preds_list2[[1]]$genes	1	prob_lda	prob_svm	prob_logit	pred_lda	pred_svm	pred_logit
LOC_Os04g57400	0	0.067571685	0.924562552	0.858002945	1	0	0
LOC_Os04g54800	0	0.002808105	0.964114983	1	1	0	0
LOC_Os06g16430	0	0.981316089	0.128238871	2.22E-16	0	0	1
LOC_Os11g08340	0	0.102119898	0.665282449	0.99857686	0	0	0
LOC_Os03g17760	0	0.05762189	0.620215228	0.96327595	1	0	0
LOC_Os01g66110	0	0.999361335	0.12723139	0.002192839	0	0	1
LOC_Os04g52090	0	0.99374313	0.059316699	2.22E-16	0	1	1
LOC_Os08g07290	0	0.678756721	0.300113079	0.004525251	0	0	1
LOC_Os07g39280	0	0.920463104	0.177545291	0.959666485	0	0	0
LOC_Os06g48040	0	0.823240615	0.127399216	0.277271892	0	0	0
LOC_Os03g62260	0	0.830435289	0.09841294	0.364437277	0	1	0
LOC_Os03g55874	0	0.12574894	0.5083078	0.532312219	0	0	0
LOC_Os01g58024	0	0.991150503	0.203362617	2.22E-16	0	0	1
LOC_Os01g44220	0	0.942775452	0.74855889	1.51E-14	0	0	1
LOC_Os03g05880	0	0.593129937	0.653303754	0.126258668	0	0	0
LOC_Os02g32370	0	0.985777369	0.070542161	0.010998387	0	1	1
LOC_Os05g48690	0	0.944447278	0.142695402	1.87E-10	0	0	1
LOC_Os06g46570	0	0.956978692	0.112992599	5.25E-13	0	0	1
LOC_Os01g65950	0	0.691432353	0.309714754	0.346241513	0	0	0
LOC_Os01g48910	0	0.968885318	0.186751272	0.616880432	0	0	0
LOC_Os03g57680	0	0.002084382	0.986300139	1	1	0	0
LOC_Os03g55590	0	0.89999619	0.232252243	0.018875025	0	0	1
LOC_Os09g12650	0	0.029815811	0.935299777	0.999580598	1	0	0
LOC_Os02g22070	0	0.817049194	0.218654892	0.885046662	0	0	0
LOC_Os02g33420	0	0.934842294	0.151735299	0.000199828	0	0	1
LOC_Os01g49380	0	0.836109496	0.127397798	4.28E-05	0	0	1
LOC_Os09g25550	0	0.999257424	0.033398789	7.73E-15	0	1	1
LOC_Os12g05860	1	0.538703537	0.862212745	0.840008883	0	0	0
LOC_Os08g13840	0	0.883978145	0.356873952	0.53952136	0	0	0
LOC_Os11g03110	1	0.999730329	0.029488651	2.22E-16	0	1	1
LOC_Os05g33300	0	0.995019144	0.099046628	0.051188245	0	1	1
LOC_Os03g04110	0	0.941555028	0.455067838	0.006300828	0	0	1
LOC_Os03g38950	0	0.69852763	0.619739105	0.50140101	0	0	0
LOC_Os01g05070	0	0.999373626	0.044357055	5.39E-15	0	1	1
LOC_Os07g04810	0	0.981146229	0.077068032	9.96E-16	0	1	1
LOC_Os08g43320	0	0.755648232	0.193026612	2.22E-16	0	0	1
LOC_Os03g01260	0	0.023093255	0.717284816	1	1	0	0
LOC_Os07g07350	0	0.947568944	0.121939446	0.001703878	0	0	1
LOC_Os04g42280	0	0.448733998	0.490324553	0.717626014	0	0	0
LOC_Os04g39560	0	0.953908557	0.086165113	0.001100308	0	1	1
LOC_Os11g45590	0	0.98493092	0.029048727	8.21E-14	0	1	1
LOC_Os10g42210	0	0.560734361	0.327827386	0.612791998	0	0	0
LOC_Os01g59620	0	0.999987297	0.096805294	2.22E-16	0	1	1
LOC_Os10g07510	0	0.979780282	0.113451688	0.001029748	0	0	1
LOC_Os09g37300	0	0.030515136	0.624971481	0.954148912	1	0	0
LOC_Os01g02610	0	0.997872349	0.082116487	2.22E-16	0	1	1
LOC_Os03g13840	0	0.504382447	0.418110444	0.620607522	0	0	0
LOC_Os01g31110	0	0.884438896	0.088901146	0.166608526	0	1	0
LOC_Os03g05430	0	0.914528593	0.099782438	0.861967525	0	1	0
LOC_Os05g31490	0	0.999969312	0.013849554	2.22E-16	0	1	1
LOC_Os06g01972	0	0.232564481	0.741822712	0.863911605	0	0	0
LOC_Os06g09280	0	0.999561153	0.044889779	2.22E-16	0	1	1
LOC_Os09g35630	0	0.995247263	0.08114078	0.004447217	0	1	1
LOC_Os01g07530	0	0.174653934	0.774709013	0.812897954	0	0	0
LOC_Os06g23114	0	0.011198391	0.916488543	0.99827842	1	0	0
LOC_Os08g32870	0	0.002421709	0.967638865	1	1	0	0
LOC_Os11g41875	0	0.951663241	0.075101026	0.527532909	0	1	0
LOC_Os03g11340	0	0.999238775	0.057094264	1.14E-13	0	1	1
LOC_Os02g52590	0	0.000227181	0.869906036	1	1	0	0
LOC_Os06g40960	0	0.998721846	0.036897925	2.22E-16	0	1	1
LOC_Os02g02000	0	0.954086733	0.47866125	0.77178319	0	0	0
LOC_Os01g66700	0	0.217631963	0.779598028	0.886049425	0	0	0
LOC_Os09g20990	0	0.092744178	0.904858514	0.916278532	1	0	0
LOC_Os11g07450	0	0.996039039	0.056964354	0.000101922	0	1	1
LOC_Os02g52630	0	0.000251468	0.858174393	1	1	0	0
LOC_Os03g28330	1	0.620977897	0.738874586	0.906464793	0	0	0
LOC_Os04g51890	0	0.979088517	0.155049821	0.033019532	0	0	1
LOC_Os06g11940	0	0.385447243	0.299162622	1	0	0	0
LOC_Os03g43980	0	0.748951528	0.525069687	0.202535775	0	0	0
LOC_Os12g01449	0	0.930584057	0.308678684	0.864763329	0	0	0
LOC_Os08g39850	0	0.017154208	0.874363695	0.160476523	1	0	0
LOC_Os10g39700	0	0.963044723	0.656598806	0.002486266	0	0	1
LOC_Os03g12030	1	0.546816618	0.869152431	0.734037022	0	0	0
LOC_Os02g50490	0	0.390106262	0.776701291	0.474403745	0	0	0
LOC_Os10g40540	0	0.993018053	0.054272275	3.94E-15	0	1	1
LOC_Os02g10220	0	0.998832992	0.022017972	1.76E-15	0	1	1
LOC_Os03g09060	0	0.893341797	0.567757445	0.03959707	0	0	1
LOC_Os03g08900	0	0.184199134	0.875386827	0.779506788	0	0	0
LOC_Os06g08850	0	0.010502118	0.596960512	0.999999993	1	0	0
LOC_Os02g19804	0	0.428841137	0.216731797	0.596826932	0	0	0
LOC_Os08g38086	0	0.995837148	0.142262943	3.74E-10	0	0	1
LOC_Os03g12260	0	0.726435945	0.27251731	0.0004	0	0	1
LOC_Os01g13170	0	0.980421917	0.071474704	0.137703865	0	1	0
LOC_Os02g42590	0	0.999614749	0.026272092	1.02E-09	0	1	1
LOC_Os10g31030	0	0.999959178	0.025836819	2.22E-16	0	1	1
LOC_Os06g28670	0	0.000586683	0.91857555	1	1	0	0
LOC_Os02g47620	0	0.002201357	0.930213075	0.999800494	1	0	0
LOC_Os08g39380	0	0.992929169	0.061635144	2.22E-16	0	1	1
LOC_Os01g38530	0	0.99939139	0.053518084	2.22E-16	0	1	1
LOC_Os11g04730	0	0.971272651	0.15475461	0.130973363	0	0	0
LOC_Os07g23720	0	0.964555695	0.14507733	0.015166972	0	0	1
LOC_Os04g38860	0	0.717383852	0.491137754	0.382352885	0	0	0
LOC_Os08g01940	0	0.981965907	0.593806032	8.58E-12	0	0	1
LOC_Os01g03420	0	0.998567923	0.140531149	0.000507905	0	0	1
LOC_Os12g03830	0	0.231765078	0.570047687	0.712439154	0	0	0
LOC_Os01g69090	0	0.997540058	0.098744726	2.22E-16	0	1	1
LOC_Os08g40110	0	0.944186901	0.103674584	1.74E-15	0	0	1
LOC_Os02g42270	0	0.979250464	0.333805854	0.00104153	0	0	1
LOC_Os06g06280	0	0.993259214	0.103679065	0.0003013	0	0	1
LOC_Os08g03300	0	0.003452897	0.923847609	0.998899742	1	0	0
LOC_Os04g39470	0	0.569342232	0.129070541	0.992837264	0	0	0
LOC_Os03g63670	0	0.980987619	0.118580011	0.244700242	0	0	0
LOC_Os02g39480	0	0.996957489	0.290214406	0.002972404	0	0	1
LOC_Os03g06090	0	0.590391142	0.509903722	0.914369473	0	0	0
LOC_Os09g20510	0	0.024957555	0.928640395	1	1	0	0
LOC_Os03g06080	0	0.42859326	0.458448778	0.965225549	0	0	0
LOC_Os07g22930	0	0.953799069	0.833265683	0.109838481	0	0	0
LOC_Os12g21500	0	0.988824531	0.041108648	0.076947194	0	1	1
LOC_Os09g30120	0	0.252551933	0.357196527	0.995869667	0	0	0
LOC_Os03g26960	0	0.990334575	0.046285003	0.009546368	0	1	1
LOC_Os11g27300	0	0.875759157	0.300235383	0.015803733	0	0	1
LOC_Os03g13220	0	0.996971765	0.11179157	2.22E-16	0	0	1
LOC_Os09g19952	0	0.95713352	0.128751394	0.000285089	0	0	1
LOC_Os01g70130	0	0.976114962	0.071669042	4.68E-16	0	1	1
LOC_Os05g51400	0	0.700328805	0.289843132	0.070224808	0	0	1
LOC_Os04g58780	0	0.997833055	0.065663859	2.22E-16	0	1	1
LOC_Os12g36810	0	0.919298592	0.587125484	0.001943618	0	0	1
LOC_Os05g32140	0	0.934250509	0.472139886	0.445216352	0	0	0
LOC_Os03g21970	0	0.203326084	0.807896625	0.004072924	0	0	1
LOC_Os01g08660	0	0.609545134	0.11620533	0.995640467	0	0	0
LOC_Os02g46220	0	0.999882232	0.113649066	2.22E-16	0	0	1
LOC_Os12g31830	0	0.641924316	0.537695216	0.889552869	0	0	0
LOC_Os03g08000	0	0.999779759	0.022126798	2.22E-16	0	1	1
LOC_Os02g50040	0	0.736009812	0.360703632	0.547596899	0	0	0
LOC_Os04g36050	0	0.050385717	0.857153662	0.832013616	1	0	0
LOC_Os09g39870	0	0.941022048	0.26277355	0.011945311	0	0	1
LOC_Os02g36320	0	0.998443026	0.02088111	0.000392085	0	1	1
LOC_Os02g57010	0	0.985320339	0.22052353	0.000299122	0	0	1
LOC_Os04g45960	0	0.990951748	0.172191969	2.22E-16	0	0	1
LOC_Os04g12010	0	0.991180544	0.080364763	2.84E-16	0	1	1
LOC_Os04g52720	0	0.500873268	0.825788961	0.850123215	0	0	0
LOC_Os03g17470	0	0.627117291	0.596642706	0.8869911	0	0	0
LOC_Os10g33350	0	0.755107917	0.17369296	0.153507792	0	0	0
LOC_Os08g25200	0	0.552274635	0.200632984	0.82852864	0	0	0
LOC_Os07g34820	0	0.999460258	0.094308197	2.22E-16	0	1	1
LOC_Os07g35970	0	0.983724414	0.240722549	2.96E-16	0	0	1
LOC_Os01g63480	0	0.343523271	0.684082489	0.058186656	0	0	1
LOC_Os03g04020	0	0.31438575	0.684679146	0.3149719	0	0	0
LOC_Os02g54980	0	0.960265759	0.547148435	0.000601496	0	0	1
LOC_Os04g45990	0	0.99995657	0.108086861	0.000269402	0	0	1
LOC_Os05g37350	0	0.976859491	0.264727335	0.317237146	0	0	0
LOC_Os07g09530	0	0.99709895	0.121790873	2.22E-16	0	0	1
LOC_Os05g02940	0	0.912731682	0.240130944	0.00335739	0	0	1
LOC_Os08g32540	0	0.89866384	0.782475154	0.60636256	0	0	0
LOC_Os01g40050	0	0.999638715	0.028848031	2.22E-16	0	1	1
LOC_Os09g37600	0	0.930626174	0.434502783	0.260317482	0	0	0
LOC_Os06g09560	0	0.014610404	0.848450911	0.999154328	1	0	0
LOC_Os06g20570	0	0.975148754	0.096374649	0.001455718	0	1	1
LOC_Os01g14810	0	0.99693369	0.123256714	1.23E-10	0	0	1
LOC_Os04g57490	0	0.98332547	0.425634038	0.022980868	0	0	1
LOC_Os07g40950	0	0.991434677	0.044203893	2.42E-13	0	1	1
LOC_Os02g51410	0	0.255931772	0.862489761	0.987648459	0	0	0
LOC_Os03g46460	0	0.974715164	0.344726466	0.000910653	0	0	1
LOC_Os07g23169	0	0.94518359	0.135950109	0.003864588	0	0	1
LOC_Os10g22860	0	0.994859392	0.052678583	2.22E-16	0	1	1
LOC_Os02g47600	0	0.979781267	0.099706813	3.10E-14	0	1	1
LOC_Os07g12530	0	0.999924806	0.25761023	2.22E-16	0	0	1
LOC_Os05g24880	0	0.050809734	0.931919386	1	1	0	0
LOC_Os04g46740	0	0.867995464	0.512656375	0.001499993	0	0	1
LOC_Os03g21480	0	0.979058676	0.15460774	0.013308758	0	0	1
LOC_Os07g48330	0	0.964529177	0.3127304	0.039752524	0	0	1
LOC_Os06g05550	0	0.870552968	0.455684506	0.152006359	0	0	0
LOC_Os01g64010	0	0.995682165	0.322426324	0.002081654	0	0	1
LOC_Os07g25014	0	0.999007227	0.100871679	2.33E-16	0	0	1
LOC_Os09g10650	0	0.999964627	0.049142175	2.22E-16	0	1	1
LOC_Os04g44920	0	0.618623982	0.401121947	0.086740478	0	0	1
LOC_Os10g33420	0	0.898104321	0.537448779	0.230105907	0	0	0
LOC_Os06g09120	0	0.993566098	0.137655385	0.009460448	0	0	1
LOC_Os03g63580	0	0.655717041	0.331580042	0.993987555	0	0	0
LOC_Os05g48300	0	0.992622512	0.271887924	0.000600026	0	0	1
LOC_Os08g12410	0	0.995247125	0.322721927	2.22E-16	0	0	1
LOC_Os12g01950	0	0.016140937	0.849693004	1	1	0	0
LOC_Os11g38050	0	0.462087992	0.80852222	0.986140757	0	0	0
LOC_Os05g39520	0	0.844523122	0.201707914	0.442573595	0	0	0
LOC_Os01g33784	0	0.308024109	0.769268436	0.999799579	0	0	0
LOC_Os03g43010	1	0.319593751	0.306806008	0.999692982	0	0	0
LOC_Os09g39390	0	0.627323357	0.778940818	0.42934359	0	0	0
LOC_Os05g40790	0	0.999551364	0.047136302	2.22E-16	0	1	1
LOC_Os02g33490	0	0.061598427	0.873188212	0.077347982	1	0	1
LOC_Os09g27580	0	0.808250359	0.208361696	2.66E-10	0	0	1
LOC_Os11g14990	0	0.995412022	0.104680517	2.35E-16	0	0	1
LOC_Os06g35930	1	0.268551475	0.837202377	0.7466543	0	0	0
LOC_Os01g40070	0	0.969188423	0.272809986	0.60077524	0	0	0
LOC_Os01g40310	0	0.722179379	0.285063295	0.899872981	0	0	0
LOC_Os09g15170	0	0.991168216	0.074974785	3.13E-16	0	1	1
LOC_Os04g33050	0	0.954991254	0.245511718	0.480473707	0	0	0
LOC_Os10g25830	0	0.999558388	0.09543334	8.16E-13	0	1	1
LOC_Os08g30884	0	0.364057346	0.77060336	0.861564735	0	0	0
LOC_Os12g36640	0	0.006396805	0.923628046	0.999118667	1	0	0
LOC_Os09g30210	0	0.975820199	0.030506415	0.0001	0	1	1
LOC_Os06g40510	0	0.028417666	0.871453004	0.997397593	1	0	0
LOC_Os03g58290	0	0.809055163	0.855941833	0.072771092	0	0	1
LOC_Os08g34790	0	0.008064357	0.960854317	1	1	0	0
LOC_Os08g18044	0	0.977028903	0.134294393	0.403366311	0	0	0
LOC_Os12g33240	0	0.98076895	0.037508087	0.106525921	0	1	0
LOC_Os08g37140	0	0.944340301	0.166601051	0.000940449	0	0	1
LOC_Os08g02220	0	0.693230155	0.410576251	0.148616403	0	0	0
LOC_Os04g58760	0	0.998935508	0.134358291	0.0001	0	0	1
LOC_Os01g12090	0	0.999524441	0.020604152	4.01E-10	0	1	1
LOC_Os01g12070	0	0.054693269	0.859765724	0.954773907	1	0	0
LOC_Os08g41580	0	0.985710098	0.202312465	3.83E-06	0	0	1
LOC_Os09g07660	0	0.999909243	0.222672423	2.22E-16	0	0	1
LOC_Os03g04050	0	0.996561329	0.025540579	2.22E-16	0	1	1
LOC_Os11g38030	0	0.860218827	0.257906212	0.402709551	0	0	0
LOC_Os03g22120	0	0.496879493	0.903024181	0.260903683	0	0	0
LOC_Os04g37710	0	0.588608538	0.252875762	0.975417522	0	0	0
LOC_Os08g09020	0	0.91889179	0.806600508	0.18990697	0	0	0
LOC_Os12g06335	0	0.826416911	0.515875364	0.712348137	0	0	0
LOC_Os06g33520	0	0.987187694	0.072538089	0.005039022	0	1	1
LOC_Os03g13180	0	0.001844584	0.954291575	0.999947658	1	0	0
LOC_Os05g49380	0	0.991616358	0.151582071	1.14E-15	0	0	1
LOC_Os05g04950	0	0.999218326	0.033414828	2.22E-16	0	1	1
LOC_Os08g10400	0	0.932846892	0.121755237	0.597004854	0	0	0
LOC_Os10g38212	0	0.990969923	0.144922184	2.22E-16	0	0	1
LOC_Os01g07870	0	0.344396602	0.893275935	0.945786056	0	0	0
LOC_Os07g01450	0	0.978885433	0.121447524	0.002186493	0	0	1
LOC_Os01g08540	0	0.990867512	0.19752959	4.22E-14	0	0	1
LOC_Os10g39190	0	0.670718861	0.229925455	0.536153419	0	0	0
LOC_Os03g31510	0	0.003670775	0.535453275	0.999508522	1	0	0
LOC_Os02g45010	0	0.820760199	0.398540687	0.985019389	0	0	0
LOC_Os11g21990	0	0.930799523	0.089181715	0.164343494	0	1	0
LOC_Os01g69040	0	0.669897112	0.231150954	0.873580074	0	0	0
LOC_Os05g32390	0	0.416668416	0.843034015	0.501377741	0	0	0
LOC_Os05g03830	0	0.352669351	0.768904352	1	0	0	0
LOC_Os01g52070	0	0.988457788	0.153550462	0.000312331	0	0	1
LOC_Os01g19470	0	0.48257719	0.151663072	0.695695544	0	0	0
LOC_Os08g07920	0	0.900564646	0.336912879	0.773958336	0	0	0
LOC_Os02g50740	0	0.999629733	0.166577156	1.04E-15	0	0	1
LOC_Os09g38420	0	0.350932858	0.53226859	0.545505601	0	0	0
LOC_Os08g36420	0	0.983988009	0.025396734	0.000760978	0	1	1
LOC_Os10g35020	0	0.99827992	0.043674408	2.01E-14	0	1	1
LOC_Os03g37010	0	0.977450053	0.072049899	0.000399997	0	1	1
LOC_Os02g07480	0	0.996119002	0.041279589	0.000269451	0	1	1
LOC_Os07g23890	0	0.001521982	0.941580937	0.9998	1	0	0
LOC_Os04g39629	0	0.905004247	0.048907104	0.013655804	0	1	1
LOC_Os02g05050	0	0.998289132	0.062330414	2.22E-16	0	1	1
LOC_Os01g51800	0	0.230790591	0.364368312	0.999800006	0	0	0
LOC_Os08g31980	0	0.450081878	0.785110302	0.208210674	0	0	0
LOC_Os10g42840	0	0.999106224	0.03683317	2.22E-16	0	1	1
LOC_Os01g57966	0	0.981922439	0.148652441	5.53E-13	0	0	1
LOC_Os03g51610	0	0.589846973	0.327832716	0.009097672	0	0	1
LOC_Os02g02550	0	0.975267529	0.210409785	8.71E-13	0	0	1
LOC_Os03g12460	0	0.999925843	0.010796412	6.34E-16	0	1	1
LOC_Os07g36060	0	0.971723718	0.261498656	7.66E-16	0	0	1
LOC_Os03g31340	0	0.707311708	0.123471022	0.444769835	0	0	0
LOC_Os03g08800	0	0.994448815	0.085190169	2.03E-15	0	1	1
LOC_Os03g13140	0	0.964221309	0.104423926	0.991330424	0	0	0
LOC_Os01g73200	0	0.002638911	0.949180068	0.9999542	1	0	0
LOC_Os09g34930	0	0.003321867	0.904459631	0.999699913	1	0	0
LOC_Os08g31060	0	0.79093096	0.525029388	0.978297395	0	0	0
LOC_Os03g01016	0	0.998922375	0.083920689	0.073377028	0	1	1
LOC_Os03g64170	0	0.845230006	0.414242498	0.206420713	0	0	0
LOC_Os02g54420	0	0.028068973	0.577528768	1	1	0	0
LOC_Os11g02470	0	0.662196231	0.561041425	0.664099138	0	0	0
LOC_Os12g17320	0	0.985908244	0.413280098	2.61E-16	0	0	1
LOC_Os03g62750	0	0.999040211	0.038591845	1.18E-14	0	1	1
LOC_Os06g14440	0	0.999394842	0.079839973	2.22E-16	0	1	1
LOC_Os03g12910	0	0.623976565	0.441854229	0.878715057	0	0	0
LOC_Os05g04600	0	0.691844244	0.11214453	0.0229432	0	0	1
LOC_Os06g08032	0	0.957207063	0.781834521	0.002489626	0	0	1
LOC_Os12g05440	0	0.148197619	0.578213168	0.975184774	0	0	0
LOC_Os01g22370	1	4.22E-05	0.918450688	0.834316428	1	0	0
LOC_Os06g10960	0	0.00086528	0.85630205	1	1	0	0
LOC_Os01g49890	0	0.002116979	0.980901563	1	1	0	0
LOC_Os11g43530	0	0.997834994	0.194439251	1.06E-15	0	0	1
