preds_list2[[1]]$genes,1,prob_logit,pred_logit,pred_logit_PR
LOC_Os02g49160,0,0.913031754,1,1
LOC_Os09g34850,0,0.002236499,0,0
LOC_Os03g08860,0,0.00070861,0,0
LOC_Os01g08080,0,1.0,1,1
LOC_Os10g27110,0,0.489095715,0,0
LOC_Os02g21510,0,1.9e-12,0,0
LOC_Os09g38730,0,0.412792808,0,0
LOC_Os09g36340,0,0.003040983,0,0
LOC_Os01g13950,0,0.808808709,1,0
LOC_Os01g65320,0,0.973706471,1,1
LOC_Os11g31880,0,0.993823239,1,1
LOC_Os01g58610,0,0.334484159,0,0
LOC_Os06g49770,0,0.91049536,1,1
LOC_Os09g02360,1,0.999282061,1,1
LOC_Os09g29130,0,0.002281304,0,0
LOC_Os02g57480,0,0.585325559,0,0
LOC_Os09g15850,0,3.79e-12,0,0
LOC_Os02g46440,0,1.28e-11,0,0
LOC_Os03g12610,0,0.003316813,0,0
LOC_Os08g42390,0,0.233919922,0,0
LOC_Os01g66170,0,3.37e-16,0,0
LOC_Os03g60720,0,0.457400171,0,0
LOC_Os01g65880,0,0.005120146,0,0
LOC_Os01g56780,0,0.008738766,0,0
LOC_Os03g46070,0,8.71e-12,0,0
LOC_Os12g30510,0,2.58e-12,0,0
LOC_Os07g39290,0,0.83118194,1,0
LOC_Os01g25484,1,0.404349875,0,0
LOC_Os06g44500,0,0.002281438,0,0
LOC_Os01g66510,0,0.099929095,0,0
LOC_Os06g23290,0,2.64e-12,0,0
LOC_Os04g51660,0,0.709431581,0,0
LOC_Os10g33290,0,2.22e-16,0,0
LOC_Os04g58410,0,2.38e-16,0,0
LOC_Os03g15440,0,0.462869523,0,0
LOC_Os03g13100,0,2.59e-12,0,0
LOC_Os05g45270,0,0.013266348,0,0
LOC_Os08g16010,0,2.99e-13,0,0
LOC_Os02g57580,0,0.133755807,0,0
LOC_Os03g03590,0,0.05313167,0,0
LOC_Os09g23740,0,7.48e-14,0,0
LOC_Os05g49590,0,2.22e-16,0,0
LOC_Os04g29030,0,0.996272093,1,1
LOC_Os01g54450,0,1.25e-12,0,0
LOC_Os10g39230,0,0.056578632,0,0
LOC_Os11g10060,0,0.081646629,0,0
LOC_Os09g33690,1,0.003725794,0,0
LOC_Os07g06570,0,2.22e-16,0,0
LOC_Os08g02060,0,2.28e-10,0,0
LOC_Os06g50040,0,0.570651229,0,0
LOC_Os04g02920,0,7.62e-05,0,0
LOC_Os09g17600,0,1.02e-09,0,0
LOC_Os09g09320,0,3.19e-13,0,0
LOC_Os11g04290,0,0.790855904,1,0
LOC_Os05g04470,0,0.877422964,1,1
LOC_Os06g47310,0,0.001519509,0,0
LOC_Os10g35436,0,0.008335512,0,0
LOC_Os10g05530,0,4.06e-14,0,0
LOC_Os07g33540,0,0.999099962,1,1
LOC_Os06g50860,0,0.341243794,0,0
LOC_Os09g29760,0,0.000697736,0,0
LOC_Os05g51830,0,0.024717889,0,0
LOC_Os02g16709,0,1.09e-13,0,0
LOC_Os02g27810,0,0.999413564,1,1
LOC_Os01g44430,0,0.720854153,0,0
LOC_Os05g05270,0,0.265859988,0,0
LOC_Os07g39480,0,1.01e-13,0,0
LOC_Os06g48210,0,0.012785755,0,0
LOC_Os12g38120,0,0.055268541,0,0
LOC_Os02g30460,0,2.46e-10,0,0
LOC_Os03g04130,0,0.0001,0,0
LOC_Os05g33510,0,0.950652895,1,1
LOC_Os05g04440,1,0.987109387,1,1
LOC_Os01g21310,0,0.000100006,0,0
LOC_Os06g30950,0,0.649669883,0,0
LOC_Os09g36040,0,0.995903106,1,1
LOC_Os11g32620,0,0.985483011,1,1
LOC_Os07g08950,0,0.376659781,0,0
LOC_Os03g50530,0,0.982051873,1,1
LOC_Os06g16030,0,0.01673407,0,0
LOC_Os04g55920,0,2.53e-12,0,0
LOC_Os01g36870,0,9.99e-05,0,0
LOC_Os08g43210,0,0.001535227,0,0
LOC_Os06g46680,0,0.066770877,0,0
LOC_Os06g46450,0,0.825353952,1,0
LOC_Os08g37180,0,0.55557928,0,0
LOC_Os12g40880,0,0.000112573,0,0
LOC_Os05g07070,0,1.7e-14,0,0
LOC_Os02g38010,0,1.31e-11,0,0
LOC_Os03g38730,0,1.74e-12,0,0
LOC_Os04g44530,0,0.032793164,0,0
LOC_Os11g05120,0,2.11e-12,0,0
LOC_Os07g38860,0,1.92e-12,0,0
LOC_Os10g26630,0,0.783082861,1,0
LOC_Os02g30780,0,0.512277858,0,0
LOC_Os01g51632,0,0.042267067,0,0
LOC_Os06g51290,0,0.873377656,1,1
LOC_Os03g18330,0,0.037142026,0,0
LOC_Os01g49770,0,0.00060811,0,0
LOC_Os03g56190,0,0.221286225,0,0
LOC_Os05g41520,0,0.021923621,0,0
LOC_Os02g39580,0,0.004626597,0,0
LOC_Os11g34690,0,0.991586681,1,1
LOC_Os03g07360,0,6.7e-15,0,0
LOC_Os05g15180,0,0.002186537,0,0
LOC_Os10g04700,0,2.22e-16,0,0
LOC_Os04g10680,0,3.31e-16,0,0
LOC_Os08g02350,0,0.119206692,0,0
LOC_Os03g20010,0,0.000208548,0,0
LOC_Os09g36190,0,4.15e-12,0,0
LOC_Os03g07890,0,0.042207429,0,0
LOC_Os02g12410,0,0.001369452,0,0
LOC_Os04g35680,0,1.28e-10,0,0
LOC_Os09g02260,0,1.66e-15,0,0
LOC_Os12g21700,0,8.84e-12,0,0
LOC_Os08g01360,0,3.21e-10,0,0
LOC_Os03g53630,0,4.11e-15,0,0
LOC_Os11g14010,0,7.34e-11,0,0
LOC_Os04g46410,0,0.033755849,0,0
LOC_Os04g33680,0,1.62e-08,0,0
LOC_Os06g45410,0,0.000171412,0,0
LOC_Os01g03630,1,0.979343386,1,1
LOC_Os05g48160,0,1.82e-10,0,0
LOC_Os03g55290,1,7.13e-10,0,0
LOC_Os10g26110,0,2.22e-16,0,0
LOC_Os12g35010,0,2.22e-16,0,0
LOC_Os06g30780,0,0.997596319,1,1
LOC_Os01g18870,0,5.86e-09,0,0
LOC_Os09g38777,0,4.54e-10,0,0
LOC_Os01g31270,0,0.006978202,0,0
LOC_Os02g13420,0,0.001694153,0,0
LOC_Os10g04780,0,1.91e-15,0,0
LOC_Os03g45830,0,0.653707651,0,0
LOC_Os03g62850,0,0.977412597,1,1
LOC_Os03g38600,0,0.99501729,1,1
LOC_Os11g04160,0,0.006479613,0,0
LOC_Os04g51180,0,0.028074967,0,0
LOC_Os08g06620,0,0.069579958,0,0
LOC_Os09g01680,0,8.86e-09,0,0
LOC_Os11g44580,0,0.144351466,0,0
LOC_Os03g05320,0,0.223902637,0,0
LOC_Os02g44106,0,0.38084023,0,0
LOC_Os02g52800,0,0.189950194,0,0
LOC_Os04g47830,0,0.326281441,0,0
LOC_Os12g42210,0,2.86e-14,0,0
LOC_Os07g48720,0,0.000917444,0,0
LOC_Os03g61980,0,0.995900616,1,1
LOC_Os11g06580,0,3.21e-15,0,0
LOC_Os12g06410,0,0.009592138,0,0
LOC_Os07g44590,0,0.971915859,1,1
LOC_Os12g02330,0,2.08e-11,0,0
LOC_Os08g37600,0,0.037643111,0,0
LOC_Os02g49326,0,2.61e-10,0,0
LOC_Os03g28080,0,0.005868074,0,0
LOC_Os08g21561,0,2.68e-16,0,0
LOC_Os01g11750,0,0.011755228,0,0
LOC_Os05g34830,1,0.470695797,0,0
LOC_Os11g32290,0,2.22e-16,0,0
LOC_Os03g59100,0,0.001496082,0,0
LOC_Os06g04520,0,0.035221369,0,0
LOC_Os12g41630,0,2.22e-16,0,0
LOC_Os01g25510,0,0.974937607,1,1
LOC_Os02g16000,0,0.687631474,0,0
LOC_Os06g46350,0,0.111248486,0,0
LOC_Os01g37050,0,2.41e-16,0,0
LOC_Os03g31260,0,0.001471974,0,0
LOC_Os08g42760,0,2.22e-16,0,0
LOC_Os01g48800,0,0.644592228,0,0
LOC_Os06g04130,0,6.22e-12,0,0
LOC_Os02g34850,0,0.009821417,0,0
LOC_Os08g15292,0,6.2e-09,0,0
LOC_Os09g25460,0,0.908499177,1,1
LOC_Os02g32650,0,0.00039886,0,0
LOC_Os02g44370,0,0.000427126,0,0
LOC_Os04g44650,0,2.27e-11,0,0
LOC_Os03g02160,0,7.72e-15,0,0
LOC_Os10g35170,0,0.999899996,1,1
LOC_Os08g34160,0,0.006426563,0,0
LOC_Os09g09790,0,0.999999986,1,1
LOC_Os05g09280,0,2.03e-06,0,0
LOC_Os02g06240,0,0.000346043,0,0
LOC_Os08g27824,0,2.6e-13,0,0
LOC_Os01g01790,0,0.018469317,0,0
LOC_Os05g39250,0,0.003094285,0,0
LOC_Os08g15500,0,0.001380182,0,0
LOC_Os08g39600,0,2.22e-16,0,0
LOC_Os06g11380,0,0.003188016,0,0
LOC_Os05g48640,0,0.000114558,0,0
LOC_Os02g19170,0,2.16e-12,0,0
LOC_Os02g27490,0,0.893061324,1,1
LOC_Os06g50400,0,0.841008503,1,1
LOC_Os05g15170,0,2.22e-16,0,0
LOC_Os01g51780,0,0.010956646,0,0
LOC_Os06g33940,0,4.86e-14,0,0
LOC_Os06g42220,0,0.047673065,0,0
LOC_Os10g36000,0,1.05e-15,0,0
LOC_Os03g63970,0,0.008248221,0,0
LOC_Os01g31680,0,0.659951326,0,0
LOC_Os07g08530,0,0.096005299,0,0
LOC_Os01g06590,0,3.76e-12,0,0
LOC_Os08g01220,0,5.44e-13,0,0
LOC_Os03g11060,0,0.173611753,0,0
LOC_Os05g08790,0,0.000515596,0,0
LOC_Os01g31770,0,1.67e-12,0,0
LOC_Os05g14240,0,0.216350294,0,0
LOC_Os11g42440,0,3.51e-16,0,0
LOC_Os04g59600,0,0.440285269,0,0
LOC_Os07g07930,0,0.018604282,0,0
LOC_Os08g06610,0,3.55e-11,0,0
LOC_Os08g45110,0,0.000100232,0,0
LOC_Os03g64070,0,0.979256642,1,1
LOC_Os06g39230,0,1.0,1,1
LOC_Os12g33922,0,1.4e-05,0,0
LOC_Os10g05590,0,2.81e-14,0,0
LOC_Os10g20830,0,0.999899995,1,1
LOC_Os04g56140,0,0.767325092,1,0
LOC_Os10g06000,0,0.000394082,0,0
LOC_Os12g29434,0,0.128841938,0,0
LOC_Os04g29210,0,0.000201615,0,0
LOC_Os03g06120,0,0.998827009,1,1
LOC_Os09g37810,0,0.06831035,0,0
LOC_Os10g06700,0,2.22e-16,0,0
LOC_Os02g47650,0,0.053296283,0,0
LOC_Os03g46060,0,0.906620512,1,1
LOC_Os03g25280,0,0.752472773,1,0
LOC_Os03g50890,0,3.42e-16,0,0
LOC_Os01g52010,0,0.000200498,0,0
LOC_Os02g09600,0,1.11e-12,0,0
LOC_Os11g16310,0,0.053137588,0,0
LOC_Os12g04360,0,0.992769101,1,1
LOC_Os07g02910,0,2.34e-16,0,0
LOC_Os12g02550,0,0.071040552,0,0
LOC_Os10g38890,0,2.6e-11,0,0
LOC_Os01g72450,0,0.546122594,0,0
LOC_Os07g08600,0,0.032752123,0,0
LOC_Os05g04160,0,0.000398166,0,0
LOC_Os03g51930,0,0.399192339,0,0
LOC_Os10g04000,0,0.117378016,0,0
LOC_Os02g43840,0,0.990141973,1,1
LOC_Os08g01150,0,1.3e-15,0,0
LOC_Os07g43250,0,2.22e-16,0,0
LOC_Os04g09810,0,0.038380044,0,0
LOC_Os06g08460,0,1.08e-13,0,0
LOC_Os01g04120,0,0.664643878,0,0
LOC_Os06g07280,0,4.91e-16,0,0
LOC_Os02g10130,0,2.54e-14,0,0
LOC_Os08g19980,0,0.000505185,0,0
LOC_Os09g32025,0,0.970154002,1,1
LOC_Os08g37610,0,0.05130442,0,0
LOC_Os02g08130,0,4.03e-11,0,0
LOC_Os02g53380,0,0.002399224,0,0
LOC_Os08g35160,1,0.917190636,1,1
LOC_Os01g50120,0,0.055822831,0,0
LOC_Os03g42130,0,0.000500012,0,0
LOC_Os05g25910,0,0.388092596,0,0
LOC_Os07g33915,0,0.991316213,1,1
LOC_Os09g31120,0,3.7e-16,0,0
LOC_Os04g01510,0,6.83e-08,0,0
LOC_Os06g07760,0,0.888138759,1,1
LOC_Os06g12070,0,9.98e-16,0,0
LOC_Os04g47080,0,4.35e-16,0,0
LOC_Os09g39160,0,0.000612769,0,0
LOC_Os04g40320,0,6.57e-11,0,0
LOC_Os05g47810,0,0.743359614,1,0
LOC_Os03g02939,0,0.527686598,0,0
LOC_Os06g14370,0,0.531403448,0,0
LOC_Os04g41740,1,0.5326616,0,0
LOC_Os07g22680,0,2.22e-16,0,0
LOC_Os03g49250,0,0.000381263,0,0
LOC_Os05g35570,0,0.000498437,0,0
LOC_Os12g36670,1,0.733058252,1,0
LOC_Os08g03750,0,1.32e-09,0,0
LOC_Os04g04950,0,0.999899964,1,1
LOC_Os09g22000,0,0.00024029,0,0
LOC_Os04g39460,0,0.074566341,0,0
LOC_Os03g56430,0,0.981242821,1,1
LOC_Os11g02630,0,0.00019991,0,0
LOC_Os04g52240,0,0.848935506,1,1
LOC_Os07g09610,0,1.78e-10,0,0
LOC_Os07g43390,0,1.46e-09,0,0
LOC_Os07g40290,0,2.93e-11,0,0
LOC_Os11g06410,0,0.693293802,0,0
LOC_Os06g02470,0,0.018111931,0,0
LOC_Os06g30420,0,2.22e-16,0,0
LOC_Os09g21340,0,0.508679805,0,0
LOC_Os02g44870,0,7.74e-12,0,0
LOC_Os06g25439,0,0.000502,0,0
LOC_Os07g27960,0,0.264021375,0,0
LOC_Os06g15750,0,0.000712705,0,0
LOC_Os01g66690,0,0.075733277,0,0
LOC_Os01g43680,0,0.771491274,1,0
LOC_Os09g28830,0,0.999787812,1,1
LOC_Os03g47990,0,0.000652712,0,0
LOC_Os01g01030,0,0.994030395,1,1
LOC_Os07g41630,0,0.986671699,1,1
LOC_Os08g04390,0,6.18e-15,0,0
LOC_Os07g47950,0,2.22e-16,0,0
LOC_Os05g45010,0,0.649849383,0,0
LOC_Os12g37570,0,4.05e-11,0,0
LOC_Os02g42330,0,1.0,1,1
LOC_Os11g38780,0,0.434699113,0,0
LOC_Os02g35700,0,0.51060835,0,0
LOC_Os11g02369,0,0.047526927,0,0
LOC_Os06g47920,0,0.000372212,0,0
LOC_Os07g04180,0,0.036103766,0,0
LOC_Os06g51260,0,0.988411367,1,1
LOC_Os01g57270,0,0.082875388,0,0
LOC_Os04g46700,0,2.5e-14,0,0
LOC_Os04g35690,0,0.251795727,0,0
LOC_Os03g54100,0,0.784394071,1,0
LOC_Os11g02610,0,2.8e-15,0,0
LOC_Os10g36740,0,1.46e-09,0,0
LOC_Os01g59020,0,0.008960325,0,0
LOC_Os03g37670,0,0.776527413,1,0
LOC_Os10g41083,0,0.005039829,0,0
LOC_Os06g45040,0,0.001717694,0,0
LOC_Os06g13830,0,0.246248067,0,0
LOC_Os07g05110,0,0.016427532,0,0
LOC_Os07g23520,0,0.097836752,0,0
LOC_Os12g14480,0,5.26e-12,0,0
LOC_Os12g04934,0,0.986644351,1,1
LOC_Os03g53280,0,0.004659439,0,0
LOC_Os03g44820,0,1.72e-15,0,0
LOC_Os01g56990,0,4.11e-15,0,0
LOC_Os09g11850,0,0.002581058,0,0
LOC_Os05g06300,0,0.943744254,1,1
LOC_Os04g25120,0,1.8e-14,0,0
LOC_Os05g50940,0,0.946146199,1,1
LOC_Os09g08390,0,0.598183085,0,0
LOC_Os12g04930,0,0.697609271,0,0
LOC_Os10g41580,0,6.31e-12,0,0
LOC_Os05g01750,0,0.002917656,0,0
LOC_Os07g46180,0,0.188133528,0,0
LOC_Os03g10320,0,3.15e-10,0,0
LOC_Os11g19720,0,1.26e-15,0,0
LOC_Os01g45550,0,4e-09,0,0
LOC_Os03g01700,0,0.926554459,1,1
LOC_Os11g07912,0,0.063020432,0,0
LOC_Os02g05880,0,2.22e-16,0,0
LOC_Os05g06670,0,0.076245698,0,0
LOC_Os04g39110,0,0.991942074,1,1
LOC_Os09g08880,0,0.116333425,0,0
LOC_Os02g06380,0,0.001308333,0,0
LOC_Os03g10478,0,0.039417706,0,0
LOC_Os08g32750,0,5.87e-10,0,0
LOC_Os06g12040,0,1.18e-12,0,0
LOC_Os04g23550,1,1.24e-07,0,0
LOC_Os07g36080,0,0.9489703,1,1
LOC_Os05g28530,0,1.27e-15,0,0
LOC_Os12g01370,0,0.348244464,0,0
LOC_Os03g25330,0,0.95900178,1,1
LOC_Os05g15360,0,1.67e-07,0,0
LOC_Os05g39770,0,1.0,1,1
LOC_Os12g03440,0,1.0,1,1
LOC_Os08g06230,0,0.020057734,0,0
LOC_Os04g43170,0,8.61e-10,0,0
LOC_Os10g07534,0,1.28e-09,0,0
LOC_Os11g17120,0,1.0,1,1
LOC_Os06g40020,0,0.000508813,0,0
LOC_Os07g30930,0,1.21e-12,0,0
LOC_Os01g47680,0,0.822704108,1,0
LOC_Os04g56700,0,0.380428031,0,0
LOC_Os06g08450,0,0.998854925,1,1
LOC_Os03g10870,0,4.23e-09,0,0
LOC_Os03g38490,0,0.515149232,0,0
LOC_Os04g48050,0,0.366224137,0,0
LOC_Os01g15340,0,8.32e-11,0,0
LOC_Os06g07600,0,0.651173519,0,0
LOC_Os01g57230,0,1.5e-15,0,0
LOC_Os03g54750,0,0.768433475,1,0
LOC_Os01g27190,0,0.999999999,1,1
LOC_Os06g29804,0,0.000279096,0,0
LOC_Os05g26840,0,0.999427329,1,1
LOC_Os11g16330,0,2.22e-16,0,0
LOC_Os05g34640,0,6.4e-11,0,0
LOC_Os08g31880,0,0.001081197,0,0
LOC_Os10g41060,0,0.917437029,1,1
LOC_Os12g08780,0,0.000309564,0,0
LOC_Os02g35347,0,0.246759873,0,0
LOC_Os08g44820,0,0.99778172,1,1
LOC_Os07g32730,0,1.33e-15,0,0
LOC_Os08g01960,0,0.997222448,1,1
LOC_Os01g01410,0,1.39e-14,0,0
LOC_Os01g65890,0,7.53e-09,0,0
LOC_Os09g29670,0,0.106443468,0,0
LOC_Os05g05320,0,1.23e-10,0,0
LOC_Os05g40960,0,0.939089601,1,1
LOC_Os03g06230,0,0.001642993,0,0
LOC_Os02g49570,0,2.96e-14,0,0
LOC_Os06g02210,0,0.999330621,1,1
LOC_Os11g01780,1,0.998166752,1,1
LOC_Os02g50230,0,3.57e-09,0,0
LOC_Os09g37610,0,0.000100001,0,0
LOC_Os03g42730,0,0.0493434,0,0
LOC_Os07g19530,0,1.47e-13,0,0
LOC_Os06g46820,0,0.009158632,0,0
LOC_Os01g15300,0,4.72e-16,0,0
LOC_Os12g13120,0,0.999999973,1,1
LOC_Os07g08810,0,9.77e-16,0,0
LOC_Os03g50560,0,0.000101082,0,0
LOC_Os07g26480,0,2.49e-06,0,0
LOC_Os03g18540,0,0.375466393,0,0
LOC_Os05g42110,0,5.87e-10,0,0
LOC_Os04g36030,0,0.000103651,0,0
LOC_Os10g21194,0,3.81e-13,0,0
LOC_Os09g10980,0,2.06e-14,0,0
LOC_Os09g28770,0,1.47e-11,0,0
LOC_Os07g33620,0,0.997699911,1,1
LOC_Os10g39980,0,0.942401484,1,1
LOC_Os03g24339,0,2.28e-12,0,0
LOC_Os06g10920,0,0.261341967,0,0
LOC_Os12g41720,0,0.017947328,0,0
LOC_Os01g63060,0,1.36e-10,0,0
LOC_Os06g12980,0,0.999940924,1,1
LOC_Os01g04020,0,0.002600919,0,0
LOC_Os08g05650,0,0.011598372,0,0
LOC_Os04g45070,0,0.000300006,0,0
LOC_Os10g03600,0,0.999999999,1,1
LOC_Os06g12220,0,1.0,1,1
LOC_Os05g48200,0,0.794004614,1,0
LOC_Os08g09460,0,2.22e-16,0,0
LOC_Os02g44320,0,0.99969452,1,1
LOC_Os01g52514,0,8.18e-09,0,0
LOC_Os02g18700,0,0.111451147,0,0
LOC_Os02g56040,0,0.416520661,0,0
LOC_Os06g35650,0,0.01223585,0,0
LOC_Os09g30486,0,0.05670243,0,0
LOC_Os07g09800,0,2.01e-07,0,0
LOC_Os08g25799,0,4.55e-11,0,0
LOC_Os02g42990,0,5.73e-10,0,0
LOC_Os10g25430,0,0.007484261,0,0
LOC_Os11g25060,0,9.7e-16,0,0
LOC_Os12g24650,0,3.44e-06,0,0
LOC_Os01g14110,0,1.0,1,1
LOC_Os02g52430,0,0.924406663,1,1
LOC_Os04g47040,0,0.979076587,1,1
LOC_Os10g03690,0,6.18e-12,0,0
LOC_Os07g07470,0,2.22e-16,0,0
LOC_Os01g12130,0,0.192526269,0,0
LOC_Os03g50070,0,0.00031682,0,0
LOC_Os02g04650,0,0.501640363,0,0
LOC_Os04g33280,0,0.700918276,0,0
LOC_Os03g16440,0,0.082732196,0,0
LOC_Os03g53100,0,1.54e-06,0,0
LOC_Os11g39330,0,0.749260548,1,0
LOC_Os06g50130,0,0.040575104,0,0
LOC_Os03g01710,0,4.02e-13,0,0
LOC_Os06g20430,0,0.003316769,0,0
LOC_Os04g43990,0,0.596768391,0,0
LOC_Os06g13950,0,8.57e-15,0,0
LOC_Os08g41190,0,2.22e-16,0,0
LOC_Os01g57310,1,0.224039743,0,0
LOC_Os09g28910,0,7.71e-10,0,0
LOC_Os04g49580,0,0.9995091,1,1
LOC_Os01g18890,0,0.897915586,1,1
LOC_Os02g12680,1,0.899749746,1,1
LOC_Os09g28660,0,1.53e-10,0,0
LOC_Os09g31470,0,2.59e-11,0,0
LOC_Os03g60480,0,0.532616666,0,0
LOC_Os07g41650,0,1.94e-12,0,0
LOC_Os05g06780,0,1.0,1,1
LOC_Os03g64060,0,0.999938423,1,1
LOC_Os05g30190,0,0.005438554,0,0
LOC_Os04g04010,0,0.112992245,0,0
LOC_Os06g51240,0,0.863262296,1,1
LOC_Os05g11140,0,2.74e-12,0,0
LOC_Os02g35365,0,0.0626339,0,0
LOC_Os01g10110,0,3.45e-11,0,0
LOC_Os07g01420,1,0.846444112,1,1
LOC_Os01g53560,0,0.939791406,1,1
LOC_Os06g13760,0,0.502644783,0,0
LOC_Os12g36170,0,2.22e-16,0,0
LOC_Os05g32110,0,0.999899973,1,1
LOC_Os11g47560,0,0.98698861,1,1
LOC_Os03g18970,0,0.002887126,0,0
LOC_Os10g27450,0,1.83e-10,0,0
LOC_Os02g31030,0,0.994942772,1,1
LOC_Os06g09310,0,1.28e-13,0,0
LOC_Os09g19890,0,1.4e-11,0,0
LOC_Os07g02890,0,2.22e-16,0,0
LOC_Os10g37340,0,0.425091257,0,0
LOC_Os08g01880,0,0.995204786,1,1
LOC_Os07g49370,0,2.22e-16,0,0
LOC_Os08g44015,0,0.025662884,0,0
LOC_Os05g30480,0,0.306956795,0,0
LOC_Os08g43300,0,0.000598172,0,0
LOC_Os03g18454,0,0.632404528,0,0
LOC_Os09g34900,0,0.039467106,0,0
LOC_Os01g67890,0,0.094131622,0,0
LOC_Os12g28260,0,0.250047839,0,0
LOC_Os06g15390,0,0.996052103,1,1
LOC_Os04g51880,0,1.38e-10,0,0
LOC_Os11g32270,0,1.12e-13,0,0
LOC_Os07g09190,0,0.999158962,1,1
LOC_Os04g45800,0,0.222485853,0,0
LOC_Os01g72970,1,0.992839823,1,1
LOC_Os12g04580,0,0.436875635,0,0
LOC_Os10g05240,0,2.22e-16,0,0
LOC_Os02g46660,0,0.004944011,0,0
LOC_Os05g51520,0,2.29e-06,0,0
LOC_Os11g18947,0,0.024771376,0,0
LOC_Os01g43250,0,2.32e-16,0,0
LOC_Os12g07020,0,1.67e-12,0,0
LOC_Os06g12050,0,0.000405174,0,0
LOC_Os06g45480,0,0.120146643,0,0
LOC_Os03g48480,0,7.22e-14,0,0
LOC_Os07g24090,0,7.85e-09,0,0
LOC_Os03g08600,0,0.037849794,0,0
LOC_Os10g02509,0,0.052840212,0,0
LOC_Os04g41160,0,0.528684862,0,0
LOC_Os11g01810,0,0.000100007,0,0
LOC_Os03g22680,0,9.4e-12,0,0
LOC_Os05g39450,0,2.77e-11,0,0
LOC_Os04g39060,0,1.62e-10,0,0
LOC_Os06g03600,0,9.95e-05,0,0
LOC_Os08g44840,0,0.998517563,1,1
LOC_Os01g32920,0,0.046514943,0,0
LOC_Os01g48300,0,0.001722654,0,0
LOC_Os07g41820,0,0.165454553,0,0
LOC_Os08g04110,0,2.69e-11,0,0
LOC_Os06g43900,0,2.66e-14,0,0
LOC_Os05g02520,0,1.89e-11,0,0
LOC_Os08g01180,0,0.478158307,0,0
LOC_Os03g27840,0,2.22e-16,0,0
LOC_Os11g04935,0,0.866270023,1,1
LOC_Os04g50680,0,0.993247994,1,1
LOC_Os01g42190,0,0.731525159,0,0
LOC_Os03g58470,0,0.002448902,0,0
LOC_Os11g46230,0,2.22e-16,0,0
LOC_Os11g04310,0,0.600497657,0,0
LOC_Os03g04630,0,0.295710586,0,0
LOC_Os01g40990,0,6.55e-11,0,0
LOC_Os01g65830,1,0.000100002,0,0
LOC_Os08g30930,0,2.35e-11,0,0
LOC_Os09g15760,0,0.151972816,0,0
LOC_Os09g27620,0,0.00058869,0,0
LOC_Os12g42120,1,7.84e-08,0,0
LOC_Os01g50330,0,0.07401837,0,0
LOC_Os04g42480,0,0.003154026,0,0
LOC_Os01g48390,0,3.17e-16,0,0
LOC_Os08g01530,0,0.001272178,0,0
LOC_Os02g17330,0,9.32e-11,0,0
LOC_Os03g14080,0,0.095010977,0,0
LOC_Os07g46320,0,4.12e-08,0,0
LOC_Os04g32600,0,1.21e-11,0,0
LOC_Os10g12354,1,2.22e-16,0,0
LOC_Os05g51270,0,2.22e-16,0,0
LOC_Os11g01190,0,0.07827367,0,0
LOC_Os08g09370,0,0.000561161,0,0
LOC_Os04g28860,0,0.1959919,0,0
LOC_Os11g04190,0,2.34e-11,0,0
LOC_Os09g03310,0,6.47e-09,0,0
LOC_Os06g13100,0,1.67e-14,0,0
LOC_Os06g46240,0,2.79e-16,0,0
LOC_Os10g26670,0,2.22e-16,0,0
LOC_Os04g55130,0,0.375564352,0,0
LOC_Os04g21610,0,1.05e-08,0,0
LOC_Os09g37540,0,0.004835746,0,0
LOC_Os06g36590,0,0.014754192,0,0
LOC_Os05g01380,0,2.22e-16,0,0
LOC_Os08g05580,0,0.953036883,1,1
LOC_Os02g09590,0,6.19e-16,0,0
LOC_Os02g44510,0,0.561551184,0,0
LOC_Os06g19690,0,0.253056991,0,0
LOC_Os10g23900,0,2.22e-16,0,0
LOC_Os10g23220,0,2.1e-10,0,0
LOC_Os07g07580,0,0.222188027,0,0
LOC_Os06g51380,0,0.054601702,0,0
LOC_Os09g37490,0,0.002316793,0,0
LOC_Os03g57330,0,0.865673896,1,1
LOC_Os01g65740,0,0.199707007,0,0
LOC_Os07g03100,1,1.28e-13,0,0
LOC_Os01g03830,0,0.672866324,0,0
LOC_Os01g56300,0,2.22e-16,0,0
LOC_Os03g31010,0,1.89e-15,0,0
LOC_Os07g01730,0,3.31e-16,0,0
LOC_Os08g17320,0,2.32e-14,0,0
LOC_Os05g30350,1,5.48e-16,0,0
LOC_Os11g24540,0,0.010092327,0,0
LOC_Os04g40030,0,9.96e-05,0,0
LOC_Os11g45840,0,8.5e-15,0,0
LOC_Os10g14814,0,0.003588057,0,0
LOC_Os12g37430,0,0.001770871,0,0
LOC_Os07g41310,0,0.073485889,0,0
LOC_Os09g04810,0,1.66e-13,0,0
LOC_Os03g52070,0,0.245195095,0,0
LOC_Os01g71770,0,1.49e-12,0,0
LOC_Os02g39230,0,0.023011602,0,0
LOC_Os02g32620,1,1.0,1,1
LOC_Os11g05760,0,0.998646643,1,1
LOC_Os01g07200,0,0.001040019,0,0
LOC_Os01g14020,0,2.54e-16,0,0
LOC_Os11g10040,0,3.26e-13,0,0
LOC_Os03g16880,0,0.425081538,0,0
LOC_Os03g21160,0,0.481834234,0,0
LOC_Os04g55670,0,2.22e-16,0,0
LOC_Os06g10750,0,0.753900092,1,0
LOC_Os03g23010,0,0.508744074,0,0
