preds_list2[[1]]$genes,1,prob_svm,pred_svm,pred_svm_PR,prob_logit,pred_logit,pred_logit_PR
LOC_Os03g63300,0,0.124876453,0,0,0.436393437,0,0
LOC_Os04g43130,0,0.144584459,0,0,0.426864434,0,0
LOC_Os03g58340,0,0.210683543,0,0,0.480720736,0,0
LOC_Os01g06210,0,0.809650393,1,0,0.471973866,0,0
LOC_Os06g47290,0,0.381320133,0,0,0.516935433,0,0
LOC_Os07g40620,0,0.278410026,0,0,0.54029023,0,0
LOC_Os03g60360,0,0.164881293,0,0,0.523887124,0,0
LOC_Os08g10649,0,0.138234362,0,0,0.469822863,0,0
LOC_Os12g23200,0,0.409135074,0,0,0.542817407,0,0
LOC_Os10g02650,0,0.250926722,0,0,0.548044388,0,0
LOC_Os06g50120,0,0.284988529,0,0,0.491870489,0,0
LOC_Os08g29720,0,0.287308966,0,0,0.530010478,0,0
LOC_Os02g34860,0,0.283034029,0,0,0.517223495,0,0
LOC_Os01g20160,0,0.648272743,1,0,0.482399602,0,0
LOC_Os07g08710,0,0.284811381,0,0,0.534068003,0,0
LOC_Os10g29560,0,0.094078682,0,0,0.491323578,0,0
LOC_Os10g35200,0,0.377985205,0,0,0.459755783,0,0
LOC_Os01g55740,0,0.231571737,0,0,0.472215399,0,0
LOC_Os07g16960,0,0.342417794,0,0,0.46797485,0,0
LOC_Os11g34870,0,0.261184523,0,0,0.470893612,0,0
LOC_Os08g15322,0,0.51797379,0,0,0.485097842,0,0
LOC_Os09g28730,0,0.816960984,1,0,0.446387468,0,0
LOC_Os01g42294,0,0.348040549,0,0,0.528351964,0,0
LOC_Os04g58400,0,0.37650114,0,0,0.551138182,0,0
LOC_Os04g27020,0,0.58888638,1,0,0.526059256,0,0
LOC_Os07g06970,0,0.192471257,0,0,0.486451393,0,0
LOC_Os06g36450,0,0.704632463,1,0,0.51068314,0,0
LOC_Os02g04810,0,0.131383774,0,0,0.469885608,0,0
LOC_Os04g44460,0,0.49977073,0,0,0.450613327,0,0
LOC_Os09g07910,0,0.251355038,0,0,0.484201782,0,0
LOC_Os03g40010,0,0.132561521,0,0,0.500307809,0,0
LOC_Os05g06690,0,0.117935674,0,0,0.566868573,0,0
LOC_Os12g29960,0,0.421503673,0,0,0.498643144,0,0
LOC_Os01g57964,0,0.44930831,0,0,0.483891955,0,0
LOC_Os10g39930,0,0.528475074,0,0,0.490406901,0,0
LOC_Os04g32030,0,0.63178823,1,0,0.489229894,0,0
LOC_Os06g14750,0,0.548976772,0,0,0.477722827,0,0
LOC_Os08g42020,0,0.170017551,0,0,0.48706579,0,0
LOC_Os02g12660,0,0.488795908,0,0,0.503245018,0,0
LOC_Os03g13930,0,0.442417721,0,0,0.526539994,0,0
LOC_Os07g12150,0,0.244523148,0,0,0.462060267,0,0
LOC_Os04g29680,0,0.513067785,0,0,0.507606002,0,0
LOC_Os11g04350,0,0.799146766,1,0,0.461411433,0,0
LOC_Os05g14750,0,0.400915137,0,0,0.56737665,0,0
LOC_Os08g06474,0,0.315640328,0,0,0.468294589,0,0
LOC_Os08g39350,0,0.696834761,1,0,0.459515959,0,0
LOC_Os03g16670,0,0.277973853,0,0,0.500877195,0,0
LOC_Os06g29844,0,0.866903944,1,0,0.523278803,0,0
LOC_Os03g16610,0,0.637171869,1,0,0.487114158,0,0
LOC_Os07g38420,0,0.094629348,0,0,0.550802719,0,0
LOC_Os02g56690,0,0.50671794,0,0,0.479050817,0,0
LOC_Os02g13870,0,0.697044328,1,0,0.602824116,0,0
LOC_Os07g39350,0,0.91521916,1,0,0.484450217,0,0
LOC_Os08g25900,0,0.415833904,0,0,0.535042523,0,0
LOC_Os04g46940,0,0.574022926,1,0,0.50717018,0,0
LOC_Os08g28710,0,0.398832053,0,0,0.44509027,0,0
LOC_Os06g39728,0,0.502820752,0,0,0.455071122,0,0
LOC_Os03g25390,0,0.575681595,1,0,0.510088205,0,0
LOC_Os01g64810,0,0.370918355,0,0,0.562387933,0,0
LOC_Os05g15510,0,0.195121741,0,0,0.520347544,0,0
LOC_Os01g62890,0,0.503925461,0,0,0.49427831,0,0
LOC_Os08g01710,0,0.689967984,1,0,0.509609047,0,0
LOC_Os11g30810,0,0.475510393,0,0,0.448235687,0,0
LOC_Os02g35190,0,0.653385069,1,0,0.491782622,0,0
LOC_Os02g53960,0,0.814245804,1,0,0.433086069,0,0
LOC_Os06g20200,0,0.827595346,1,0,0.459342179,0,0
LOC_Os04g10800,0,0.867320035,1,0,0.513367245,0,0
LOC_Os07g06880,0,0.819758791,1,0,0.463722745,0,0
LOC_Os01g72890,0,0.186658482,0,0,0.47452494,0,0
LOC_Os03g02390,0,0.274025142,0,0,0.5572335,0,0
LOC_Os01g13150,0,0.134562256,0,0,0.495799535,0,0
LOC_Os06g45250,0,0.267007192,0,0,0.492493316,0,0
LOC_Os05g36070,0,0.513373689,0,0,0.48450994,0,0
LOC_Os03g57210,0,0.371440151,0,0,0.466943498,0,0
LOC_Os02g12720,0,0.23934226,0,0,0.478227488,0,0
LOC_Os10g38234,0,0.457857445,0,0,0.4664557,0,0
LOC_Os02g02150,0,0.174551857,0,0,0.541378827,0,0
LOC_Os02g53790,0,0.363979463,0,0,0.545777768,0,0
LOC_Os03g21460,0,0.166053471,0,0,0.491658325,0,0
LOC_Os01g33230,0,0.41749812,0,0,0.493330911,0,0
LOC_Os11g42420,0,0.196110734,0,0,0.474505104,0,0
LOC_Os09g29050,0,0.334528312,0,0,0.491976734,0,0
LOC_Os08g43430,0,0.790168133,1,0,0.431757468,0,0
LOC_Os02g05610,0,0.080022843,0,0,0.487669703,0,0
LOC_Os10g07970,0,0.901835336,1,0,0.54200223,0,0
LOC_Os12g06060,0,0.713767676,1,0,0.483187963,0,0
LOC_Os03g43970,0,0.775282736,1,0,0.497723332,0,0
LOC_Os02g31040,0,0.551443981,0,0,0.572437831,0,0
LOC_Os05g33100,0,0.27665529,0,0,0.517847802,0,0
LOC_Os02g03960,0,0.398391141,0,0,0.503602532,0,0
LOC_Os12g04320,0,0.501030634,0,0,0.444147526,0,0
LOC_Os02g06840,0,0.825436661,1,0,0.557118884,0,0
LOC_Os02g56700,0,0.510335888,0,0,0.502560976,0,0
LOC_Os05g05950,0,0.284800493,0,0,0.500724437,0,0
LOC_Os05g23670,0,0.181534897,0,0,0.473245611,0,0
LOC_Os05g11090,0,0.420418486,0,0,0.47759088,0,0
LOC_Os08g15308,0,0.140194134,0,0,0.564897285,0,0
LOC_Os02g06890,0,0.120021974,0,0,0.535614427,0,0
LOC_Os01g65190,0,0.791353266,1,0,0.508581729,0,0
LOC_Os06g01360,0,0.301788471,0,0,0.446405875,0,0
LOC_Os04g02980,0,0.736023334,1,0,0.527883461,0,0
LOC_Os12g07980,0,0.156604309,0,0,0.498394656,0,0
LOC_Os02g10290,0,0.569645638,1,0,0.511887823,0,0
LOC_Os05g04220,0,0.31329707,0,0,0.536347771,0,0
LOC_Os05g49170,0,0.433181641,0,0,0.494336907,0,0
LOC_Os06g20500,0,0.326331016,0,0,0.491962759,0,0
LOC_Os03g03720,0,0.270278135,0,0,0.492640363,0,0
LOC_Os03g25480,0,0.338857219,0,0,0.518266168,0,0
LOC_Os07g44910,0,0.820507484,1,0,0.451687084,0,0
LOC_Os04g38620,0,0.099780407,0,0,0.474203103,0,0
LOC_Os06g21530,0,0.659169293,1,0,0.539127245,0,0
LOC_Os01g19820,0,0.388306013,0,0,0.512801784,0,0
LOC_Os09g25850,0,0.500542119,0,0,0.504980123,0,0
LOC_Os01g07880,0,0.21265054,0,0,0.466646513,0,0
LOC_Os05g12400,0,0.306104737,0,0,0.488324965,0,0
LOC_Os04g41410,0,0.910969911,1,0,0.50218477,0,0
LOC_Os02g49080,0,0.284716323,0,0,0.498081323,0,0
LOC_Os09g27730,0,0.292931333,0,0,0.548047521,0,0
LOC_Os04g01970,0,0.205038375,0,0,0.453448637,0,0
LOC_Os01g53240,0,0.28198213,0,0,0.503531765,0,0
LOC_Os04g57920,0,0.189349852,0,0,0.524037377,0,0
LOC_Os06g49120,0,0.447442144,0,0,0.478335429,0,0
LOC_Os07g09690,0,0.597121131,1,0,0.526321473,0,0
LOC_Os09g16540,0,0.251769262,0,0,0.475434361,0,0
LOC_Os03g44540,0,0.605919216,1,0,0.483911855,0,0
LOC_Os03g03710,0,0.130101652,0,0,0.495870456,0,0
LOC_Os12g41700,0,0.484489278,0,0,0.492007837,0,0
LOC_Os01g56190,0,0.154162405,0,0,0.471468722,0,0
LOC_Os02g50130,0,0.54478986,0,0,0.581761792,0,0
LOC_Os08g40230,0,0.282785239,0,0,0.520949272,0,0
LOC_Os05g43230,0,0.577521544,1,0,0.553398263,0,0
LOC_Os02g30210,0,0.239021725,0,0,0.490495914,0,0
LOC_Os05g44350,0,0.070144253,0,0,0.512015441,0,0
LOC_Os04g13140,0,0.663363821,1,0,0.460741788,0,0
LOC_Os09g34180,0,0.257559505,0,0,0.48774084,0,0
LOC_Os08g27780,0,0.301509853,0,0,0.474382044,0,0
LOC_Os12g33924,0,0.189104771,0,0,0.411815558,0,0
LOC_Os03g52430,0,0.265475974,0,0,0.471007987,0,0
LOC_Os09g30090,0,0.142787865,0,0,0.476398475,0,0
LOC_Os12g13320,0,0.189886549,0,0,0.492642679,0,0
LOC_Os08g37010,0,0.826743838,1,0,0.455408541,0,0
LOC_Os04g32740,0,0.58578781,1,0,0.571293414,0,0
LOC_Os12g04150,0,0.816922873,1,0,0.448278809,0,0
LOC_Os07g31270,0,0.377647764,0,0,0.519745373,0,0
LOC_Os01g61160,0,0.652200536,1,0,0.441560005,0,0
LOC_Os02g50480,0,0.287531232,0,0,0.447877474,0,0
LOC_Os09g38755,0,0.367534292,0,0,0.524316004,0,0
LOC_Os12g31800,0,0.182984716,0,0,0.52941818,0,0
LOC_Os10g38229,0,0.493651195,0,0,0.467984697,0,0
LOC_Os02g15070,0,0.668969399,1,0,0.48503588,0,0
LOC_Os02g57790,0,0.235270558,0,0,0.442783012,0,0
LOC_Os09g28750,0,0.814191718,1,0,0.45617078,0,0
LOC_Os08g40450,0,0.400005314,0,0,0.489958962,0,0
LOC_Os03g29730,0,0.458507838,0,0,0.434142188,0,0
LOC_Os01g46940,0,0.32230416,0,0,0.475731233,0,0
LOC_Os08g40140,0,0.239063973,0,0,0.527502511,0,0
LOC_Os03g05640,0,0.864980026,1,0,0.493769795,0,0
LOC_Os05g01090,0,0.258288345,0,0,0.517818062,0,0
LOC_Os01g10150,0,0.358140151,0,0,0.568294608,0,0
LOC_Os01g12540,0,0.225974939,0,0,0.444670917,0,0
LOC_Os11g35020,0,0.387062998,0,0,0.511798496,0,0
LOC_Os07g22400,0,0.067176938,0,0,0.505210115,0,0
LOC_Os12g34370,0,0.433228983,0,0,0.445853477,0,0
LOC_Os12g44290,0,0.592032222,1,0,0.572660046,0,0
LOC_Os10g21298,0,0.521638831,0,0,0.479333141,0,0
LOC_Os08g01870,0,0.333761942,0,0,0.562462463,0,0
LOC_Os04g01590,0,0.138531317,0,0,0.476422538,0,0
LOC_Os05g51140,0,0.077836196,0,0,0.530599997,0,0
LOC_Os02g37580,0,0.283079906,0,0,0.500515307,0,0
LOC_Os06g45000,0,0.241249332,0,0,0.51232751,0,0
LOC_Os02g29190,0,0.491863906,0,0,0.563366314,0,0
LOC_Os10g11270,0,0.501585998,0,0,0.454735687,0,0
LOC_Os01g57962,0,0.503653992,0,0,0.465228248,0,0
LOC_Os01g73020,0,0.23856268,0,0,0.552961086,0,0
LOC_Os04g43210,0,0.853504463,1,0,0.517736134,0,0
LOC_Os12g32820,0,0.538717544,0,0,0.52167999,0,0
LOC_Os06g11090,0,0.821930412,1,0,0.469214725,0,0
LOC_Os12g42180,0,0.153550242,0,0,0.487873053,0,0
LOC_Os03g60910,0,0.130698149,0,0,0.471363117,0,0
LOC_Os08g44370,0,0.450564579,0,0,0.533716559,0,0
LOC_Os04g03980,0,0.625831282,1,0,0.4987323,0,0
LOC_Os04g29000,0,0.491335496,0,0,0.494255824,0,0
LOC_Os12g06510,0,0.409225952,0,0,0.560207477,0,0
LOC_Os09g28690,0,0.824989301,1,0,0.448221153,0,0
LOC_Os05g39310,0,0.366264971,0,0,0.453699548,0,0
LOC_Os07g39520,0,0.334896673,0,0,0.464706306,0,0
LOC_Os11g34850,0,0.364527019,0,0,0.525770488,0,0
LOC_Os08g38720,0,0.145394876,0,0,0.487934978,0,0
LOC_Os03g42820,0,0.35346099,0,0,0.496379937,0,0
LOC_Os03g21680,0,0.510357722,0,0,0.490302883,0,0
LOC_Os08g39660,0,0.606412442,1,0,0.549703325,0,0
LOC_Os03g43860,0,0.349136176,0,0,0.476100419,0,0
LOC_Os01g01010,0,0.234106119,0,0,0.455173862,0,0
LOC_Os02g08240,0,0.527800815,0,0,0.53888984,0,0
LOC_Os07g03458,0,0.405381566,0,0,0.498370829,0,0
LOC_Os08g02380,0,0.291847888,0,0,0.499753623,0,0
LOC_Os05g51130,0,0.58269276,1,0,0.502978591,0,0
LOC_Os10g14150,0,0.183867658,0,0,0.461889855,0,0
LOC_Os11g41650,0,0.229123851,0,0,0.484116127,0,0
LOC_Os01g01510,0,0.072731805,0,0,0.455678746,0,0
LOC_Os05g33940,0,0.827161338,1,0,0.462809131,0,0
LOC_Os04g55970,0,0.17170966,0,0,0.491358646,0,0
LOC_Os06g04190,0,0.13559496,0,0,0.469922702,0,0
LOC_Os08g10480,0,0.185150267,0,0,0.550328183,0,0
LOC_Os03g18550,0,0.147929608,0,0,0.53344768,0,0
LOC_Os03g16900,0,0.328373664,0,0,0.475771209,0,0
LOC_Os07g03710,0,0.361546866,0,0,0.468460297,0,0
LOC_Os10g32300,0,0.289343767,0,0,0.514482864,0,0
LOC_Os07g03279,0,0.333939209,0,0,0.495902498,0,0
LOC_Os01g08860,0,0.365506561,0,0,0.546973748,0,0
LOC_Os01g04230,0,0.359025965,0,0,0.535522665,0,0
LOC_Os04g42060,0,0.190016926,0,0,0.492740411,0,0
LOC_Os01g21970,0,0.494361624,0,0,0.578907818,0,0
LOC_Os08g42010,0,0.380396005,0,0,0.435904146,0,0
LOC_Os01g55540,0,0.372306348,0,0,0.499986304,0,0
LOC_Os01g19740,0,0.371261903,0,0,0.499359818,0,0
LOC_Os10g24810,0,0.561359063,0,0,0.477735907,0,0
LOC_Os09g28620,0,0.824492119,1,0,0.451082094,0,0
LOC_Os03g62620,0,0.699074842,1,0,0.521279961,0,0
LOC_Os05g45340,0,0.205936871,0,0,0.442212673,0,0
LOC_Os10g41150,0,0.268778228,0,0,0.520046587,0,0
LOC_Os10g21248,0,0.499214014,0,0,0.472651817,0,0
LOC_Os02g50240,0,0.731580024,1,0,0.508980822,0,0
LOC_Os01g65520,0,0.136905793,0,0,0.476293258,0,0
LOC_Os11g43830,0,0.731093655,1,0,0.561042423,0,0
LOC_Os09g28720,0,0.812414137,1,0,0.462174025,0,0
LOC_Os01g74280,0,0.409689046,0,0,0.474032591,0,0
LOC_Os09g36300,0,0.142525814,0,0,0.508111626,0,0
LOC_Os11g43800,0,0.276296489,0,0,0.547481958,0,0
LOC_Os02g51000,0,0.233494352,0,0,0.477595431,0,0
LOC_Os08g41790,0,0.616610797,1,0,0.532792927,0,0
LOC_Os01g02690,0,0.295720981,0,0,0.443137874,0,0
LOC_Os03g40690,0,0.243997159,0,0,0.576119163,0,0
LOC_Os02g47350,0,0.324605874,0,0,0.483676763,0,0
LOC_Os03g63420,0,0.324353471,0,0,0.478268695,0,0
LOC_Os03g31210,0,0.894619293,1,0,0.53431974,0,0
LOC_Os06g39708,0,0.487028434,0,0,0.476041676,0,0
LOC_Os05g41660,0,0.774033496,1,0,0.505714962,0,0
LOC_Os01g22550,0,0.591147563,1,0,0.519185829,0,0
LOC_Os10g17910,0,0.444788564,0,0,0.450673106,0,0
LOC_Os07g12770,0,0.452279403,0,0,0.49391389,0,0
LOC_Os11g45250,0,0.095783848,0,0,0.440986054,0,0
LOC_Os01g02560,0,0.411958462,0,0,0.499704648,0,0
LOC_Os05g15370,0,0.335745718,0,0,0.4931114,0,0
LOC_Os05g08950,0,0.209906208,0,0,0.496552664,0,0
LOC_Os01g15020,0,0.249560964,0,0,0.41888513,0,0
LOC_Os04g56730,0,0.191002152,0,0,0.58304542,0,0
LOC_Os06g21950,0,0.903294515,1,0,0.491566871,0,0
LOC_Os08g04460,0,0.443804093,0,0,0.487525958,0,0
LOC_Os08g14950,0,0.319701774,0,0,0.534691181,0,0
LOC_Os09g19830,0,0.085485779,0,0,0.476346725,0,0
LOC_Os01g20860,0,0.296325509,0,0,0.444389435,0,0
LOC_Os08g37432,0,0.942844937,1,1,0.539520429,0,0
LOC_Os10g37660,0,0.217132678,0,0,0.486311851,0,0
LOC_Os04g03796,0,0.626603707,1,0,0.54040437,0,0
LOC_Os01g53450,0,0.407767277,0,0,0.547551758,0,0
LOC_Os01g01307,0,0.490999337,0,0,0.521693684,0,0
LOC_Os04g16728,0,0.238850975,0,0,0.459446111,0,0
LOC_Os03g19280,0,0.287592049,0,0,0.539586904,0,0
LOC_Os07g10350,0,0.067141024,0,0,0.542787402,0,0
LOC_Os08g44260,0,0.233771591,0,0,0.480724134,0,0
LOC_Os03g60780,0,0.292406611,0,0,0.472929966,0,0
LOC_Os11g14300,0,0.131533147,0,0,0.55668961,0,0
LOC_Os07g47110,0,0.350436285,0,0,0.532535172,0,0
LOC_Os10g33660,0,0.473707068,0,0,0.509531938,0,0
LOC_Os03g27950,0,0.387462972,0,0,0.520558521,0,0
LOC_Os10g01044,0,0.459672252,0,0,0.476770645,0,0
LOC_Os11g04550,0,0.495442533,0,0,0.441218436,0,0
LOC_Os02g51370,0,0.308107501,0,0,0.492733412,0,0
LOC_Os06g45080,0,0.337683002,0,0,0.441184718,0,0
LOC_Os10g35530,0,0.447193925,0,0,0.527086478,0,0
LOC_Os01g07250,0,0.404634557,0,0,0.513654731,0,0
LOC_Os08g16610,0,0.325273914,0,0,0.550838426,0,0
LOC_Os06g16410,0,0.447139848,0,0,0.516027626,0,0
LOC_Os05g06890,0,0.254829398,0,0,0.486647732,0,0
LOC_Os12g15470,0,0.518966036,0,0,0.553773076,0,0
LOC_Os04g56210,0,0.352652361,0,0,0.53976884,0,0
LOC_Os04g16820,0,0.126083714,0,0,0.477676143,0,0
LOC_Os10g29220,0,0.460121811,0,0,0.47488397,0,0
LOC_Os06g45500,0,0.497928698,0,0,0.518700172,0,0
LOC_Os03g63720,0,0.16502151,0,0,0.502722504,0,0
LOC_Os02g13710,0,0.614601562,1,0,0.504201672,0,0
LOC_Os03g14850,0,0.178910561,0,0,0.518535462,0,0
LOC_Os04g48416,0,0.630012952,1,0,0.54416064,0,0
LOC_Os11g43410,0,0.0988914,0,0,0.478841453,0,0
LOC_Os04g56760,0,0.130737622,0,0,0.495766746,0,0
LOC_Os12g40510,0,0.496700891,0,0,0.528406595,0,0
LOC_Os02g35940,0,0.815508958,1,0,0.455108599,0,0
LOC_Os03g12450,0,0.287038392,0,0,0.491139565,0,0
LOC_Os10g40610,0,0.416311785,0,0,0.485535155,0,0
LOC_Os01g62480,0,0.639218746,1,0,0.447267457,0,0
LOC_Os03g25110,0,0.22877166,0,0,0.471791299,0,0
LOC_Os05g27920,0,0.228318651,0,0,0.488683706,0,0
LOC_Os03g52320,0,0.118731432,0,0,0.420104252,0,0
LOC_Os09g11230,0,0.152799185,0,0,0.465171313,0,0
LOC_Os01g02390,0,0.383999008,0,0,0.463469675,0,0
LOC_Os03g32526,0,0.344012609,0,0,0.467183533,0,0
LOC_Os01g62490,0,0.611166793,1,0,0.465493651,0,0
LOC_Os01g48370,0,0.365202487,0,0,0.499067961,0,0
LOC_Os02g10520,1,0.775785178,1,0,0.854300901,1,1
LOC_Os06g04830,0,0.353486822,0,0,0.540917191,0,0
LOC_Os10g42299,0,0.167163842,0,0,0.497137365,0,0
LOC_Os04g32350,0,0.123499296,0,0,0.515932433,0,0
LOC_Os03g24860,0,0.937160033,1,0,0.547535672,0,0
LOC_Os03g58040,0,0.339846033,0,0,0.473154715,0,0
LOC_Os01g56490,0,0.41182804,0,0,0.515463525,0,0
LOC_Os11g30910,0,0.519346885,0,0,0.468113083,0,0
LOC_Os05g14170,0,0.385087347,0,0,0.519544821,0,0
LOC_Os03g62870,0,0.213998521,0,0,0.524227271,0,0
LOC_Os04g47190,0,0.171460451,0,0,0.499083237,0,0
LOC_Os03g53230,0,0.350131752,0,0,0.544095725,0,0
LOC_Os07g32900,0,0.299592199,0,0,0.549492473,0,0
LOC_Os03g15370,0,0.134882741,0,0,0.591467271,0,0
LOC_Os02g36700,0,0.893603167,1,0,0.500179828,0,0
LOC_Os02g53750,0,0.466284539,0,0,0.498520328,0,0
LOC_Os01g25820,0,0.242530855,0,0,0.482482963,0,0
LOC_Os01g62900,1,0.57959638,1,0,0.844319994,1,1
LOC_Os01g53070,0,0.225286338,0,0,0.412974288,0,0
LOC_Os11g05390,0,0.928176512,1,0,0.518274264,0,0
LOC_Os03g51080,0,0.537390545,0,0,0.504121869,0,0
LOC_Os08g40270,0,0.260766826,0,0,0.481830274,0,0
LOC_Os04g35260,0,0.114034701,0,0,0.467708192,0,0
LOC_Os09g27010,0,0.418122763,0,0,0.492992793,0,0
LOC_Os03g59040,0,0.395113799,0,0,0.477716186,0,0
LOC_Os07g02130,0,0.510732597,0,0,0.508213768,0,0
LOC_Os08g30770,0,0.48894074,0,0,0.491095604,0,0
LOC_Os08g17500,0,0.484683527,0,0,0.506947296,0,0
LOC_Os09g35600,0,0.93413099,1,0,0.526953721,0,0
LOC_Os08g15272,0,0.235066288,0,0,0.477602337,0,0
LOC_Os01g54990,0,0.228207301,0,0,0.468173763,0,0
LOC_Os07g18120,0,0.693310049,1,0,0.478322572,0,0
LOC_Os10g39900,0,0.260750598,0,0,0.472771818,0,0
LOC_Os11g41870,0,0.929452226,1,0,0.552067044,0,0
LOC_Os11g47000,0,0.215272412,0,0,0.41639391,0,0
LOC_Os11g13800,0,0.3001708,0,0,0.510488023,0,0
LOC_Os06g34960,0,0.763057223,1,0,0.461087101,0,0
LOC_Os01g13270,0,0.462456781,0,0,0.568797964,0,0
LOC_Os08g19310,0,0.276260588,0,0,0.54486127,0,0
LOC_Os10g35520,0,0.441031243,0,0,0.50598687,0,0
LOC_Os07g10940,0,0.340540802,0,0,0.465803274,0,0
LOC_Os04g43922,0,0.199298709,0,0,0.495182479,0,0
LOC_Os08g33200,0,0.40184213,0,0,0.460608946,0,0
LOC_Os03g50730,0,0.155589562,0,0,0.424094817,0,0
LOC_Os12g34056,0,0.226018967,0,0,0.458788484,0,0
LOC_Os03g08360,0,0.803923203,1,0,0.522450513,0,0
LOC_Os02g02980,0,0.905293524,1,0,0.53102671,0,0
LOC_Os06g44010,0,0.615713001,1,0,0.502057749,0,0
LOC_Os03g49220,0,0.221414464,0,0,0.491658424,0,0
LOC_Os10g35500,0,0.437678731,0,0,0.504809428,0,0
LOC_Os12g34144,0,0.191915755,0,0,0.399715842,0,0
LOC_Os02g39740,0,0.450139188,0,0,0.47506955,0,0
LOC_Os02g47605,0,0.118808718,0,0,0.495819762,0,0
LOC_Os12g41500,0,0.06952799,0,0,0.556073303,0,0
LOC_Os06g09170,0,0.324473109,0,0,0.472699977,0,0
LOC_Os01g02780,0,0.392448334,0,0,0.457887489,0,0
LOC_Os08g33820,0,0.443336826,0,0,0.469073928,0,0
LOC_Os12g15400,0,0.80638613,1,0,0.441985464,0,0
LOC_Os01g07730,0,0.257294022,0,0,0.503073956,0,0
LOC_Os10g39440,0,0.911938321,1,0,0.474678061,0,0
LOC_Os09g39220,0,0.150309644,0,0,0.50760396,0,0
LOC_Os06g09679,0,0.258681163,0,0,0.479662142,0,0
LOC_Os02g02530,0,0.519013263,0,0,0.502252409,0,0
LOC_Os09g27830,0,0.346357996,0,0,0.476730617,0,0
LOC_Os06g09180,0,0.328913132,0,0,0.552646262,0,0
LOC_Os05g43850,0,0.457485629,0,0,0.517344795,0,0
LOC_Os02g43080,0,0.275578114,0,0,0.554580732,0,0
LOC_Os01g05800,0,0.312620605,0,0,0.505372355,0,0
LOC_Os05g34630,0,0.377879373,0,0,0.501477281,0,0
LOC_Os03g15560,0,0.161472213,0,0,0.560043259,0,0
LOC_Os06g49220,0,0.892636103,1,0,0.503379288,0,0
LOC_Os03g56670,0,0.443885095,0,0,0.54856436,0,0
LOC_Os02g43360,0,0.756080315,1,0,0.52470062,0,0
LOC_Os12g17160,0,0.505710314,0,0,0.434693453,0,0
LOC_Os11g40100,0,0.288876526,0,0,0.464996604,0,0
LOC_Os01g07120,0,0.15067668,0,0,0.462963299,0,0
LOC_Os10g33940,0,0.222388971,0,0,0.485595212,0,0
LOC_Os01g70020,0,0.149869621,0,0,0.477603732,0,0
LOC_Os07g04550,0,0.312228642,0,0,0.431129325,0,0
LOC_Os09g38100,0,0.334893778,0,0,0.518297663,0,0
LOC_Os04g56510,0,0.129090499,0,0,0.436361956,0,0
LOC_Os05g47480,0,0.245749212,0,0,0.49370028,0,0
LOC_Os11g48060,0,0.593414351,1,0,0.451668331,0,0
LOC_Os02g56570,0,0.397839114,0,0,0.463719586,0,0
LOC_Os05g44270,0,0.420074447,0,0,0.518595715,0,0
LOC_Os03g02830,0,0.23832918,0,0,0.471569802,0,0
LOC_Os04g34030,0,0.569568212,1,0,0.565925593,0,0
LOC_Os02g02050,0,0.149574299,0,0,0.55672963,0,0
LOC_Os01g41770,0,0.366916327,0,0,0.551352038,0,0
LOC_Os11g12560,0,0.347842901,0,0,0.545640978,0,0
LOC_Os03g07840,0,0.336794774,0,0,0.532512919,0,0
LOC_Os06g36910,0,0.309025025,0,0,0.574949966,0,0
LOC_Os08g23360,0,0.315748076,0,0,0.52750967,0,0
LOC_Os06g49020,0,0.296555657,0,0,0.496480223,0,0
LOC_Os01g54050,0,0.1269973,0,0,0.516468954,0,0
LOC_Os01g08290,0,0.565502372,1,0,0.519408633,0,0
LOC_Os09g31090,0,0.29533134,0,0,0.555344256,0,0
LOC_Os04g19140,0,0.148673903,0,0,0.492099282,0,0
LOC_Os11g04295,0,0.317730961,0,0,0.55554117,0,0
LOC_Os12g43940,0,0.433260028,0,0,0.529146205,0,0
LOC_Os10g26060,0,0.669127679,1,0,0.485435666,0,0
LOC_Os01g47256,0,0.166252589,0,0,0.541218604,0,0
LOC_Os11g15520,0,0.375346003,0,0,0.518381434,0,0
LOC_Os10g42770,0,0.174116732,0,0,0.478649728,0,0
LOC_Os03g26630,0,0.170752683,0,0,0.509553737,0,0
LOC_Os07g11110,0,0.299939369,0,0,0.525375843,0,0
LOC_Os03g61210,0,0.208202811,0,0,0.499727124,0,0
LOC_Os07g47510,0,0.163105834,0,0,0.503566387,0,0
LOC_Os02g09290,0,0.556791348,0,0,0.539989161,0,0
LOC_Os05g07900,0,0.374561527,0,0,0.473560491,0,0
LOC_Os02g13520,0,0.127322759,0,0,0.502715454,0,0
LOC_Os04g08320,0,0.312687256,0,0,0.494407463,0,0
LOC_Os01g66300,0,0.214237374,0,0,0.531205875,0,0
LOC_Os12g13720,0,0.586877918,1,0,0.537830399,0,0
LOC_Os07g28940,0,0.534436435,0,0,0.491593132,0,0
LOC_Os03g56300,0,0.269227272,0,0,0.500858702,0,0
LOC_Os03g21690,0,0.263620507,0,0,0.501322321,0,0
LOC_Os01g06000,0,0.286162699,0,0,0.576415868,0,0
LOC_Os04g40870,0,0.212673703,0,0,0.540771569,0,0
LOC_Os11g04530,0,0.51366739,0,0,0.44586044,0,0
LOC_Os03g20850,0,0.158602529,0,0,0.424973291,0,0
LOC_Os09g26420,0,0.327366728,0,0,0.464878548,0,0
LOC_Os11g03540,1,0.77252942,1,0,0.490435901,0,0
