preds_list2[[1]]$genes	1	prob_lda	prob_svm	prob_logit	pred_lda	pred_svm	pred_logit
LOC_Os02g43290	0	0.344643292	0.829192298	0.535756965	0	0	0
LOC_Os05g31140	0	0.272852692	0.902613534	0.526355285	0	0	0
LOC_Os09g37880	0	0.655887325	0.450264796	0.459275161	0	0	0
LOC_Os05g02350	0	0.488670515	0.478363718	0.530948288	0	0	0
LOC_Os08g23730	0	0.722917694	0.168582059	0.441666051	0	0	0
LOC_Os10g34680	0	0.458697124	0.353821248	0.549437907	0	0	0
LOC_Os11g47310	0	0.669701935	0.362119135	0.450868549	0	0	0
LOC_Os01g54210	0	0.312078339	0.2883976	0.481530992	0	0	0
LOC_Os10g08879	0	0.791123826	0.328965992	0.479728448	0	0	0
LOC_Os09g24924	0	0.347488401	0.860952262	0.555798193	0	0	0
LOC_Os01g11580	0	0.495866996	0.325394242	0.520507498	0	0	0
LOC_Os09g31390	0	0.504352487	0.764130747	0.466740195	0	0	0
LOC_Os06g08860	0	0.521403575	0.514389574	0.496013656	0	0	0
LOC_Os03g41419	0	0.64253678	0.382099844	0.481319682	0	0	0
LOC_Os04g52606	0	0.65951725	0.32323528	0.508903046	0	0	0
LOC_Os07g34880	0	0.427873374	0.321947952	0.520487234	0	0	0
LOC_Os03g51250	0	0.483209458	0.29403216	0.549543477	0	0	0
LOC_Os05g50990	0	0.536425435	0.223949426	0.507395839	0	0	0
LOC_Os05g41080	0	0.81720793	0.199615974	0.47801642	0	0	0
LOC_Os05g41120	0	0.425714865	0.276155974	0.48135565	0	0	0
LOC_Os06g04900	0	0.258142478	0.72012887	0.543714677	0	0	0
LOC_Os03g21120	0	0.604352183	0.314467061	0.536137016	0	0	0
LOC_Os09g38560	0	0.636691603	0.449240357	0.466360612	0	0	0
LOC_Os01g57450	0	0.490229677	0.493831899	0.556409754	0	0	0
LOC_Os01g73460	0	0.685725149	0.18358495	0.471705021	0	0	0
LOC_Os02g43150	0	0.441929042	0.224521965	0.505256985	0	0	0
LOC_Os05g41000	0	0.49785573	0.53873808	0.50836111	0	0	0
LOC_Os01g58730	0	0.513020394	0.83482076	0.479599567	0	0	0
LOC_Os04g51520	0	0.40759178	0.822094136	0.467412302	0	0	0
LOC_Os03g21110	0	0.402746286	0.309417484	0.451731967	0	0	0
LOC_Os06g07480	0	0.512826006	0.127156587	0.495598997	0	0	0
LOC_Os05g45900	0	0.419551374	0.497166197	0.521242809	0	0	0
LOC_Os01g59110	0	0.597677145	0.911812864	0.476322623	0	0	0
LOC_Os11g40890	0	0.689819555	0.354233469	0.494309201	0	0	0
LOC_Os05g44400	0	0.379240753	0.283851474	0.498071342	0	0	0
LOC_Os03g51240	0	0.297865414	0.729337181	0.533259531	0	0	0
LOC_Os06g16000	0	0.50903819	0.920344111	0.500424192	0	0	0
LOC_Os02g05620	0	0.770994367	0.268350132	0.469564939	0	0	0
LOC_Os07g01750	0	0.275901422	0.933861308	0.575549177	0	0	0
LOC_Os04g12970	0	0.666541161	0.922021637	0.527263863	0	0	0
LOC_Os02g03100	0	0.643197109	0.291841939	0.500788903	0	0	0
LOC_Os07g29620	0	0.620975985	0.329799928	0.495257855	0	0	0
LOC_Os08g21840	0	0.730645187	0.188393151	0.481150398	0	0	0
LOC_Os06g04600	0	0.738298644	0.219250407	0.424487065	0	0	0
LOC_Os02g46080	0	0.463370745	0.371350911	0.546513063	0	0	0
LOC_Os03g63020	0	0.695686722	0.399025144	0.512045583	0	0	0
LOC_Os04g56360	0	0.656281223	0.355118043	0.473645162	0	0	0
LOC_Os07g07320	0	0.299074076	0.408085504	0.448341668	0	0	0
LOC_Os01g15260	0	0.566419488	0.199117387	0.48488709	0	0	0
LOC_Os11g08940	0	0.578744651	0.221190029	0.502093939	0	0	0
LOC_Os03g13570	0	0.5939973	0.784639317	0.486809657	0	0	0
LOC_Os08g36150	0	0.717904359	0.132408822	0.496625395	0	0	0
LOC_Os12g41710	0	0.635492687	0.454852894	0.474301847	0	0	0
LOC_Os01g50170	0	0.398907405	0.82579018	0.502155874	0	0	0
LOC_Os12g25210	0	0.432069103	0.354081224	0.499837159	0	0	0
LOC_Os07g07270	0	0.687809889	0.367194997	0.5222684	0	0	0
LOC_Os11g48030	0	0.552429855	0.303656941	0.557527158	0	0	0
LOC_Os03g63760	0	0.573806912	0.788423241	0.462138345	0	0	0
LOC_Os11g36090	0	0.67946475	0.351865615	0.497908369	0	0	0
LOC_Os04g02620	0	0.474106932	0.565544194	0.490797336	0	0	0
LOC_Os03g08790	0	0.42230755	0.805225038	0.468857497	0	0	0
LOC_Os01g59750	0	0.341765459	0.27561785	0.485960188	0	0	0
LOC_Os07g32620	0	0.600184786	0.924128265	0.44667427	0	0	0
LOC_Os02g02360	0	0.74687605	0.120532239	0.494734054	0	0	0
LOC_Os01g08770	0	0.824757904	0.187512447	0.450869726	0	0	0
LOC_Os11g29790	0	0.795819249	0.356117715	0.458740026	0	0	0
LOC_Os07g19494	0	0.764211241	0.294021466	0.445051857	0	0	0
LOC_Os03g13760	0	0.793836401	0.220519338	0.502722103	0	0	0
LOC_Os10g25674	0	0.333449905	0.376834734	0.526644619	0	0	0
LOC_Os08g06040	0	0.647325729	0.152142275	0.466540289	0	0	0
LOC_Os01g64650	0	0.545921333	0.483821194	0.483404272	0	0	0
LOC_Os01g57510	0	0.698600474	0.434935083	0.484998639	0	0	0
LOC_Os02g42190	0	0.217268331	0.69589668	0.487477701	0	0	0
LOC_Os08g04420	0	0.227475476	0.876171946	0.537643657	0	0	0
LOC_Os01g11940	0	0.486560184	0.446179236	0.526461424	0	0	0
LOC_Os03g21800	0	0.656898028	0.230496098	0.513322617	0	0	0
LOC_Os11g40970	0	0.574935685	0.328310354	0.505949877	0	0	0
LOC_Os04g51460	0	0.609679846	0.750844615	0.438866101	0	0	0
LOC_Os01g52500	0	0.749681924	0.706997823	0.518004345	0	0	0
LOC_Os02g37430	0	0.818369286	0.239775065	0.466295861	0	0	0
LOC_Os02g28900	0	0.585759847	0.926374985	0.515457705	0	0	0
LOC_Os02g38250	0	0.564201335	0.148566873	0.482307168	0	0	0
LOC_Os12g04010	0	0.644174577	0.155693028	0.530060451	0	0	0
LOC_Os04g41490	0	0.690094675	0.164684973	0.496060453	0	0	0
LOC_Os01g33110	0	0.472279779	0.54154589	0.499505704	0	0	0
LOC_Os01g53350	0	0.599778505	0.927964728	0.496994678	0	0	0
LOC_Os01g27240	0	0.807218159	0.543885405	0.499066769	0	0	0
LOC_Os11g08660	0	0.643168448	0.381199836	0.532383978	0	0	0
LOC_Os02g42150	0	0.395016081	0.727586296	0.516225814	0	0	0
LOC_Os06g17020	0	0.730073644	0.9193761	0.490609551	0	0	0
LOC_Os01g46610	0	0.775051233	0.479839114	0.500390093	0	0	0
LOC_Os12g07970	0	0.499124191	0.852778374	0.552450491	0	0	0
LOC_Os02g46910	0	0.704002349	0.789693862	0.427801033	0	0	0
LOC_Os07g48430	0	0.295259135	0.458757403	0.538239021	0	0	0
LOC_Os12g25710	0	0.640275396	0.162603822	0.484473974	0	0	0
LOC_Os03g14210	0	0.330871624	0.831399833	0.518741581	0	0	0
LOC_Os02g18510	0	0.558488805	0.719381808	0.457178335	0	0	0
LOC_Os01g29150	0	0.617552597	0.577391152	0.463670109	0	0	0
LOC_Os07g07550	0	0.591831845	0.214218072	0.51999101	0	0	0
LOC_Os07g46480	0	0.252750436	0.866490959	0.495518943	0	0	0
LOC_Os09g19790	0	0.598548183	0.382545639	0.502457022	0	0	0
LOC_Os05g02140	0	0.52518674	0.376861189	0.471852523	0	0	0
LOC_Os08g14200	0	0.431188305	0.826926562	0.478090221	0	0	0
LOC_Os08g32090	0	0.676969908	0.216051813	0.445069745	0	0	0
LOC_Os06g44080	0	0.752206847	0.135542456	0.518018014	0	0	0
LOC_Os02g08480	0	0.691643634	0.305588292	0.479540829	0	0	0
LOC_Os06g43480	0	0.495887439	0.529096454	0.533450435	0	0	0
LOC_Os02g07900	0	0.46694972	0.403041939	0.496264272	0	0	0
LOC_Os02g39560	0	0.626064792	0.505860017	0.503426982	0	0	0
LOC_Os09g05020	0	0.592791122	0.455314918	0.548974843	0	0	0
LOC_Os03g60700	0	0.454145454	0.188952358	0.510018307	0	0	0
LOC_Os03g57200	0	0.345338299	0.523099466	0.44223586	0	0	0
LOC_Os07g45310	0	0.51690385	0.282629188	0.554761722	0	0	0
LOC_Os06g09930	0	0.663026628	0.244035052	0.498306019	0	0	0
LOC_Os01g54030	0	0.764175316	0.416529194	0.4455541	0	0	0
LOC_Os04g55230	0	0.810353438	0.212823312	0.452253359	0	0	0
LOC_Os08g45010	0	0.879514286	0.081741603	0.44021923	0	1	0
LOC_Os02g27110	0	0.716953832	0.267297648	0.471244107	0	0	0
LOC_Os05g08480	0	0.659724336	0.934277317	0.491650223	0	0	0
LOC_Os03g64415	0	0.613208463	0.228628238	0.507489757	0	0	0
LOC_Os06g11210	0	0.784542825	0.495472301	0.511528585	0	0	0
LOC_Os01g16200	0	0.54690408	0.489255298	0.46593282	0	0	0
LOC_Os08g33720	0	0.766749794	0.332597745	0.425501928	0	0	0
LOC_Os07g11890	0	0.363893459	0.498477554	0.499201522	0	0	0
LOC_Os10g33040	0	0.811951918	0.288202922	0.516758774	0	0	0
LOC_Os04g37550	0	0.397429433	0.854015505	0.487939222	0	0	0
LOC_Os06g06480	0	0.836773876	0.111487617	0.513810634	0	0	0
LOC_Os07g45290	0	0.331620686	0.599896403	0.529031543	0	0	0
LOC_Os05g41440	0	0.540042069	0.509348481	0.534013498	0	0	0
LOC_Os03g21020	0	0.575300604	0.129554948	0.494645295	0	0	0
LOC_Os01g53430	0	0.671395534	0.922198641	0.504313711	0	0	0
LOC_Os03g44780	0	0.702446627	0.087765759	0.501074817	0	1	0
LOC_Os02g21650	0	0.52164501	0.416749915	0.522300574	0	0	0
LOC_Os08g03450	0	0.782047377	0.10026796	0.551947058	0	0	0
LOC_Os04g24750	0	0.395873111	0.80901277	0.487671621	0	0	0
LOC_Os03g13520	0	0.433355765	0.493665733	0.506249335	0	0	0
LOC_Os01g65010	0	0.72559135	0.410653719	0.517302574	0	0	0
LOC_Os08g38160	0	0.611487099	0.919773296	0.505470821	0	0	0
LOC_Os09g36320	0	0.537547212	0.581873267	0.496370597	0	0	0
LOC_Os08g33920	0	0.683783078	0.212419865	0.471765016	0	0	0
LOC_Os03g52794	0	0.558250188	0.217094118	0.496830865	0	0	0
LOC_Os11g35220	0	0.605560371	0.53926203	0.501936456	0	0	0
LOC_Os05g43910	0	0.317909174	0.540876605	0.547193683	0	0	0
LOC_Os02g05510	0	0.351152024	0.200889219	0.504421963	0	0	0
LOC_Os04g51510	0	0.443292436	0.828788961	0.475777351	0	0	0
LOC_Os12g30020	0	0.450254879	0.246676012	0.434602942	0	0	0
LOC_Os04g12600	0	0.486827979	0.461498899	0.501104912	0	0	0
LOC_Os10g07290	0	0.361437254	0.813224507	0.524036054	0	0	0
LOC_Os03g18180	0	0.759222032	0.238530414	0.478075068	0	0	0
LOC_Os01g72120	0	0.309358558	0.313064788	0.454733871	0	0	0
LOC_Os05g01990	0	0.709834948	0.169457639	0.494999667	0	0	0
LOC_Os06g36800	0	0.443715107	0.163668568	0.478551216	0	0	0
LOC_Os01g51020	0	0.660931639	0.127565348	0.483168673	0	0	0
LOC_Os02g38210	0	0.587871345	0.183127382	0.527647843	0	0	0
LOC_Os02g04660	0	0.735566338	0.120667838	0.491918548	0	0	0
LOC_Os01g27230	0	0.813482148	0.427464647	0.499131171	0	0	0
LOC_Os07g44700	0	0.579723664	0.136146137	0.513569017	0	0	0
LOC_Os05g44990	0	0.210248757	0.892695194	0.511849389	0	0	0
LOC_Os06g01304	0	0.67748028	0.387630504	0.55850415	0	0	0
LOC_Os12g06490	0	0.316626246	0.778396205	0.488390767	0	0	0
LOC_Os02g42280	0	0.632066417	0.925284366	0.48292862	0	0	0
LOC_Os10g38360	0	0.366956181	0.350018169	0.512893376	0	0	0
LOC_Os09g25100	0	0.736908865	0.424000774	0.505481958	0	0	0
LOC_Os07g43700	0	0.747211767	0.29684763	0.43757865	0	0	0
LOC_Os05g05220	0	0.750866803	0.14434247	0.441651445	0	0	0
LOC_Os05g11790	0	0.463590062	0.667144261	0.479053854	0	0	0
LOC_Os10g38640	0	0.265548475	0.376124327	0.461216948	0	0	0
LOC_Os03g20520	0	0.395920694	0.271939074	0.483966052	0	0	0
LOC_Os02g03280	0	0.332651878	0.573048394	0.485954566	0	0	0
LOC_Os03g31000	0	0.484440709	0.534148209	0.552546991	0	0	0
LOC_Os12g39360	0	0.301120942	0.83585429	0.489955006	0	0	0
LOC_Os09g10770	0	0.761931895	0.188813849	0.474758582	0	0	0
LOC_Os08g45040	0	0.72444463	0.129418968	0.41017685	0	0	0
LOC_Os07g35780	0	0.666040293	0.45252025	0.506869444	0	0	0
LOC_Os09g24416	0	0.758804717	0.177010421	0.539257043	0	0	0
LOC_Os06g19550	0	0.501339239	0.521414461	0.472149999	0	0	0
LOC_Os11g18870	0	0.478007101	0.41775289	0.555757723	0	0	0
LOC_Os10g38580	0	0.285741309	0.342288213	0.519506125	0	0	0
LOC_Os07g28890	0	0.472666135	0.735318468	0.506253992	0	0	0
LOC_Os01g45370	0	0.737200287	0.123469073	0.559252516	0	0	0
LOC_Os01g16670	0	0.548854437	0.44738375	0.527596161	0	0	0
LOC_Os02g11930	0	0.778376999	0.260498058	0.488857647	0	0	0
LOC_Os01g45140	0	0.702904018	0.929610957	0.501084797	0	0	0
LOC_Os02g53500	0	0.890426289	0.123332658	0.467418528	0	0	0
LOC_Os06g11240	0	0.812700843	0.444782478	0.497657531	0	0	0
LOC_Os02g02890	0	0.719796775	0.178448688	0.428642395	0	0	0
LOC_Os05g11980	0	0.834460797	0.088831709	0.518804866	0	1	0
LOC_Os05g41540	0	0.513917698	0.614311785	0.480303055	0	0	0
LOC_Os06g19610	0	0.357581382	0.612956335	0.486150798	0	0	0
LOC_Os05g08410	0	0.674720473	0.315109767	0.502322569	0	0	0
LOC_Os10g27050	0	0.605562651	0.281611971	0.512651483	0	0	0
LOC_Os06g46540	0	0.795048327	0.12750609	0.448814348	0	0	0
LOC_Os11g05370	0	0.614703422	0.163372696	0.508635924	0	0	0
LOC_Os10g17280	0	0.693532013	0.220979181	0.466681997	0	0	0
LOC_Os03g30420	0	0.211739823	0.578661288	0.504460224	0	0	0
LOC_Os02g44810	0	0.574972031	0.177038042	0.508990894	0	0	0
LOC_Os08g32960	0	0.351117516	0.552993155	0.542673729	0	0	0
LOC_Os10g40810	0	0.423890679	0.36616574	0.494564586	0	0	0
LOC_Os04g41130	0	0.483527496	0.463328653	0.54535698	0	0	0
LOC_Os03g15250	0	0.498535754	0.549885197	0.522835626	0	0	0
LOC_Os03g55210	1	0.045111108	0.924002759	0.887990959	1	0	0
LOC_Os12g15420	0	0.650091456	0.117520764	0.551158798	0	0	0
LOC_Os08g32080	0	0.339047245	0.411269001	0.501091929	0	0	0
LOC_Os01g59570	0	0.227282903	0.878859504	0.521772535	0	0	0
LOC_Os04g25920	0	0.311340308	0.425676897	0.479478659	0	0	0
LOC_Os11g10290	0	0.518821128	0.465441042	0.49920509	0	0	0
LOC_Os06g30370	0	0.410097837	0.515875481	0.520485072	0	0	0
LOC_Os02g13800	0	0.402237986	0.321629933	0.526448911	0	0	0
LOC_Os02g19420	0	0.377157257	0.527261732	0.544791135	0	0	0
LOC_Os02g39064	0	0.47100257	0.479055683	0.525161005	0	0	0
LOC_Os03g55070	0	0.47281808	0.903276328	0.499309859	0	0	0
LOC_Os06g20190	0	0.264462006	0.803952413	0.488420002	0	0	0
LOC_Os10g33650	0	0.533311855	0.518564735	0.449636276	0	0	0
LOC_Os01g09200	0	0.478229386	0.592151896	0.545310352	0	0	0
LOC_Os06g14510	0	0.587842499	0.179728142	0.508588249	0	0	0
LOC_Os04g56130	0	0.573458751	0.547868005	0.495319612	0	0	0
LOC_Os06g20140	0	0.329346395	0.807046886	0.499108483	0	0	0
LOC_Os02g32030	0	0.746423616	0.346847754	0.493588421	0	0	0
LOC_Os07g29750	0	0.694839573	0.745688554	0.449011438	0	0	0
LOC_Os08g39240	0	0.300141011	0.714406139	0.503656042	0	0	0
LOC_Os01g66130	0	0.784679809	0.287147097	0.574714831	0	0	0
LOC_Os10g22484	0	0.607898435	0.600639223	0.495279146	0	0	0
LOC_Os12g43100	0	0.59785787	0.205132631	0.554939718	0	0	0
LOC_Os04g56850	0	0.632265914	0.378539898	0.514916935	0	0	0
LOC_Os04g15630	0	0.625723921	0.384930117	0.50981897	0	0	0
LOC_Os07g34740	0	0.678170443	0.118526501	0.475453103	0	0	0
LOC_Os03g50300	0	0.699422272	0.19564351	0.449569764	0	0	0
LOC_Os01g53420	0	0.627479048	0.932752819	0.520125166	0	0	0
LOC_Os04g44710	0	0.711041897	0.155745474	0.492401539	0	0	0
LOC_Os11g41130	0	0.69348397	0.245059893	0.50549421	0	0	0
LOC_Os07g38300	0	0.473319159	0.339142108	0.478222878	0	0	0
LOC_Os01g72510	0	0.308518123	0.837427892	0.489188485	0	0	0
LOC_Os11g37330	0	0.801828623	0.128240233	0.503745944	0	0	0
LOC_Os04g51610	0	0.446948243	0.476015817	0.473291086	0	0	0
LOC_Os01g45110	0	0.55339889	0.934334701	0.507083785	0	0	0
LOC_Os03g52340	0	0.356653401	0.286977866	0.503773557	0	0	0
LOC_Os07g09490	0	0.440997574	0.524522104	0.592510157	0	0	0
LOC_Os01g70140	0	0.499915239	0.260303508	0.549110856	0	0	0
LOC_Os01g16010	0	0.57499041	0.164552166	0.488942078	0	0	0
LOC_Os04g22120	0	0.85291217	0.278452248	0.507268827	0	0	0
LOC_Os12g02830	0	0.630059997	0.505642208	0.474945949	0	0	0
LOC_Os12g41090	0	0.634929945	0.466113654	0.529771273	0	0	0
LOC_Os07g32020	0	0.481781563	0.911496931	0.479596079	0	0	0
LOC_Os07g46640	0	0.810257049	0.152085775	0.497744896	0	0	0
LOC_Os09g29630	0	0.467031527	0.122128826	0.518536675	0	0	0
LOC_Os04g16842	0	0.5285876	0.213657369	0.464271525	0	0	0
LOC_Os01g40980	0	0.661812895	0.081518923	0.513378387	0	1	0
LOC_Os01g72880	0	0.50085009	0.134580214	0.499081324	0	0	0
LOC_Os01g56310	0	0.411119404	0.422876356	0.52039509	0	0	0
LOC_Os01g14580	0	0.765004072	0.403092595	0.482433787	0	0	0
LOC_Os05g14220	0	0.172660766	0.864674134	0.559667844	0	0	0
LOC_Os04g09920	0	0.436391556	0.5155648	0.527460069	0	0	0
LOC_Os04g33970	0	0.598748634	0.286533071	0.499021243	0	0	0
LOC_Os02g30840	0	0.778780913	0.133442894	0.498773632	0	0	0
LOC_Os05g02670	0	0.583798966	0.112907546	0.516718027	0	0	0
LOC_Os05g28190	0	0.578152122	0.176372662	0.466933565	0	0	0
LOC_Os09g33630	0	0.594587813	0.555924019	0.423827672	0	0	0
LOC_Os02g37920	0	0.555715469	0.135059745	0.53103391	0	0	0
LOC_Os08g13920	0	0.5748424	0.773785665	0.461371097	0	0	0
LOC_Os12g01530	0	0.377463061	0.381603498	0.470407224	0	0	0
LOC_Os11g47710	0	0.768853558	0.403171685	0.459509109	0	0	0
LOC_Os05g51500	0	0.599194562	0.170510248	0.494221178	0	0	0
LOC_Os05g23620	0	0.710553199	0.339024464	0.484213843	0	0	0
LOC_Os12g42760	0	0.709002703	0.177243871	0.523579125	0	0	0
LOC_Os05g51510	0	0.381481709	0.369397083	0.527628027	0	0	0
LOC_Os05g39390	0	0.541653884	0.309472341	0.499223578	0	0	0
LOC_Os06g38340	0	0.655003728	0.356179439	0.48412955	0	0	0
LOC_Os06g48180	0	0.518454423	0.799889509	0.455099644	0	0	0
LOC_Os06g48355	0	0.763782897	0.333596483	0.507729961	0	0	0
LOC_Os02g05970	0	0.673306549	0.315096885	0.517875911	0	0	0
LOC_Os03g12290	0	0.6894713	0.586104641	0.50114269	0	0	0
LOC_Os12g43670	0	0.504262254	0.55411317	0.468701587	0	0	0
LOC_Os06g01980	0	0.648456309	0.118613349	0.454839891	0	0	0
LOC_Os11g43740	0	0.453391801	0.335929818	0.538175978	0	0	0
LOC_Os06g15480	0	0.760980642	0.16025562	0.502680043	0	0	0
LOC_Os08g43550	0	0.485304289	0.333426759	0.50293682	0	0	0
LOC_Os10g39330	0	0.295350073	0.8212333	0.549713721	0	0	0
LOC_Os06g18670	0	0.742930132	0.921111059	0.495444992	0	0	0
LOC_Os03g11900	0	0.237379781	0.882972335	0.554239929	0	0	0
LOC_Os03g17070	0	0.559572198	0.582602497	0.454808302	0	0	0
LOC_Os05g41610	0	0.292283459	0.864969887	0.511641721	0	0	0
LOC_Os12g30540	0	0.585567091	0.318975692	0.560326937	0	0	0
LOC_Os01g31800	0	0.752982259	0.132005774	0.453569656	0	0	0
LOC_Os06g15360	0	0.776146061	0.378425043	0.522884872	0	0	0
LOC_Os05g39610	0	0.766973671	0.538755028	0.440905064	0	0	0
LOC_Os01g39110	0	0.425093805	0.380842724	0.524189665	0	0	0
LOC_Os12g40450	0	0.83683124	0.13518209	0.464599356	0	0	0
LOC_Os01g41990	0	0.6268081	0.447046683	0.473902392	0	0	0
LOC_Os07g03970	0	0.614355266	0.363321696	0.506040508	0	0	0
LOC_Os06g05700	0	0.840587921	0.505790506	0.464091096	0	0	0
LOC_Os02g37690	0	0.705941677	0.914823102	0.480906325	0	0	0
LOC_Os12g08270	0	0.525218226	0.580110713	0.463327294	0	0	0
LOC_Os06g12530	0	0.539789582	0.145773658	0.510832699	0	0	0
LOC_Os03g63410	0	0.692279397	0.071588762	0.411588009	0	1	0
LOC_Os02g36190	0	0.41089626	0.51096382	0.535658321	0	0	0
LOC_Os02g19880	0	0.422387636	0.440042337	0.540581651	0	0	0
LOC_Os08g01130	0	0.756846489	0.117861659	0.567668516	0	0	0
LOC_Os07g23200	0	0.603988307	0.226284572	0.544948618	0	0	0
LOC_Os03g30200	0	0.43930338	0.35499735	0.46967053	0	0	0
LOC_Os02g42060	0	0.691974922	0.428162823	0.57365945	0	0	0
LOC_Os02g46130	0	0.618672047	0.14382824	0.468119547	0	0	0
LOC_Os06g11370	0	0.386426823	0.233508383	0.479811529	0	0	0
LOC_Os02g53160	0	0.524941064	0.42169787	0.550890046	0	0	0
LOC_Os05g51220	0	0.448150146	0.839251564	0.530761943	0	0	0
LOC_Os07g34580	0	0.737014091	0.753210445	0.478963366	0	0	0
LOC_Os04g01130	0	0.684056408	0.271926291	0.506585601	0	0	0
LOC_Os01g69210	0	0.579182993	0.191221828	0.539566878	0	0	0
LOC_Os03g22160	0	0.59722053	0.168949091	0.555592738	0	0	0
LOC_Os06g44460	0	0.69618689	0.176993455	0.507848944	0	0	0
LOC_Os01g71380	0	0.195314073	0.852012645	0.496274241	0	0	0
LOC_Os03g01170	0	0.392392325	0.803390118	0.560680469	0	0	0
LOC_Os02g19140	0	0.318023694	0.452032059	0.535033432	0	0	0
LOC_Os03g14690	0	0.455315036	0.433580198	0.407197813	0	0	0
LOC_Os04g48060	0	0.720391746	0.106468146	0.527465057	0	0	0
LOC_Os04g16744	0	0.792533788	0.183913566	0.486401641	0	0	0
LOC_Os03g62480	0	0.689787803	0.93036906	0.507304071	0	0	0
LOC_Os11g26160	0	0.736191136	0.226385516	0.484003022	0	0	0
LOC_Os03g55050	0	0.581092631	0.932757558	0.519828049	0	0	0
LOC_Os06g08840	0	0.466767749	0.289609983	0.504824174	0	0	0
LOC_Os04g51690	0	0.560041653	0.337141157	0.532964225	0	0	0
LOC_Os12g31820	0	0.392848137	0.433530213	0.459357236	0	0	0
LOC_Os12g25690	0	0.563896563	0.896657723	0.526952377	0	0	0
LOC_Os03g14669	0	0.52886823	0.333873553	0.493048132	0	0	0
LOC_Os10g34040	0	0.310933785	0.724609472	0.511940204	0	0	0
LOC_Os02g01010	0	0.462610502	0.153603879	0.484057219	0	0	0
LOC_Os05g12450	0	0.520190928	0.915578992	0.475468688	0	0	0
LOC_Os06g01590	0	0.735076403	0.217426969	0.435899135	0	0	0
LOC_Os02g52470	0	0.746213623	0.132929807	0.450733729	0	0	0
LOC_Os01g70300	0	0.439246903	0.36358922	0.479039054	0	0	0
LOC_Os11g10910	0	0.306541452	0.818666463	0.509548235	0	0	0
LOC_Os04g55760	0	0.41772809	0.640129012	0.499670326	0	0	0
LOC_Os06g35940	0	0.485693236	0.49884798	0.544395769	0	0	0
LOC_Os06g45120	0	0.742719095	0.491602557	0.437575866	0	0	0
LOC_Os12g18110	0	0.501623943	0.576304538	0.48111284	0	0	0
LOC_Os03g43410	0	0.62381156	0.538644892	0.523166002	0	0	0
LOC_Os03g16000	0	0.506540731	0.272819451	0.53919967	0	0	0
LOC_Os02g54770	0	0.364843783	0.252348225	0.506056851	0	0	0
LOC_Os08g08060	0	0.69949303	0.185181802	0.494026459	0	0	0
LOC_Os06g11620	0	0.449306922	0.167768568	0.503484861	0	0	0
LOC_Os02g17880	1	0.149239852	0.883726674	0.460320709	0	0	0
LOC_Os01g51920	0	0.475331821	0.335619191	0.488735865	0	0	0
LOC_Os03g60960	0	0.533185779	0.922876554	0.498578541	0	0	0
LOC_Os08g14210	0	0.645296706	0.76875663	0.466902364	0	0	0
LOC_Os03g03670	0	0.475921186	0.199920695	0.468148581	0	0	0
LOC_Os04g32660	0	0.708804214	0.485902353	0.519267147	0	0	0
LOC_Os03g39850	0	0.232946066	0.336512806	0.480243354	0	0	0
LOC_Os03g19480	0	0.816459945	0.145589469	0.447582167	0	0	0
LOC_Os04g46310	0	0.703330878	0.150312463	0.485825952	0	0	0
LOC_Os12g25700	0	0.560834778	0.876208046	0.577610288	0	0	0
LOC_Os03g02030	0	0.813538037	0.220032309	0.452833551	0	0	0
LOC_Os12g44090	0	0.747967405	0.370941098	0.484955023	0	0	0
LOC_Os11g47110	0	0.179137373	0.71273669	0.51335021	0	0	0
LOC_Os03g61060	0	0.305495314	0.779117258	0.544472464	0	0	0
LOC_Os03g14520	0	0.815908501	0.291045869	0.479112905	0	0	0
LOC_Os02g12450	0	0.763790871	0.271527426	0.483059821	0	0	0
LOC_Os03g60920	0	0.641934227	0.184977677	0.470876043	0	0	0
LOC_Os07g38070	0	0.142387253	0.878747624	0.53004551	0	0	0
LOC_Os11g04670	0	0.794561692	0.127275382	0.577202538	0	0	0
LOC_Os08g31460	0	0.707289161	0.137396303	0.526918974	0	0	0
LOC_Os05g47770	0	0.034901508	0.893766821	0.546593148	1	0	0
LOC_Os02g14570	0	0.767137559	0.913732057	0.491231287	0	0	0
LOC_Os05g37390	0	0.857912987	0.103442271	0.447358638	0	0	0
LOC_Os01g72700	0	0.751665063	0.346354421	0.459867399	0	0	0
LOC_Os01g33050	0	0.771375776	0.125278339	0.401396645	0	0	0
LOC_Os10g22310	0	0.347899118	0.416192061	0.475686783	0	0	0
LOC_Os10g21344	0	0.69600408	0.258591329	0.471202525	0	0	0
LOC_Os10g38730	0	0.266009553	0.382712121	0.494712465	0	0	0
LOC_Os08g36540	0	0.288746516	0.827613537	0.498690926	0	0	0
LOC_Os01g72240	0	0.632756063	0.166223598	0.543313405	0	0	0
LOC_Os01g67054	0	0.489111477	0.356326365	0.44949585	0	0	0
LOC_Os02g49050	0	0.12349889	0.737430047	0.474738013	0	0	0
LOC_Os10g18510	0	0.589730934	0.925852045	0.489534825	0	0	0
LOC_Os03g01800	0	0.586854476	0.755361425	0.435102319	0	0	0
LOC_Os02g32590	0	0.552647884	0.316274402	0.469815009	0	0	0
LOC_Os07g05640	0	0.31397801	0.820019536	0.581649595	0	0	0
LOC_Os04g46890	0	0.733839227	0.173197427	0.513617556	0	0	0
