preds_list2[[1]]$genes,1,prob_logit,pred_logit,pred_logit_PR
LOC_Os01g04910,0,2.22e-16,0,0
LOC_Os03g04169,0,0.09962854,0,0
LOC_Os04g39560,0,0.989410342,1,1
LOC_Os11g19340,0,0.0001,0,0
LOC_Os11g37140,0,2.22e-16,0,0
LOC_Os05g46770,0,2.22e-16,0,0
LOC_Os08g41460,0,0.366872758,0,0
LOC_Os04g37780,0,0.003840126,0,0
LOC_Os09g30380,0,0.0001,0,0
LOC_Os12g32620,0,0.001023031,0,0
LOC_Os08g13350,0,0.00048931,0,0
LOC_Os11g10510,0,1.0,1,1
LOC_Os03g25550,0,0.312365142,0,0
LOC_Os02g35720,0,2.22e-16,0,0
LOC_Os05g50980,0,0.212340752,0,0
LOC_Os01g28680,0,2.76e-16,0,0
LOC_Os08g40650,0,0.009051675,0,0
LOC_Os08g34700,0,0.981622601,1,1
LOC_Os06g04590,0,2.22e-16,0,0
LOC_Os07g47700,1,0.985380669,1,1
LOC_Os01g69030,0,0.949149406,1,1
LOC_Os03g20170,0,0.004161065,0,0
LOC_Os10g35010,0,0.005416711,0,0
LOC_Os03g40194,0,0.007404462,0,0
LOC_Os03g55590,0,1.06e-09,0,0
LOC_Os11g46970,0,2.22e-16,0,0
LOC_Os05g05210,0,2.22e-16,0,0
LOC_Os01g21990,0,0.999499296,1,1
LOC_Os06g13180,0,0.000492996,0,0
LOC_Os11g07090,0,0.095137636,0,0
LOC_Os01g62620,0,2.78e-16,0,0
LOC_Os10g37330,0,1.0,1,1
LOC_Os07g01770,0,0.013008237,0,0
LOC_Os05g48620,0,2.22e-16,0,0
LOC_Os12g44010,0,1.0,1,1
LOC_Os01g43120,0,2.22e-16,0,0
LOC_Os03g07250,0,0.970724774,1,1
LOC_Os03g31320,0,0.0001,0,0
LOC_Os03g26044,0,2.22e-16,0,0
LOC_Os10g42270,0,0.001761568,0,0
LOC_Os11g04030,0,0.264114396,0,0
LOC_Os11g07450,0,0.002631648,0,0
LOC_Os07g38260,0,9.92e-05,0,0
LOC_Os09g19550,0,0.250356603,0,0
LOC_Os07g03260,0,2.22e-16,0,0
LOC_Os03g08100,0,0.327346889,0,0
LOC_Os04g22870,0,2.22e-16,0,0
LOC_Os01g32300,0,0.062357803,0,0
LOC_Os08g31580,0,2.36e-05,0,0
LOC_Os08g32870,0,1.0,1,1
LOC_Os01g27170,0,0.172658266,0,0
LOC_Os05g02890,0,0.990249772,1,1
LOC_Os02g20860,0,0.01191717,0,0
LOC_Os09g16240,0,0.002097421,0,0
LOC_Os10g42960,0,0.989278191,1,1
LOC_Os05g37470,0,4.46e-15,0,0
LOC_Os01g73790,1,7.17e-12,0,0
LOC_Os04g41620,0,0.99501348,1,1
LOC_Os06g30810,0,0.577610823,0,0
LOC_Os02g26560,0,2.52e-16,0,0
LOC_Os06g07560,0,0.999362836,1,1
LOC_Os06g05860,0,0.998265266,1,1
LOC_Os09g32450,0,0.000273293,0,0
LOC_Os01g16290,0,0.000100001,0,0
LOC_Os10g01380,1,2.22e-16,0,0
LOC_Os03g55874,0,1.0,1,1
LOC_Os03g37830,0,0.057250176,0,0
LOC_Os03g51880,0,0.828339203,1,1
LOC_Os10g33720,0,0.983396536,1,1
LOC_Os05g32140,0,0.38304948,0,0
LOC_Os11g08760,0,0.015180934,0,0
LOC_Os03g58890,0,0.862420366,1,1
LOC_Os12g10730,0,0.0001,0,0
LOC_Os04g38330,0,0.31951775,0,0
LOC_Os01g33300,0,1.0,1,1
LOC_Os08g09060,0,0.003550486,0,0
LOC_Os03g05430,0,0.000100005,0,0
LOC_Os09g25600,0,0.973273661,1,1
LOC_Os04g12660,0,0.581162221,0,0
LOC_Os03g61680,0,0.005701581,0,0
LOC_Os12g07880,0,2.22e-16,0,0
LOC_Os10g20260,0,1.0,1,1
LOC_Os07g11330,0,0.967104736,1,1
LOC_Os08g06200,0,2.22e-16,0,0
LOC_Os03g18120,0,0.954320351,1,1
LOC_Os08g09080,0,0.286374136,0,0
LOC_Os05g13320,0,8.73e-11,0,0
LOC_Os01g41800,0,0.013665355,0,0
LOC_Os01g50320,0,0.002237603,0,0
LOC_Os08g06430,0,0.004249962,0,0
LOC_Os05g31020,0,0.056535874,0,0
LOC_Os04g51390,0,0.163547143,0,0
LOC_Os03g13540,1,0.991039436,1,1
LOC_Os04g52210,0,0.905602556,1,1
LOC_Os12g01030,0,2.22e-16,0,0
LOC_Os03g51110,0,0.990757071,1,1
LOC_Os04g52720,0,0.433315334,0,0
LOC_Os04g40970,0,0.713707381,0,0
LOC_Os04g38540,0,0.884656286,1,1
LOC_Os06g10950,0,1.0,1,1
LOC_Os09g38420,0,0.422961179,0,0
LOC_Os05g11060,0,0.366979631,0,0
LOC_Os08g18044,0,0.192849225,0,0
LOC_Os06g40510,0,0.971107173,1,1
LOC_Os10g40710,0,0.971129437,1,1
LOC_Os11g39360,0,0.000193244,0,0
LOC_Os05g34230,0,2.37e-16,0,0
LOC_Os09g38340,0,0.170595017,0,0
LOC_Os09g32230,0,0.795303695,1,0
LOC_Os02g22070,0,0.991163728,1,1
LOC_Os03g51610,0,7.52e-14,0,0
LOC_Os01g44220,0,0.679659585,0,0
LOC_Os06g10910,0,0.988700016,1,1
LOC_Os01g60140,0,0.584655086,0,0
LOC_Os11g37730,0,0.999792982,1,1
LOC_Os10g40510,0,0.979396803,1,1
LOC_Os03g55330,0,0.242998233,0,0
LOC_Os10g34420,0,0.004384268,0,0
LOC_Os09g24320,0,0.99980001,1,1
LOC_Os01g51634,0,0.316479356,0,0
LOC_Os10g13810,0,2.22e-16,0,0
LOC_Os01g71280,0,0.952012309,1,1
LOC_Os02g19804,0,0.999700612,1,1
LOC_Os03g17230,0,1.0,1,1
LOC_Os11g31980,0,0.995633426,1,1
LOC_Os11g01890,0,0.999887129,1,1
LOC_Os11g01074,0,2.75e-14,0,0
LOC_Os07g04160,0,0.023041986,0,0
LOC_Os07g09060,1,1.0,1,1
LOC_Os02g47600,0,2.22e-16,0,0
LOC_Os01g08810,0,0.378274303,0,0
LOC_Os01g07870,0,0.615804108,0,0
LOC_Os08g39950,0,0.410346458,0,0
LOC_Os11g04420,0,0.00203633,0,0
LOC_Os12g13570,0,0.942399542,1,1
LOC_Os11g14910,0,0.044134767,0,0
LOC_Os06g29950,0,0.666585245,0,0
LOC_Os10g28370,0,0.016933971,0,0
LOC_Os03g59120,0,0.000700019,0,0
LOC_Os09g16160,0,0.002968643,0,0
LOC_Os08g30590,0,0.233321882,0,0
LOC_Os08g21330,0,0.05271134,0,0
LOC_Os07g03130,1,2.22e-16,0,0
LOC_Os03g63580,0,1.0,1,1
LOC_Os02g57820,0,2.22e-16,0,0
LOC_Os11g03484,0,0.001005796,0,0
LOC_Os01g44340,0,0.103582761,0,0
LOC_Os01g22640,0,0.980532165,1,1
LOC_Os06g04640,0,0.331597365,0,0
LOC_Os07g39750,0,1.0,1,1
LOC_Os03g21914,0,0.353026348,0,0
LOC_Os02g03120,0,0.99971452,1,1
LOC_Os12g29760,0,1.0,1,1
LOC_Os03g50490,0,1.0,1,1
LOC_Os05g10580,0,3.99e-16,0,0
LOC_Os01g10240,0,0.184502789,0,0
LOC_Os03g55100,0,0.967977314,1,1
LOC_Os03g21490,0,0.999026562,1,1
LOC_Os01g65120,0,0.747920777,0,0
LOC_Os04g16866,0,0.047034896,0,0
LOC_Os02g46500,0,0.00765103,0,0
LOC_Os03g56950,1,0.0001912,0,0
LOC_Os07g41564,0,0.987562481,1,1
LOC_Os10g30290,0,0.060237831,0,0
LOC_Os07g36610,0,0.199475238,0,0
LOC_Os03g03820,0,0.95168581,1,1
LOC_Os01g63690,0,1.0,1,1
LOC_Os04g57400,0,1.0,1,1
LOC_Os07g25014,0,4.34e-14,0,0
LOC_Os02g56020,0,2.22e-16,0,0
LOC_Os03g09110,0,7.94e-13,0,0
LOC_Os10g22039,0,0.037590047,0,0
LOC_Os09g39850,0,1.45e-15,0,0
LOC_Os09g38570,0,0.006318458,0,0
LOC_Os01g05810,0,0.9999,1,1
LOC_Os09g36350,0,0.173519586,0,0
LOC_Os12g37415,0,0.985928533,1,1
LOC_Os06g11630,0,0.002039405,0,0
LOC_Os08g20660,0,0.290439229,0,0
LOC_Os07g23720,0,0.020133526,0,0
LOC_Os08g19320,0,2.22e-16,0,0
LOC_Os06g41390,0,0.000609298,0,0
LOC_Os12g22680,0,0.969557587,1,1
LOC_Os03g57270,0,0.036382044,0,0
LOC_Os05g37910,0,9.75e-05,0,0
LOC_Os06g09280,0,2.22e-16,0,0
LOC_Os12g39310,0,0.053768605,0,0
LOC_Os09g35630,0,2.22e-16,0,0
LOC_Os08g43690,0,0.724153306,0,0
LOC_Os09g12650,0,0.989051143,1,1
LOC_Os05g37700,0,0.361457899,0,0
LOC_Os11g05970,0,0.008084834,0,0
LOC_Os06g44100,0,8.56e-16,0,0
LOC_Os11g03230,1,0.984507099,1,1
LOC_Os01g66700,0,0.990950813,1,1
LOC_Os05g25370,0,1.09e-15,0,0
LOC_Os09g14100,0,0.696940472,0,0
LOC_Os06g10930,0,0.988860633,1,1
LOC_Os12g02490,0,0.020156994,0,0
LOC_Os09g37600,0,0.037759388,0,0
LOC_Os05g33710,0,2.22e-16,0,0
LOC_Os04g36050,0,0.969040619,1,1
LOC_Os08g43510,0,0.999500083,1,1
LOC_Os11g09418,0,0.424637887,0,0
LOC_Os03g03850,0,0.036548874,0,0
LOC_Os01g43070,0,0.877868501,1,1
LOC_Os06g33810,0,0.584729917,0,0
LOC_Os12g04510,0,0.936084371,1,1
LOC_Os12g19040,0,0.960827227,1,1
LOC_Os05g02990,0,0.067253207,0,0
LOC_Os06g09560,0,1.0,1,1
LOC_Os02g08500,0,0.903492369,1,1
LOC_Os06g03670,0,1.0,1,1
LOC_Os02g05744,0,0.043319833,0,0
LOC_Os05g28320,0,0.648485508,0,0
LOC_Os07g34610,0,1.93e-12,0,0
LOC_Os03g12320,0,0.000500008,0,0
LOC_Os01g14510,0,0.000286647,0,0
LOC_Os04g13090,0,0.846129754,1,1
LOC_Os11g37970,0,0.943176415,1,1
LOC_Os02g42570,0,0.064832738,0,0
LOC_Os01g38510,0,0.276157972,0,0
LOC_Os07g11510,0,0.322891977,0,0
LOC_Os07g12900,0,0.990787168,1,1
LOC_Os11g31900,0,0.0001,0,0
LOC_Os07g35970,0,2.22e-16,0,0
LOC_Os02g39480,0,0.006057238,0,0
LOC_Os03g08070,0,0.961428211,1,1
LOC_Os02g53770,0,0.4652191,0,0
LOC_Os04g45990,0,0.713097978,0,0
LOC_Os09g35730,0,0.005291549,0,0
LOC_Os11g14900,0,0.188621779,0,0
LOC_Os08g09020,0,0.929669625,1,1
LOC_Os08g13840,0,0.900062984,1,1
LOC_Os03g18820,0,0.001699326,0,0
LOC_Os02g24642,0,0.00653652,0,0
LOC_Os03g17760,0,0.934499616,1,1
LOC_Os01g54040,0,0.0003,0,0
LOC_Os08g25010,0,0.001933338,0,0
LOC_Os09g30120,0,0.994529049,1,1
LOC_Os10g31040,0,0.152301247,0,0
LOC_Os08g35240,0,1.0,1,1
LOC_Os01g56150,0,0.023775198,0,0
LOC_Os01g68120,0,2.22e-16,0,0
LOC_Os01g39810,0,0.000505214,0,0
LOC_Os02g51680,0,0.326556231,0,0
LOC_Os01g60000,0,0.011634726,0,0
LOC_Os03g55720,0,0.043614736,0,0
LOC_Os04g58760,0,0.80317154,1,1
LOC_Os08g40930,0,0.094419869,0,0
LOC_Os06g21570,1,0.935271097,1,1
LOC_Os09g19680,0,3.39e-16,0,0
LOC_Os09g26310,0,1.0,1,1
LOC_Os03g62510,0,0.074341246,0,0
LOC_Os06g42020,0,2.22e-16,0,0
LOC_Os03g05710,0,2.22e-16,0,0
LOC_Os03g57680,0,1.0,1,1
LOC_Os08g31630,0,0.069822904,0,0
LOC_Os04g38630,0,0.010328274,0,0
LOC_Os03g59110,0,0.095979959,0,0
LOC_Os04g48930,0,0.343388434,0,0
LOC_Os02g42820,0,0.020312005,0,0
LOC_Os02g35450,0,0.545515644,0,0
LOC_Os08g34790,0,1.0,1,1
LOC_Os01g58024,0,0.001799613,0,0
LOC_Os06g46372,0,0.013254354,0,0
LOC_Os11g37759,0,6.14e-10,0,0
LOC_Os11g38030,0,2.6e-16,0,0
LOC_Os03g01540,0,0.611013232,0,0
LOC_Os02g47860,0,0.01835757,0,0
LOC_Os11g08340,0,0.937025041,1,1
LOC_Os09g29840,0,2.22e-16,0,0
LOC_Os03g17470,0,0.997445106,1,1
LOC_Os01g18360,0,0.999296923,1,1
LOC_Os03g38990,0,0.00232757,0,0
LOC_Os03g39610,0,0.969404784,1,1
LOC_Os07g01450,0,0.688643033,0,0
LOC_Os03g47470,0,0.011677132,0,0
LOC_Os12g08000,0,0.635898008,0,0
LOC_Os03g64170,0,0.605675165,0,0
LOC_Os03g01016,0,0.024310137,0,0
LOC_Os03g11110,0,0.002522238,0,0
LOC_Os08g43320,0,5.3e-14,0,0
LOC_Os11g13850,0,0.000200008,0,0
LOC_Os08g44010,0,0.001592592,0,0
LOC_Os04g49960,0,0.309533426,0,0
LOC_Os02g34680,0,2.98e-15,0,0
LOC_Os02g51820,0,0.164714538,0,0
LOC_Os07g11410,0,0.084509376,0,0
LOC_Os10g34580,0,0.872956469,1,1
LOC_Os05g38350,0,0.997021045,1,1
LOC_Os10g40430,1,0.999598997,1,1
LOC_Os05g22730,1,0.875718034,1,1
LOC_Os12g34550,0,0.00160961,0,0
LOC_Os02g46450,0,0.056321271,0,0
LOC_Os05g51400,0,0.796217,1,0
LOC_Os06g11940,0,1.0,1,1
LOC_Os02g35170,0,0.99955631,1,1
LOC_Os02g13580,0,0.710586605,0,0
LOC_Os04g58780,0,2.22e-16,0,0
LOC_Os05g04120,0,2.12e-07,0,0
LOC_Os07g29760,0,0.999292472,1,1
LOC_Os12g17320,0,0.000806612,0,0
LOC_Os02g39730,0,0.062061009,0,0
LOC_Os04g33720,0,0.978935739,1,1
LOC_Os03g04000,0,0.999507764,1,1
LOC_Os07g33100,0,0.002915898,0,0
LOC_Os03g04110,0,0.991204672,1,1
LOC_Os06g35370,0,0.749798414,0,0
LOC_Os01g55549,0,0.0004,0,0
LOC_Os01g09800,0,1.07e-14,0,0
LOC_Os01g64750,0,0.691830182,0,0
LOC_Os02g51410,0,0.721999604,0,0
LOC_Os07g04810,0,0.227114172,0,0
LOC_Os02g44980,0,0.72041464,0,0
LOC_Os12g01690,0,0.143543299,0,0
LOC_Os05g13440,0,0.001967295,0,0
LOC_Os11g29000,0,0.999698602,1,1
LOC_Os04g44700,0,0.003899887,0,0
LOC_Os05g33600,0,1.0,1,1
LOC_Os01g60120,0,0.213055845,0,0
LOC_Os04g38640,0,6.6e-13,0,0
LOC_Os01g19170,0,0.997568719,1,1
LOC_Os03g47530,0,0.986991755,1,1
LOC_Os01g73170,0,1.0,1,1
LOC_Os07g11380,0,0.229375699,0,0
LOC_Os01g73770,0,0.99970328,1,1
LOC_Os11g03110,1,0.006160487,0,0
LOC_Os09g36800,0,0.589243929,0,0
LOC_Os03g51620,0,0.9999,1,1
LOC_Os11g38900,0,0.001975704,0,0
LOC_Os06g05550,0,0.018288175,0,0
LOC_Os12g06335,0,0.006286808,0,0
LOC_Os07g25450,0,0.000198168,0,0
LOC_Os01g45960,0,0.004401948,0,0
LOC_Os08g16910,0,1.0,1,1
LOC_Os10g21396,0,2.22e-16,0,0
LOC_Os07g22930,0,0.001930073,0,0
LOC_Os12g02980,0,0.913591271,1,1
LOC_Os09g39680,0,1.57e-15,0,0
LOC_Os11g19160,0,0.050008036,0,0
LOC_Os05g28350,0,1.36e-13,0,0
LOC_Os09g25625,0,0.000499973,0,0
LOC_Os03g45760,0,2.41e-16,0,0
LOC_Os05g12770,0,0.006012693,0,0
LOC_Os10g03400,0,0.075351532,0,0
LOC_Os03g21970,0,2.22e-16,0,0
LOC_Os01g56610,0,0.977943306,1,1
LOC_Os11g26140,0,4.48e-16,0,0
LOC_Os07g01800,0,0.63471942,0,0
LOC_Os07g42370,0,0.065702071,0,0
LOC_Os11g15500,0,0.035500813,0,0
LOC_Os01g57073,0,0.712834255,0,0
LOC_Os06g09450,1,0.907094544,1,1
LOC_Os09g39390,0,0.08032669,0,0
LOC_Os11g08070,0,0.919523363,1,1
LOC_Os04g10010,0,1.0,1,1
LOC_Os04g10420,0,2.48e-16,0,0
LOC_Os11g38050,0,0.966751522,1,1
LOC_Os08g09040,0,0.043948472,0,0
LOC_Os03g29190,0,1.0,1,1
LOC_Os05g48700,0,5.79e-14,0,0
LOC_Os01g43740,1,0.948886894,1,1
LOC_Os04g45010,0,0.002530722,0,0
LOC_Os07g33550,0,0.647134078,0,0
LOC_Os11g10480,1,1.0,1,1
LOC_Os12g34450,0,3.33e-16,0,0
LOC_Os11g10460,0,1.0,1,1
LOC_Os05g50550,0,0.000695233,0,0
LOC_Os05g41590,0,3.38e-15,0,0
LOC_Os03g51870,0,1.53e-13,0,0
LOC_Os04g55690,0,0.000202746,0,0
LOC_Os07g02300,0,2.03e-12,0,0
LOC_Os02g41680,0,1.0,1,1
LOC_Os07g22770,0,0.165398936,0,0
LOC_Os10g34320,0,2.22e-16,0,0
LOC_Os04g41260,0,0.942789507,1,1
LOC_Os08g38086,0,3.13e-16,0,0
LOC_Os01g43890,0,0.942881876,1,1
LOC_Os05g06814,0,2.22e-16,0,0
LOC_Os03g19720,0,0.937584073,1,1
LOC_Os12g01580,0,0.898739545,1,1
LOC_Os03g18810,0,0.9999,1,1
LOC_Os05g09370,0,2.22e-16,0,0
LOC_Os04g52890,0,2.01e-13,0,0
LOC_Os07g11360,0,0.317670121,0,0
LOC_Os10g13940,1,0.180995931,0,0
LOC_Os06g24704,0,0.999998877,1,1
LOC_Os02g22480,0,2.22e-16,0,0
LOC_Os07g37510,0,0.104913853,0,0
LOC_Os07g38270,0,0.000800138,0,0
LOC_Os01g69090,0,0.000369478,0,0
LOC_Os07g48330,0,0.406839055,0,0
LOC_Os01g61940,1,0.999754079,1,1
LOC_Os10g07510,0,0.086384082,0,0
LOC_Os07g08880,0,0.001213719,0,0
LOC_Os03g63290,0,1.0,1,1
LOC_Os06g44150,0,0.224946079,0,0
LOC_Os01g02460,0,2.22e-16,0,0
LOC_Os03g04020,0,0.9999,1,1
LOC_Os02g52830,0,0.031778541,0,0
LOC_Os05g25194,0,0.001590868,0,0
LOC_Os02g54730,0,0.00230089,0,0
LOC_Os02g07480,0,1.06e-14,0,0
LOC_Os07g49140,0,1.04e-15,0,0
LOC_Os02g20930,0,2.22e-16,0,0
LOC_Os08g40110,0,2.33e-16,0,0
LOC_Os08g12410,0,0.00816217,0,0
LOC_Os12g02730,0,0.14648911,0,0
LOC_Os01g18880,0,2.22e-16,0,0
LOC_Os10g33350,0,0.777605229,1,0
LOC_Os06g45440,0,2.7e-16,0,0
LOC_Os07g43160,0,0.699777518,0,0
LOC_Os03g43010,1,0.995191283,1,1
LOC_Os06g16370,0,2.22e-16,0,0
LOC_Os01g40630,0,0.000199926,0,0
LOC_Os10g26680,1,0.910801462,1,1
LOC_Os07g48770,0,2.91e-16,0,0
LOC_Os01g72550,0,0.020715798,0,0
LOC_Os10g39700,0,0.977520098,1,1
LOC_Os04g56320,0,0.623765922,0,0
LOC_Os06g08560,0,0.50511361,0,0
LOC_Os11g29720,1,0.9990998,1,1
LOC_Os02g12730,0,0.752619084,0,0
LOC_Os08g14220,0,0.343409053,0,0
LOC_Os01g52070,0,0.58744022,0,0
LOC_Os04g42930,0,2.22e-16,0,0
LOC_Os07g12130,0,0.178089293,0,0
LOC_Os04g43800,0,1.0,1,1
LOC_Os03g13840,0,0.901918534,1,1
LOC_Os02g50460,0,0.000300558,0,0
LOC_Os03g08870,0,0.417482255,0,0
LOC_Os03g06090,0,0.999599627,1,1
LOC_Os08g08990,0,0.009327727,0,0
LOC_Os02g41670,1,1.0,1,1
LOC_Os02g05050,0,0.060935673,0,0
LOC_Os07g44840,0,0.957728495,1,1
LOC_Os01g41730,0,0.013378585,0,0
LOC_Os03g61290,0,0.705688274,0,0
LOC_Os04g46740,0,0.011969933,0,0
LOC_Os10g39190,0,1.0,1,1
LOC_Os03g55200,0,0.9182435,1,1
LOC_Os03g28940,0,0.191704498,0,0
LOC_Os10g04620,0,0.004966966,0,0
LOC_Os03g22120,0,0.869703843,1,1
LOC_Os08g23790,0,0.944523823,1,1
LOC_Os12g16480,0,1.0,1,1
LOC_Os08g01940,0,1.43e-14,0,0
LOC_Os11g12810,0,0.971218428,1,1
LOC_Os08g41630,0,0.012145165,0,0
LOC_Os07g12160,0,0.024982664,0,0
LOC_Os01g22370,1,0.545483008,0,0
LOC_Os02g08350,0,2.22e-16,0,0
LOC_Os06g45510,0,0.005157765,0,0
LOC_Os08g39380,0,4.03e-07,0,0
LOC_Os10g42210,0,0.000500324,0,0
LOC_Os08g03500,0,0.107006285,0,0
LOC_Os03g05610,0,0.076845728,0,0
LOC_Os06g41790,0,0.954208459,1,1
LOC_Os07g26110,0,0.463631416,0,0
LOC_Os01g32870,0,0.000697848,0,0
LOC_Os10g28360,0,0.673666274,0,0
LOC_Os11g21990,0,0.069435434,0,0
LOC_Os09g30210,0,0.032313152,0,0
LOC_Os01g56230,0,0.048116522,0,0
LOC_Os08g03420,0,0.989069087,1,1
LOC_Os03g05880,0,2.4e-10,0,0
LOC_Os09g27580,0,0.140822007,0,0
LOC_Os01g64010,0,0.013211494,0,0
LOC_Os09g15170,0,1.24e-13,0,0
LOC_Os06g09830,0,2.22e-16,0,0
LOC_Os03g40550,0,0.946727811,1,1
LOC_Os07g01370,0,0.968991683,1,1
LOC_Os02g45010,0,0.999999997,1,1
LOC_Os01g55510,0,0.006432327,0,0
LOC_Os03g28120,0,0.003953501,0,0
LOC_Os12g21500,0,0.032310192,0,0
LOC_Os11g38870,0,2.22e-16,0,0
LOC_Os06g02170,0,0.00119684,0,0
LOC_Os03g38950,0,0.889639712,1,1
LOC_Os01g63910,0,1.03e-11,0,0
LOC_Os01g14810,0,0.121244098,0,0
LOC_Os09g31400,0,0.0001,0,0
LOC_Os02g03750,0,0.99840339,1,1
LOC_Os02g51770,0,4.56e-16,0,0
LOC_Os08g30910,0,0.0001,0,0
LOC_Os02g47620,0,0.818377443,1,1
LOC_Os06g04620,0,0.801112217,1,1
LOC_Os09g37740,0,2.22e-16,0,0
LOC_Os11g08400,0,0.069347524,0,0
LOC_Os03g43980,0,0.295396844,0,0
LOC_Os11g43530,0,2.66e-16,0,0
LOC_Os09g19952,0,0.001258705,0,0
LOC_Os01g40050,0,0.000688441,0,0
LOC_Os07g30200,0,1.0,1,1
LOC_Os08g43500,0,0.597603931,0,0
LOC_Os03g06920,0,8.08e-15,0,0
LOC_Os03g63670,0,0.071944466,0,0
LOC_Os09g32740,0,0.009269688,0,0
LOC_Os03g13080,0,1.0,1,1
LOC_Os12g05900,0,2.22e-16,0,0
LOC_Os11g34570,0,1.0,1,1
LOC_Os10g20380,0,0.14890203,0,0
LOC_Os05g38560,0,0.000200992,0,0
LOC_Os03g18600,0,1.0,1,1
LOC_Os02g36870,0,0.06962832,0,0
LOC_Os02g33580,0,0.019074357,0,0
LOC_Os04g12010,0,0.000400023,0,0
LOC_Os05g04960,0,0.208936894,0,0
LOC_Os10g13970,0,2.22e-16,0,0
LOC_Os01g45060,0,0.996451599,1,1
LOC_Os03g26030,0,4.35e-13,0,0
LOC_Os08g32130,0,0.000199353,0,0
LOC_Os09g30230,0,0.000199753,0,0
LOC_Os04g45200,0,0.000297684,0,0
LOC_Os11g27300,0,1.0,1,1
LOC_Os03g05910,0,0.012952734,0,0
LOC_Os06g20570,0,3.6e-12,0,0
LOC_Os09g25550,0,0.002580511,0,0
LOC_Os01g08850,0,0.052498225,0,0
LOC_Os11g39650,0,9.82e-14,0,0
LOC_Os03g11340,0,2.22e-16,0,0
LOC_Os01g31110,0,0.398821196,0,0
LOC_Os08g37970,0,0.0001,0,0
LOC_Os11g35710,0,0.0001,0,0
LOC_Os12g01210,0,0.003448121,0,0
LOC_Os11g02760,0,0.011601331,0,0
LOC_Os01g70130,0,5.75e-11,0,0
LOC_Os11g17600,0,0.000659026,0,0
LOC_Os04g43916,0,1.13e-06,0,0
LOC_Os07g03600,0,0.992227061,1,1
LOC_Os06g09120,0,0.122420668,0,0
LOC_Os04g51890,0,0.999796519,1,1
LOC_Os06g49080,0,2.22e-16,0,0
LOC_Os04g39629,0,1.56e-15,0,0
LOC_Os04g43410,0,1.0,1,1
LOC_Os11g45590,0,0.000610561,0,0
LOC_Os10g39760,0,3.17e-14,0,0
LOC_Os02g40500,0,0.869035324,1,1
LOC_Os02g32370,0,0.799268017,1,1
LOC_Os02g33490,0,0.066712624,0,0
LOC_Os10g41410,0,0.229178921,0,0
LOC_Os09g31040,0,0.352908738,0,0
LOC_Os09g33900,0,2.22e-16,0,0
LOC_Os12g16210,0,2.22e-16,0,0
LOC_Os01g66110,0,0.530757576,0,0
LOC_Os06g21900,0,0.864385823,1,1
LOC_Os05g38570,0,0.999599787,1,1
LOC_Os01g37990,0,0.000400007,0,0
LOC_Os07g25590,0,0.000200002,0,0
LOC_Os03g09060,0,2.91e-16,0,0
LOC_Os04g37650,0,1.0,1,1
LOC_Os01g39790,0,0.014700279,0,0
LOC_Os01g55940,1,2.34e-14,0,0
LOC_Os07g43530,0,2.22e-16,0,0
LOC_Os11g41875,0,0.978817901,1,1
LOC_Os12g39640,0,0.076650553,0,0
LOC_Os05g40790,0,0.011441997,0,0
LOC_Os11g34440,0,0.998302521,1,1
LOC_Os03g28330,1,0.998730004,1,1
LOC_Os01g07110,0,0.214801406,0,0
LOC_Os05g51090,0,0.051365882,0,0
LOC_Os11g43760,0,0.00383611,0,0
LOC_Os01g38530,0,0.032032239,0,0
LOC_Os04g47380,0,2.22e-16,0,0
LOC_Os12g01950,0,1.0,1,1
LOC_Os11g03290,0,1.0,1,1
LOC_Os06g40890,0,0.976095526,1,1
LOC_Os06g14810,0,0.997794619,1,1
LOC_Os10g40480,1,0.998889092,1,1
LOC_Os08g01120,0,0.975362316,1,1
LOC_Os08g31980,0,0.999656155,1,1
LOC_Os01g61080,0,1.0,1,1
LOC_Os07g09530,0,0.077105176,0,0
LOC_Os05g44960,0,2.66e-16,0,0
LOC_Os02g31940,0,0.299869975,0,0
LOC_Os03g09170,0,1.0,1,1
LOC_Os01g34560,0,0.999599894,1,1
LOC_Os06g03660,0,0.14324347,0,0
LOC_Os01g43700,0,3.33e-14,0,0
LOC_Os05g27730,0,0.976233514,1,1
LOC_Os08g03300,0,1.0,1,1
LOC_Os06g23160,0,0.220777209,0,0
LOC_Os01g31370,0,0.000860552,0,0
LOC_Os05g31490,0,2.22e-16,0,0
LOC_Os02g44000,0,1.0,1,1
LOC_Os10g41340,0,0.997444278,1,1
LOC_Os03g31340,0,0.528260686,0,0
LOC_Os12g03830,0,0.001469067,0,0
LOC_Os04g52090,0,0.011141054,0,0
LOC_Os08g14230,0,0.927330116,1,1
LOC_Os01g10250,0,0.526623898,0,0
LOC_Os04g48140,0,0.055513975,0,0
LOC_Os06g40960,0,1.58e-09,0,0
LOC_Os02g55870,0,0.01977292,0,0
LOC_Os02g10300,0,0.980879981,1,1
LOC_Os07g34820,0,0.004499851,0,0
LOC_Os01g69040,0,0.034724892,0,0
LOC_Os02g03050,0,0.000196885,0,0
LOC_Os05g02940,0,0.870501931,1,1
LOC_Os01g63480,0,0.000600001,0,0
LOC_Os01g73200,0,1.0,1,1
LOC_Os07g46460,0,1.0,1,1
LOC_Os09g37790,0,0.000399894,0,0
LOC_Os01g10040,0,0.988292091,1,1
LOC_Os02g33030,0,0.9999,1,1
LOC_Os02g57010,0,1e-12,0,0
