preds_list2[[1]]$genes	prob_lda	prob_svm	prob_logit	pred_lda	pred_svm	pred_logit
LOC_Os02g46700	0.852742062164426	0.177801855754575	0.884522987707191	0	0	0
LOC_Os03g49500	0.584453730207853	0.286599309637139	0.800801513438035	0	0	0
LOC_Os08g12960	0.739846473501349	0.333810373006669	0.404582194584504	0	0	0
LOC_Os02g43790	0.439008726647046	0.634083184847485	0.178220648227761	0	0	0
LOC_Os08g14770	0.959049833968046	0.385273096125352	0.0800418270458237	0	0	1
LOC_Os04g44060	0.190940592703011	0.43825900063932	0.677637185853513	0	0	0
LOC_Os08g07260	0.657918525275696	0.49258064342547	0.447001914037302	0	0	0
LOC_Os02g02880	0.727794679627208	0.0431405971111156	0.59326802601153	0	1	0
LOC_Os04g41340	0.356735501891004	0.201183284601823	0.686487493788215	0	0	0
LOC_Os11g08050	0.0105865151344512	0.609981373765587	0.901021895510905	1	0	0
LOC_Os08g20570	0.102018509439606	0.722591449449067	0.727762274325278	0	0	0
LOC_Os04g42330	0.811251742087432	0.224842757149094	0.792952824372102	0	0	0
LOC_Os10g24900	0.814680529601493	0.077139476106786	0.294960973880508	0	1	0
LOC_Os01g43720	0.493418599637883	0.384108623590674	0.688941252154262	0	0	0
LOC_Os01g42630	0.887276859403925	0.10385768086352	0.23682930365103	0	0	0
LOC_Os11g35890	0.681226920909208	0.242780936818593	0.52242012172064	0	0	0
LOC_Os11g16550	0.449002664701803	0.243928758084159	0.632372937819696	0	0	0
LOC_Os01g64110	0.126747901936517	0.879596175471311	0.984613811331411	0	0	0
LOC_Os01g28500	0.505711312909017	0.289642135512229	0.818524777037705	0	0	0
LOC_Os07g47100	0.135484128558394	0.702379860156833	0.242750225568347	0	0	0
LOC_Os07g37100	0.482957277645119	0.815439251434632	0.610343759221608	0	0	0
LOC_Os05g01310	0.24299664773044	0.469720849292771	0.569375048376742	0	0	0
LOC_Os04g50090	0.972294588687651	0.143018342765014	0.322639897433944	0	0	0
LOC_Os01g63710	0.184225877383432	0.0791830338938658	0.46344774597494	0	1	0
LOC_Os05g46220	0.94933214152733	0.202980928901115	0.786431718599226	0	0	0
LOC_Os11g33330	0.32271961654224	0.115716617075207	0.483526026879455	0	0	0
LOC_Os03g10770	0.0782456727984828	0.884676352207852	0.84789677716401	1	0	0
LOC_Os05g32720	0.775781749184263	0.466715992308259	0.553777456780579	0	0	0
LOC_Os07g05880	0.823228267135151	0.242842566609144	0.726982065540743	0	0	0
LOC_Os01g14040	0.90012915728942	0.0508473218976262	0.842728566394505	0	1	0
LOC_Os02g06600	0.682095440085547	0.288259985418042	0.377514772145785	0	0	0
LOC_Os02g12700	0.811815768491353	0.162616017099496	0.332308803730639	0	0	0
LOC_Os06g47340	0.30707901149026	0.683639877355723	0.656880649327913	0	0	0
LOC_Os02g36550	0.123077153789325	0.0781773969388256	0.433896565170505	0	1	0
LOC_Os10g29310	0.814547688760341	0.329470868343677	0.408704056349799	0	0	0
LOC_Os02g17390	0.171950174465559	0.580779102338245	0.812778625838169	0	0	0
LOC_Os02g38804	0.241042047827775	0.134926910234771	0.302005927953582	0	0	0
LOC_Os02g04710	0.846400621166169	0.282502571522141	0.668818803543875	0	0	0
LOC_Os01g50050	0.967133460578015	0.356170525582204	0.235148164522851	0	0	0
LOC_Os01g02320	0.908708860322237	0.242065566339149	0.145456460873694	0	0	0
LOC_Os08g31030	0.02920526907657	0.901032688260186	0.746951867227836	1	0	0
LOC_Os10g29290	0.817028924478334	0.292349722216338	0.335687164825145	0	0	0
LOC_Os10g11810	0.76763204185365	0.533158629547635	0.699105566604198	0	0	0
LOC_Os11g40490	0.852806980463414	0.311457594362592	0.203682959598373	0	0	0
LOC_Os04g53410	0.873241651877249	0.286677976079797	0.407920756657238	0	0	0
LOC_Os07g38250	0.565314808908066	0.165966666136314	0.655962049574373	0	0	0
LOC_Os04g16872	0.871080293810752	0.318130454917155	0.741175415004556	0	0	0
LOC_Os10g26460	0.16881030241304	0.57405287260558	0.794202383903668	0	0	0
LOC_Os06g44220	0.973067901447897	0.215546263191526	0.786051701870566	0	0	0
LOC_Os07g29600	0.576363114089411	0.358373196599953	0.396588499743483	0	0	0
LOC_Os03g57430	0.881567811671463	0.125102189797256	0.57280997193841	0	0	0
LOC_Os02g48290	0.208679503369874	0.499749895577327	0.532541343529757	0	0	0
LOC_Os08g40330	0.232758534581242	0.5227777007575	0.157797529633247	0	0	0
LOC_Os07g01070	0.00356120849202184	0.924641055161122	0.302759786089677	1	0	0
LOC_Os09g13610	0.688556093712864	0.119141960776512	0.404299505243896	0	0	0
LOC_Os01g16870	0.76863214718144	0.0934870819741734	0.343830597809649	0	1	0
LOC_Os02g17400	0.894532118880219	0.236190854127592	0.401867567050516	0	0	0
LOC_Os04g52770	0.982713080826966	0.129708318365397	0.0523200881651561	0	0	1
LOC_Os09g04790	0.67409416817616	0.319195864446727	0.940654648642433	0	0	0
LOC_Os11g35490	0.856034793789073	0.25287550328605	0.571288697755084	0	0	0
LOC_Os06g11430	0.726829988664187	0.12587324265627	0.583084591469903	0	0	0
LOC_Os01g14650	0.0917499671586708	0.946254875628808	0.811918827829205	1	0	0
LOC_Os03g24220	0.0269802799729876	0.360521607114154	0.36889193786188	1	0	0
LOC_Os01g03090	0.276166953803141	0.33068484994722	0.399197102748583	0	0	0
LOC_Os01g53500	0.0370600227320237	0.841304921429849	0.244693350574003	1	0	0
LOC_Os05g49760	0.230126106207357	0.288337652040399	0.8995228933295	0	0	0
LOC_Os03g63590	0.965994672728934	0.0445734756548073	0.33656194018026	0	1	0
LOC_Os08g36980	0.48691453879688	0.102268797441701	0.741075814762804	0	0	0
LOC_Os05g30970	0.778150782368966	0.285029591250782	0.0788686864845624	0	0	1
LOC_Os03g20420	0.0400104711409632	0.954798735836641	0.804902063238216	1	0	0
LOC_Os08g35090	0.620117331757239	0.290062489945005	0.305664659685042	0	0	0
LOC_Os12g11370	0.582163023565819	0.232582174471141	0.524667800775299	0	0	0
LOC_Os08g34750	0.261183358916988	0.122161276568306	0.942642968645967	0	0	0
LOC_Os10g30380	0.715354243068888	0.297150470728328	0.772336019535736	0	0	0
LOC_Os07g05160	0.362095348856475	0.408758501342821	0.0851455953869328	0	0	1
LOC_Os02g51490	0.898326443862547	0.0465196625380498	0.520138867803905	0	1	0
LOC_Os05g29710	0.244950618474485	0.296968421629253	0.510503666555075	0	0	0
LOC_Os01g06890	0.785468250514863	0.258789167340639	0.573333534700657	0	0	0
LOC_Os04g35114	0.512509268020126	0.193493563355452	0.0824522498891979	0	0	1
LOC_Os07g04000	0.456509674853666	0.235279753300409	0.481070886407426	0	0	0
LOC_Os01g11340	0.244293327578806	0.264171449921302	0.624190479576715	0	0	0
LOC_Os01g13300	0.820330674163144	0.0762991454208321	0.439863538009956	0	1	0
LOC_Os08g29500	0.484144568108652	0.109586219667403	0.764618269530377	0	0	0
LOC_Os11g25160	0.792583622051971	0.485862607319138	0.775354554848179	0	0	0
LOC_Os05g48340	0.613356719265768	0.269515051563388	0.410183902554761	0	0	0
LOC_Os01g71710	0.233206775121525	0.843997487337781	0.321349984123518	0	0	0
LOC_Os05g05560	0.709295459903304	0.102213528768191	0.91166689084665	0	0	0
LOC_Os12g10600	0.898281506663716	0.266689632777119	0.563052842668758	0	0	0
LOC_Os08g37950	0.79433931306645	0.378846467541653	0.545919346772884	0	0	0
LOC_Os01g14520	0.0768862958573641	0.933264544501086	0.269686307417263	1	0	0
LOC_Os04g52400	0.575173791060388	0.428677436139655	0.855527615088858	0	0	0
LOC_Os10g30200	0.33646587803925	0.510552524025424	0.144638576986241	0	0	0
LOC_Os04g53400	0.858596864221269	0.291129374445086	0.239145278050679	0	0	0
LOC_Os02g20720	0.807554012368234	0.314537819912937	0.174830107666436	0	0	0
LOC_Os06g45730	0.712770367732221	0.303898614119095	0.481564641410595	0	0	0
LOC_Os03g02600	0.368583070078481	0.136507562621669	0.820142509224984	0	0	0
LOC_Os06g34860	0.329004484713221	0.361141259371186	0.337227963130856	0	0	0
LOC_Os02g51810	0.89909841546587	0.041513068062968	0.779606980546598	0	1	0
LOC_Os04g58060	0.972429557678448	0.0593024334662828	0.830921701952268	0	1	0
LOC_Os06g48570	0.915288224731029	0.164886145249147	0.470969532246235	0	0	0
LOC_Os11g05860	0.182666479407901	0.923825569274862	0.134514959979199	0	0	0
LOC_Os09g27350	0.878740506073086	0.0546916893203392	0.612263368444245	0	1	0
LOC_Os02g12540	0.922042134788263	0.277720632743941	0.646656913323353	0	0	0
LOC_Os07g43310	0.749482555747886	0.104094922211129	0.474167364921287	0	0	0
LOC_Os01g04070	0.913598989641248	0.226845288524173	0.529795251961869	0	0	0
LOC_Os01g55610	0.0614190098429789	0.907278810018169	0.158195565574442	1	0	0
LOC_Os03g61640	0.919883232276132	0.0873334014547745	0.116889594230519	0	1	0
LOC_Os07g43540	0.694772553390113	0.0167133333493944	0.493060644492981	0	1	0
LOC_Os12g13800	0.6460481172591	0.47972233236004	0.429663410781618	0	0	0
LOC_Os02g15090	0.589347732504327	0.557281045363472	0.603824337746317	0	0	0
LOC_Os07g03730	0.60115744698003	0.179339068562066	0.73979507297258	0	0	0
LOC_Os06g45840	0.889138310341393	0.100602902748472	0.955351813612091	0	0	0
LOC_Os01g22710	0.230986135483076	0.935945725077484	0.216592977838645	0	0	0
LOC_Os11g20080	0.685153162858658	0.482749579506936	0.398866321537846	0	0	0
LOC_Os02g21340	0.266728222931372	0.686764273090641	0.493710289963357	0	0	0
LOC_Os02g46860	0.736284939745929	0.26480674434318	0.358258917920161	0	0	0
LOC_Os02g53860	0.0934493958501342	0.528040365733996	0.594960109423459	1	0	0
LOC_Os01g58470	0.470225810349979	0.305586050449938	0.443392460737296	0	0	0
LOC_Os10g21312	0.936764660383186	0.0540594951906574	0.404401236031738	0	1	0
LOC_Os05g38770	0.0865117652659232	0.258075324943833	0.450251832331779	1	0	0
LOC_Os12g03430	0.280169704525321	0.306497470527318	0.774557691866713	0	0	0
LOC_Os02g05410	0.850079151972713	0.170304857670794	0.0678180577884898	0	0	1
LOC_Os11g26030	0.735933308714165	0.285460603544311	0.559902503864623	0	0	0
LOC_Os04g38570	0.84757538179615	0.503894584409069	0.914035008573292	0	0	0
LOC_Os09g34130	0.279480832725097	0.149744439025004	0.838506252131726	0	0	0
LOC_Os10g31950	0.484606591429922	0.229155370232692	0.2115920793279	0	0	0
LOC_Os02g17360	0.4984535905385	0.543946270300784	0.19470591953394	0	0	0
LOC_Os03g06240	0.747118692684914	0.091082144916112	0.337999794245886	0	1	0
LOC_Os07g27300	0.617894308111463	0.0949769357045893	0.16080171781901	0	1	0
LOC_Os01g65902	0.876451645605346	0.288874523356745	0.646518993525221	0	0	0
LOC_Os06g49520	0.197112231971512	0.299334667482087	0.9654893267958	0	0	0
LOC_Os04g01290	0.701635717420164	0.0566071804883095	0.735813428211519	0	1	0
LOC_Os04g09604	0.652849073871529	0.495217787745699	0.438005464253964	0	0	0
LOC_Os03g20100	0.480293655134508	0.136707045965057	0.574668944094095	0	0	0
LOC_Os04g16732	0.971670501091341	0.219688104839094	0.277010355337334	0	0	0
LOC_Os12g25490	0.730903471590418	0.488431621880669	0.348840826008982	0	0	0
LOC_Os05g50610	0.0143986941184982	0.857723185816222	0.872620617691151	1	0	0
LOC_Os08g13060	0.837126720192245	0.301123323066505	0.31171004335344	0	0	0
LOC_Os10g28770	0.844546390991637	0.253565295686106	0.244476205815877	0	0	0
LOC_Os10g33910	0.580067418734337	0.207156263798176	0.474500716850677	0	0	0
LOC_Os01g16146	0.550145998570815	0.115939338117946	0.954584577054624	0	0	0
LOC_Os04g28300	0.27044769333166	0.17797561336383	0.155421320951448	0	0	0
LOC_Os02g16630	0.188861613985284	0.304746848803755	0.418243118950179	0	0	0
LOC_Os02g39140	0.543693238557038	0.165474312774421	0.423393068916858	0	0	0
LOC_Os02g49480	0.91629659775824	0.190043766404681	0.686937275977598	0	0	0
LOC_Os08g35310	0.668385576620935	0.49566070590498	0.416245433627212	0	0	0
LOC_Os03g11350	0.22094782306813	0.22339788004706	0.184107961319028	0	0	0
LOC_Os03g58260	0.492686470346391	0.393078325524115	0.388789991975543	0	0	0
LOC_Os06g45910	0.783554100305452	0.1197311084465	0.575328695952699	0	0	0
LOC_Os04g43910	0.752036872632964	0.247100820899979	0.614879281139749	0	0	0
LOC_Os02g45110	0.984874119222618	0.0945131210372746	0.122978796128844	0	1	0
LOC_Os05g32370	0.847650597845103	0.385309572917698	0.247577070233641	0	0	0
LOC_Os04g46470	0.647618268682849	0.591391607240735	0.575832888103243	0	0	0
LOC_Os03g21000	0.93717360353304	0.253276530764323	0.575745389547922	0	0	0
LOC_Os11g18880	0.255173758138716	0.0840963414828554	0.913960460999285	0	1	0
LOC_Os04g35540	0.385735746284858	0.797103528903102	0.148168612812874	0	0	0
LOC_Os05g43360	0.648625884233955	0.114693134126004	0.228701384033303	0	0	0
LOC_Os01g47600	0.745111846651142	0.106253050201687	0.0421242889516072	0	0	1
LOC_Os10g02080	0.00342238394044997	0.892743807554215	0.525477066702663	1	0	0
LOC_Os08g13030	0.855869701807384	0.30273239861451	0.359473379943416	0	0	0
LOC_Os12g13440	0.57775105942069	0.495212596614709	0.884032549916106	0	0	0
LOC_Os10g41689	0.836035512453523	0.286663566408655	0.704222794655216	0	0	0
LOC_Os08g44330	0.903471731646035	0.14670828492511	0.858730067944306	0	0	0
LOC_Os05g39260	0.168033434948909	0.367164549488812	0.416055351615258	0	0	0
LOC_Os07g03377	0.830936442785214	0.243487062984613	0.600068480223126	0	0	0
LOC_Os06g03750	0.950513657177033	0.0977161222618237	0.551830441616632	0	1	0
LOC_Os04g37920	0.708182207621231	0.0652105459021656	0.309985069326553	0	1	0
LOC_Os07g36090	0.742765584754696	0.0398899498071116	0.627302619818552	0	1	0
LOC_Os04g17064	0.977178898300759	0.0412231950086227	0.647812424922454	0	1	0
LOC_Os04g45720	0.147500483893891	0.383358330164475	0.948070259635596	0	0	0
LOC_Os11g03730	0.0140346568255663	0.944512396908054	0.961762459692214	1	0	0
LOC_Os03g59220	0.725717502293978	0.343422280963547	0.859813566574928	0	0	0
LOC_Os04g21160	0.857811330826392	0.492230495643446	0.792199653603316	0	0	0
LOC_Os11g44500	0.872439997565994	0.081939375455388	0.652360202260361	0	1	0
LOC_Os06g13820	0.647837971128054	0.0627587485675729	0.154421266766384	0	1	0
LOC_Os07g05180	0.329042715029168	0.455603186320391	0.080770649382239	0	0	1
LOC_Os03g01290	0.00274280371486666	0.90459417196863	0.387041880741786	1	0	0
LOC_Os09g19800	0.25397567025441	0.863864755981897	0.917103363691864	0	0	0
LOC_Os05g19600	0.246569948704174	0.94811437195842	0.792923435291855	0	0	0
LOC_Os02g42790	0.380395436475126	0.223726330370808	0.846739557062883	0	0	0
LOC_Os06g10660	0.820051292087347	0.0432819038626265	0.621146358840067	0	1	0
LOC_Os07g01760	0.674711882243709	0.372714838243983	0.287015900758372	0	0	0
LOC_Os05g13580	0.927385554774579	0.204479515664263	0.271529171346182	0	0	0
LOC_Os06g14060	0.852596286052486	0.322074473270208	0.259313237178946	0	0	0
LOC_Os08g31430	0.875501119786816	0.28495728991916	0.262057004757102	0	0	0
LOC_Os04g01470	0.683647280686658	0.486271051308913	0.443158569341377	0	0	0
LOC_Os07g41790	0.789727191811987	0.124636860475324	0.269291729307011	0	0	0
LOC_Os01g02910	0.870917414688912	0.12742686263721	0.336971925251929	0	0	0
LOC_Os02g10850	0.886757082271055	0.202828581254383	0.64767758907534	0	0	0
LOC_Os04g53430	0.837342622593442	0.286653863117229	0.46240701609498	0	0	0
LOC_Os11g02305	0.127509750257094	0.117007726311427	0.862004279473431	0	0	0
LOC_Os01g57940	0.34155031855661	0.272730975686787	0.483423766912414	0	0	0
LOC_Os03g08430	0.652113105354883	0.0827118744415613	0.485721206757437	0	1	0
LOC_Os10g29230	0.642558796793168	0.331214868456706	0.331960612399487	0	0	0
LOC_Os08g08860	0.820196089114599	0.0636831995802464	0.180124332692088	0	1	0
LOC_Os01g14440	0.166721630433868	0.555703814500141	0.0994089934263968	0	0	1
LOC_Os10g25130	0.377219547613018	0.363719336070739	0.934409243016833	0	0	0
LOC_Os01g54370	0.750004218908908	0.210956899550522	0.402958413059066	0	0	0
LOC_Os06g45670	0.733953685512369	0.149455292359462	0.160586018781613	0	0	0
LOC_Os07g27970	0.666684739284885	0.495536193447291	0.398763783919102	0	0	0
LOC_Os12g13390	0.66679384478652	0.0783546028229155	0.79104197043689	0	1	0
LOC_Os04g30490	0.0191477723852132	0.946779275428066	0.981800597890817	1	0	0
LOC_Os11g48090	0.57653448672074	0.119219602921891	0.622284332089545	0	0	0
LOC_Os02g57380	0.954628453643787	0.163889519866637	0.408314888278988	0	0	0
LOC_Os01g66330	0.668630181632215	0.193579826701736	0.186669570002736	0	0	0
LOC_Os01g58290	0.224261257613386	0.363136879673036	0.801958753466165	0	0	0
LOC_Os06g04250	0.295952952390343	0.530747578756669	0.536148241437026	0	0	0
LOC_Os02g45850	0.503141889672371	0.338544576343073	0.764537135645816	0	0	0
LOC_Os06g46400	0.633115208210159	0.166334295395679	0.0694810776779088	0	0	1
LOC_Os02g13300	0.544748078254189	0.234191148224327	0.697474601571794	0	0	0
LOC_Os08g10630	0.0197707342564196	0.825560024908655	0.421789679378343	1	0	0
LOC_Os09g24900	0.901862903778503	0.221517030923648	0.240076961554557	0	0	0
LOC_Os01g15830	0.0274295586081778	0.915499014532124	0.970636919465659	1	0	0
LOC_Os11g04060	0.0075410770253733	0.951970775401667	0.669499994571572	1	0	0
LOC_Os03g53670	0.764253577098469	0.122288585318057	0.392794655453882	0	0	0
LOC_Os02g45460	0.597382074714545	0.16591985769407	0.649413016791434	0	0	0
LOC_Os05g04740	0.673911539351376	0.200453624459897	0.489917942336672	0	0	0
LOC_Os05g36270	0.562115211068391	0.268793052085688	0.439213233864484	0	0	0
LOC_Os08g38400	0.157790249430592	0.757083811539943	0.255685617635399	0	0	0
LOC_Os03g17180	0.856567369091427	0.570164062133124	0.863833604617232	0	0	0
LOC_Os05g07090	0.318301826394643	0.50722414893229	0.359149825782948	0	0	0
LOC_Os03g59340	0.207758727756062	0.546966924915713	0.444464923727367	0	0	0
LOC_Os12g25450	0.610230957869371	0.496601738169217	0.388416913059079	0	0	0
LOC_Os03g25970	0.711063688878973	0.0750419204697182	0.213497350608174	0	1	0
LOC_Os07g08060	0.684531129576354	0.347625871809348	0.836976289445828	0	0	0
LOC_Os06g46740	0.674227661052025	0.228876822613982	0.0996730597603238	0	0	1
LOC_Os03g03020	0.321448542840123	0.102836756562017	0.95994201902871	0	0	0
LOC_Os10g03530	0.887526669970142	0.0397384740194025	0.510895502221212	0	1	0
LOC_Os06g39738	0.894769657924551	0.303258101235515	0.658088205898347	0	0	0
LOC_Os03g13240	0.000937204864137525	0.875881017174128	0.615372094989958	1	0	0
LOC_Os05g38390	0.161333355887291	0.93024109269834	0.977083793938537	0	0	0
LOC_Os07g41250	0.0341810203707968	0.861055612054857	0.652498302931454	1	0	0
LOC_Os04g32020	0.275721862242694	0.391305750731545	0.193314592405312	0	0	0
LOC_Os02g09750	0.897058578943791	0.423513321074632	0.177176084521007	0	0	0
LOC_Os07g03610	0.40183699693001	0.269966663377655	0.760716396426261	0	0	0
LOC_Os07g10960	0.832624072808198	0.213282866452223	0.342529749622039	0	0	0
LOC_Os08g13180	0.779094974032122	0.266373216193661	0.441045975859645	0	0	0
LOC_Os09g12560	0.304654607924447	0.515120189780432	0.481594246143273	0	0	0
LOC_Os09g26830	0.877654551391278	0.322746774578225	0.634663227883865	0	0	0
LOC_Os09g31210	0.0899497882912825	0.205487843188759	0.350067288567392	1	0	0
LOC_Os03g05920	0.704162059974748	0.570608884248184	0.372506327461752	0	0	0
LOC_Os02g34500	0.642811874497298	0.661326648251787	0.941239153524406	0	0	0
LOC_Os10g39740	0.927970032033274	0.378264401689969	0.100774056204249	0	0	0
LOC_Os05g44390	0.957617177216379	0.039745470664914	0.251083305520068	0	1	0
LOC_Os11g44940	0.371664154546394	0.649747583858901	0.588928844392222	0	0	0
LOC_Os10g27220	0.617199354890147	0.328292901870117	0.830574695367128	0	0	0
LOC_Os10g33210	0.00212323202671209	0.90944124383589	0.499422589435552	1	0	0
LOC_Os06g03860	0.041975179057868	0.949369034766045	0.0749749909502083	1	0	1
LOC_Os08g13000	0.803310899374804	0.285037890204826	0.297032342825661	0	0	0
LOC_Os11g19100	0.836813105392899	0.078181898454101	0.167360538736422	0	1	0
LOC_Os01g52720	0.375332147802059	0.752996154789319	0.886842908301035	0	0	0
LOC_Os10g08850	0.103056392415682	0.621872142215068	0.707879996396669	0	0	0
LOC_Os06g11250	0.322408737398475	0.610648125491127	0.530116504766949	0	0	0
LOC_Os08g43130	0.749981506001155	0.349362360079481	0.396250241194573	0	0	0
LOC_Os02g17150	0.106149758760902	0.585619867877807	0.774876174306664	0	0	0
LOC_Os10g02040	0.286913675421939	0.903898936807708	0.918389447296867	0	0	0
LOC_Os02g24634	0.867408386097337	0.299347111511382	0.679072870448193	0	0	0
LOC_Os08g04470	0.679116091873845	0.30552959088557	0.201860200460787	0	0	0
LOC_Os08g13640	0.51438687988881	0.511149422552062	0.616733711853564	0	0	0
LOC_Os01g72340	0.346285394822611	0.511863104909591	0.213732818509347	0	0	0
LOC_Os01g34850	0.558668027315978	0.387752614957641	0.228994383163936	0	0	0
LOC_Os01g47410	0.274345605163167	0.405098878002733	0.824496829235799	0	0	0
LOC_Os01g43760	0.859821396537774	0.310803804586348	0.339558985481305	0	0	0
LOC_Os02g12690	0.486344863421554	0.768137125873289	0.65796256729192	0	0	0
LOC_Os03g47120	0.778099995564306	0.358596814652125	0.500012940440317	0	0	0
LOC_Os06g40570	0.498231624612986	0.443637698435638	0.415625262995192	0	0	0
LOC_Os06g48810	0.108809094673455	0.728243182428372	0.14005156476715	0	0	0
LOC_Os04g47360	0.799029678171152	0.650868167386754	0.115443834175835	0	0	0
LOC_Os01g06454	0.85311523401255	0.137383213107419	0.479960834381781	0	0	0
LOC_Os10g29050	0.783298095740819	0.362496362225819	0.440725850067776	0	0	0
LOC_Os06g06080	0.17417053068654	0.130450776497992	0.818608955041846	0	0	0
LOC_Os01g02880	0.865487045296999	0.530177624322032	0.708283062044965	0	0	0
LOC_Os04g06770	0.881990702672477	0.122134867949644	0.18185901879377	0	0	0
LOC_Os06g34620	0.486505634343372	0.344241754747506	0.297981710705463	0	0	0
LOC_Os12g11860	0.919802942893659	0.250340639644645	0.351453505685615	0	0	0
LOC_Os02g10260	0.790622593976254	0.286343669744328	0.530187401969579	0	0	0
LOC_Os06g08740	0.342834336765419	0.535182996878037	0.329369114533407	0	0	0
LOC_Os04g09654	0.691419848165951	0.49393067648879	0.39016772338714	0	0	0
LOC_Os10g28810	0.844891507830047	0.266742568039242	0.376520154572497	0	0	0
LOC_Os08g17294	0.40654968031577	0.191247035244821	0.686059255081231	0	0	0
LOC_Os12g24080	0.758680000929002	0.0939817602435268	0.756195709650329	0	1	0
LOC_Os09g29100	0.113876303708387	0.155919593709671	0.448907540028065	0	0	0
LOC_Os06g01180	0.884459307523121	0.233883181088948	0.15539381439081	0	0	0
LOC_Os07g43316	0.493945163709567	0.0938525734560734	0.137819754069478	0	1	0
LOC_Os11g12760	0.699173654624372	0.496881424913673	0.49714965074329	0	0	0
LOC_Os10g21290	0.886271428635364	0.25619115224999	0.710904664844955	0	0	0
LOC_Os12g32760	0.0612253989555405	0.934185846855153	0.809478290746049	1	0	0
LOC_Os01g06900	0.870925136353456	0.265883878432202	0.427422947653585	0	0	0
LOC_Os12g41390	0.859333030179882	0.250892261279955	0.209591458459176	0	0	0
LOC_Os10g38970	0.636329424123941	0.430655387259457	0.216937008223499	0	0	0
LOC_Os08g12760	0.826688380533077	0.0911598663193227	0.468971615432805	0	1	0
LOC_Os04g55520	0.276947599828967	0.461073397163098	0.347778958472685	0	0	0
LOC_Os05g35400	0.63537574628514	0.333648881198724	0.827374314670379	0	0	0
LOC_Os12g41910	0.654794853246507	0.218253534019103	0.0400303680562452	0	0	1
LOC_Os03g07940	0.887202508455012	0.0517884536453916	0.0398964930026514	0	1	1
LOC_Os05g41760	0.828738154583617	0.0704093193828238	0.0716920748798891	0	1	1
LOC_Os03g22780	0.660441679726209	0.211090021659088	0.531479853015579	0	0	0
LOC_Os05g47660	0.796971135085171	0.432507387168465	0.486076267437048	0	0	0
LOC_Os09g28019	0.658107545228768	0.0969264036047503	0.807755021092979	0	1	0
LOC_Os01g65210	0.0254602249031623	0.877780332308069	0.27431369439562	1	0	0
LOC_Os01g67120	0.516241749192814	0.532160425757931	0.534943928299777	0	0	0
LOC_Os01g16220	0.188962058331838	0.3208845794117	0.383021999191706	0	0	0
LOC_Os08g43250	0.0277112741329564	0.933417016091885	0.908057243516048	1	0	0
LOC_Os04g41380	0.274223130647569	0.497017167370144	0.250063030582195	0	0	0
LOC_Os12g03260	0.0128497369730917	0.954155205469432	0.557169430226123	1	0	0
LOC_Os03g24180	0.471964680447083	0.220180669332214	0.911246944865303	0	0	0
LOC_Os02g15110	0.383682457200365	0.251315298551877	0.488216605416768	0	0	0
LOC_Os03g31550	0.565423245068669	0.107577982686634	0.0768133209958407	0	0	1
LOC_Os06g07490	0.717686309550495	0.219954335427322	0.131633815111799	0	0	0
LOC_Os09g04680	0.790197763867243	0.269335584398913	0.610703858186719	0	0	0
LOC_Os02g32660	0.165197679637759	0.129252664986437	0.695625176628842	0	0	0
LOC_Os05g35266	0.13712008600245	0.360975305365316	0.510327429830801	0	0	0
LOC_Os04g41300	0.364592181542106	0.0402486891802465	0.901193212754669	0	1	0
LOC_Os01g11500	0.380752695752934	0.241491489723629	0.252536703516049	0	0	0
LOC_Os01g68680	0.660357424117896	0.179150654281452	0.0704410602813285	0	0	1
LOC_Os05g41950	0.597739657406504	0.256035396801613	0.272464173587965	0	0	0
LOC_Os06g46436	0.917890534072461	0.321170369097829	0.648946813911151	0	0	0
LOC_Os12g12010	0.892735562449218	0.246319684275082	0.500111318844519	0	0	0
LOC_Os01g50980	0.839086965481023	0.113546978482558	0.381900147923627	0	0	0
LOC_Os04g32300	0.917625262931181	0.181160400145715	0.477872182779489	0	0	0
LOC_Os05g37884	0.855264094135246	0.0529805968153517	0.485510485777959	0	1	0
LOC_Os03g23980	0.234499822410782	0.575365735001122	0.864363546350455	0	0	0
LOC_Os12g11510	0.941953516624086	0.239101511000438	0.316168827872044	0	0	0
LOC_Os07g14030	0.747532762701955	0.270228110691224	0.722312280091395	0	0	0
LOC_Os08g44390	0.246906251641534	0.32134295278872	0.601744785377929	0	0	0
LOC_Os04g52120	0.172128744616402	0.854164515127945	0.280776847395082	0	0	0
LOC_Os02g33590	0.82346215437979	0.344524959696661	0.497253403005458	0	0	0
LOC_Os02g06580	0.596139247139408	0.134570593714285	0.318678677269033	0	0	0
LOC_Os11g06420	0.626446299481374	0.192014423426614	0.302225104166178	0	0	0
LOC_Os04g14680	0.261534063289697	0.850620132648955	0.756542760463008	0	0	0
LOC_Os06g03610	0.241911611067577	0.187044757929973	0.175795044052253	0	0	0
LOC_Os03g42370	0.823846717936154	0.114945784275495	0.299550133081638	0	0	0
LOC_Os01g16770	0.0816283923891801	0.960631380628173	0.991059910679825	1	0	0
LOC_Os01g61070	0.422193680024095	0.225001621706065	0.367711954887458	0	0	0
LOC_Os08g33800	0.392921484793899	0.0510368549914421	0.765524555018851	0	1	0
LOC_Os04g58560	0.624993810962185	0.359864134375104	0.749156720725902	0	0	0
LOC_Os03g49600	0.23375485046028	0.657138543699994	0.519070295626413	0	0	0
LOC_Os02g09720	0.778943948313542	0.551532049737101	0.821411623262917	0	0	0
