preds_list2[[1]]$genes	prob_lda	prob_svm	prob_logit	pred_lda	pred_svm	pred_logit
LOC_Os12g03060	0.570765205402472	0.195597620007767	0.345118033062976	0	0	0
LOC_Os04g55620	0.56130139056416	0.525814481137151	0.670745000779444	0	0	0
LOC_Os08g32970	0.239655227887945	0.424778558627909	0.791212504917969	0	0	0
LOC_Os08g29910	0.702013091509692	0.31572644936619	0.0257936265913978	0	0	1
LOC_Os03g29410	0.624572852155389	0.504830842586599	0.224866010490815	0	0	0
LOC_Os10g35370	0.768924905565262	0.428286726584321	0.68084675358321	0	0	0
LOC_Os11g34880	0.515569174074891	0.294249996867477	0.888355951865123	0	0	0
LOC_Os06g38970	0.274740219956329	0.486369530808446	0.615277785450564	0	0	0
LOC_Os01g35170	0.30766552673706	0.0927500940966231	0.113840538024402	0	1	0
LOC_Os11g43600	0.196808650789165	0.148477440756652	0.756570722221401	0	0	0
LOC_Os10g33960	0.48845757643161	0.141270717596712	0.514241455461957	0	0	0
LOC_Os01g71300	0.678159690359138	0.0801353800706267	0.159186388800023	0	1	0
LOC_Os05g02130	0.421683591379404	0.377254184315068	0.834387960488113	0	0	0
LOC_Os10g10244	0.679237655088503	0.0913490419352613	0.401155324971653	0	1	0
LOC_Os06g07896	0.577171402100524	0.159412882272507	0.677600410467525	0	0	0
LOC_Os01g19160	0.252647778124698	0.340836905290798	0.984424686916392	0	0	0
LOC_Os12g39840	0.353674708326447	0.142140699105236	0.526421673072084	0	0	0
LOC_Os04g47620	0.373512373099197	0.453325552039862	0.424461924325149	0	0	0
LOC_Os04g34240	0.893533191011995	0.0895959633533615	0.0978978860630485	0	1	1
LOC_Os01g08190	0.95894405002016	0.0860980938584032	0.176204731409752	0	1	0
LOC_Os08g07840	0.137728581653632	0.146100872000237	0.897279953543321	0	0	0
LOC_Os02g52360	0.821097772515216	0.175406965699575	0.881689578911357	0	0	0
LOC_Os08g27850	0.452458280195654	0.156771158433964	0.480358674154277	0	0	0
LOC_Os08g15268	0.738881540171893	0.114091011183109	0.287260113934978	0	0	0
LOC_Os10g40130	0.519014802071343	0.221409624763369	0.815257446706499	0	0	0
LOC_Os02g57070	0.888338256201637	0.192274963323799	0.367903895160267	0	0	0
LOC_Os03g48040	0.0968123741982175	0.371960416554848	0.862255877485731	1	0	0
LOC_Os01g41450	0.126209748355013	0.267437279292699	0.903683717936232	0	0	0
LOC_Os01g55870	0.782646415153479	0.378859835460091	0.538809701002921	0	0	0
LOC_Os01g52130	0.373181098257247	0.770304109024934	0.713552316916713	0	0	0
LOC_Os04g32960	0.975395677293128	0.154564286451764	0.0499796697851692	0	0	1
LOC_Os03g64150	0.204997593493431	0.909942134423094	0.348636011743167	0	0	0
LOC_Os01g45620	0.959693567578744	0.211076972116628	0.269808918333189	0	0	0
LOC_Os05g07870	0.212650069905361	0.709651179956348	0.595869499024994	0	0	0
LOC_Os02g13100	0.558698316157848	0.304415446181916	0.73885620660482	0	0	0
LOC_Os05g45200	0.570467200113735	0.213790849222507	0.760624911135223	0	0	0
LOC_Os11g02450	0.181795665086523	0.143700135477496	0.915322184691774	0	0	0
LOC_Os03g18310	0.750409200507536	0.227905121722229	0.57077043360647	0	0	0
LOC_Os04g57610	0.837368839222211	0.209407622384558	0.39673656479842	0	0	0
LOC_Os06g46880	0.654820987190101	0.0658506365499471	0.271755848106462	0	1	0
LOC_Os08g01410	0.724505251662279	0.547429725793159	0.394887539744759	0	0	0
LOC_Os04g34984	0.373687526758116	0.117771242769683	0.409750904718182	0	0	0
LOC_Os06g47470	0.120760270122521	0.883088012847358	0.471343550232468	0	0	0
LOC_Os08g07940	0.320843964770886	0.29682520898565	0.940752660806456	0	0	0
LOC_Os07g35610	0.447503815262848	0.214570662229578	0.068376200748702	0	0	1
LOC_Os05g16430	0.422410874208589	0.493057557105653	0.697678963102322	0	0	0
LOC_Os01g45450	0.0494586490800089	0.707967666085907	0.828229110596565	1	0	0
LOC_Os01g47540	0.424990446940309	0.172437899629199	0.955401760389285	0	0	0
LOC_Os06g10280	0.515002328837122	0.192737850388247	0.213273958298459	0	0	0
LOC_Os03g22430	0.407989312730235	0.216243442266627	0.837255807823975	0	0	0
LOC_Os11g45750	0.291126752902491	0.305758015590215	0.903664151206321	0	0	0
LOC_Os10g02210	0.048136506741576	0.715265131703857	0.698371860549216	1	0	0
LOC_Os02g03080	0.845607598647528	0.103955509347453	0.318305653719376	0	0	0
LOC_Os02g51900	0.348710215623225	0.208697219947553	0.652726743506614	0	0	0
LOC_Os04g12690	0.0456835013266624	0.20995816693317	0.900386884522112	1	0	0
LOC_Os12g40770	0.91461401188509	0.225438303106291	0.497632983810641	0	0	0
LOC_Os07g46450	0.11756506842126	0.161517169498516	0.469744149824792	0	0	0
LOC_Os01g51420	0.831682477205595	0.276629936251006	0.380171107150374	0	0	0
LOC_Os07g31210	0.957865177193419	0.560407236626617	0.436470465509916	0	0	0
LOC_Os01g22520	0.301822850153892	0.147599006283696	0.809685711193059	0	0	0
LOC_Os02g44930	0.69532967983594	0.137779009597711	0.299908339400432	0	0	0
LOC_Os02g09400	0.833939025400043	0.5973894712482	0.502696817096086	0	0	0
LOC_Os03g50740	0.564642476399445	0.105826797214324	0.199551085243732	0	0	0
LOC_Os02g02870	0.658286726513211	0.236783178776204	0.181236078221388	0	0	0
LOC_Os01g40499	0.851556049008017	0.333541826445473	0.249045577180649	0	0	0
LOC_Os02g32770	0.853169634555494	0.657280434111126	0.404833916319615	0	0	0
LOC_Os10g02350	0.769655186870665	0.313273311717898	0.551782847079419	0	0	0
LOC_Os02g14790	0.796698273812837	0.112485836439299	0.538097155162999	0	0	0
LOC_Os03g02010	0.931307216963436	0.0755818955208855	0.0805299593167471	0	1	1
LOC_Os01g65060	0.961251089221328	0.268018321253809	0.757682149417803	0	0	0
LOC_Os03g58330	0.681944966054532	0.199967441861764	0.0200728081023585	0	0	1
LOC_Os09g11450	0.434070062385053	0.675839878126661	0.0865203576820588	0	0	1
LOC_Os02g08440	0.977385576057891	0.406127294620022	0.5760684533707	0	0	0
LOC_Os07g39360	0.357199114495586	0.899196758634186	0.153388619235734	0	0	0
LOC_Os02g34790	0.953742607955951	0.17438478615918	0.208938654239871	0	0	0
LOC_Os12g33090	0.422807208072581	0.0724814152102453	0.296828824703558	0	1	0
LOC_Os03g14420	0.902700996735461	0.640330481404587	0.57975894042735	0	0	0
LOC_Os07g39220	0.564208868834796	0.148228557646246	0.386012789335944	0	0	0
LOC_Os08g31219	0.206716712074807	0.152255353888633	0.937992305789644	0	0	0
LOC_Os04g38910	0.483871684700055	0.48794037515565	0.654948652022617	0	0	0
LOC_Os02g37470	0.798642304884977	0.262108760875889	0.229580709089754	0	0	0
LOC_Os01g31690	0.778988112800809	0.302369466668086	0.512181998031276	0	0	0
LOC_Os04g48010	0.512518771096081	0.163187572811992	0.124022809480128	0	0	0
LOC_Os10g08540	0.741219760245393	0.615178584190951	0.51486668146966	0	0	0
LOC_Os05g02050	0.748928654568796	0.177025674725673	0.11774763218236	0	0	0
LOC_Os03g10950	0.745753041149947	0.227535586925084	0.273460902518959	0	0	0
LOC_Os02g10860	0.972132541017149	0.140557019030559	0.426858714677168	0	0	0
LOC_Os02g56270	0.814854959012285	0.150512408420094	0.558534408312043	0	0	0
LOC_Os02g42314	0.276685954304325	0.483472527628916	0.542909005932733	0	0	0
LOC_Os09g16030	0.0551274246988197	0.227807799398668	0.854687015200182	1	0	0
LOC_Os07g40790	0.926047358777005	0.138900728732335	0.398549134118035	0	0	0
LOC_Os08g02440	0.70858142364077	0.478121023024039	0.445040285903501	0	0	0
LOC_Os03g03880	0.23097945018349	0.290083264447973	0.955583659424615	0	0	0
LOC_Os09g21510	0.74584641697358	0.200303014380506	0.498613614046179	0	0	0
LOC_Os05g25850	0.802726272251566	0.150863404782832	0.296794599449784	0	0	0
LOC_Os08g01090	0.504696148763307	0.143216424227031	0.572459042660714	0	0	0
LOC_Os11g33240	0.7832221594304	0.241956680352236	0.858488254498557	0	0	0
LOC_Os05g17810	0.0968210133740382	0.491320681053808	0.714777068528416	1	0	0
LOC_Os01g46510	0.162804032129585	0.599992339279544	0.472365111607856	0	0	0
LOC_Os06g36930	0.617689754269172	0.173239737492998	0.903214701366092	0	0	0
LOC_Os06g40200	0.253056851390685	0.172662866727133	0.875300695925936	0	0	0
LOC_Os12g44180	0.128891358486497	0.410156563712738	0.665367517323052	0	0	0
LOC_Os08g39730	0.836300421499668	0.597825133589851	0.489845577428207	0	0	0
LOC_Os04g54900	0.0912866914738622	0.43108687772646	0.913689676538717	1	0	0
LOC_Os11g04880	0.596693648126162	0.373515656834153	0.334032813060422	0	0	0
LOC_Os06g11200	0.6039275550973	0.416403970935805	0.582382061213013	0	0	0
LOC_Os03g03550	0.0670555006828717	0.163727973874939	0.616561529807644	1	0	0
LOC_Os01g16370	0.288859767173452	0.292819276468647	0.949124035929586	0	0	0
LOC_Os02g09490	0.548420566296873	0.677270433721921	0.968904996440812	0	0	0
LOC_Os07g09470	0.0386049656104032	0.743337451670073	0.725667318901755	1	0	0
LOC_Os02g56850	0.66212007803959	0.409407390835044	0.396157574306786	0	0	0
LOC_Os02g09240	0.752457475566498	0.639517341240039	0.338919475173546	0	0	0
LOC_Os01g10700	0.958327279117184	0.34644172930841	0.425586511837526	0	0	0
LOC_Os02g58390	0.338155107058428	0.562202891382757	0.523385336855531	0	0	0
LOC_Os11g12740	0.168459122674157	0.887322892142555	0.385116524152787	0	0	0
LOC_Os01g48900	0.510942671851517	0.0895510755765961	0.777622254074461	0	1	0
LOC_Os01g67126	0.530982690204093	0.233279092757559	0.615392007649211	0	0	0
LOC_Os09g07120	0.513242039096356	0.0891445946579684	0.650397539186582	0	1	0
LOC_Os03g03430	0.568275265503303	0.349369789600191	0.553417383140092	0	0	0
LOC_Os05g33280	0.439796110194142	0.45775958308512	0.636584524361714	0	0	0
LOC_Os12g01740	0.233059966949214	0.448597381435776	0.495755742434461	0	0	0
LOC_Os04g44750	0.168265692361165	0.884822105288759	0.656524263324026	0	0	0
LOC_Os02g01200	0.896948224143622	0.062016644276892	0.0609209679777638	0	1	1
LOC_Os03g58790	0.38081922408922	0.721131850258844	0.660603348638366	0	0	0
LOC_Os03g15860	0.356291769189152	0.292439870283776	0.572578814436258	0	0	0
LOC_Os07g22840	0.98053440434576	0.137682371416131	0.186429972265131	0	0	0
LOC_Os03g02200	0.885612569455365	0.296935469705486	0.0622976552039816	0	0	1
LOC_Os06g12230	0.61322927236298	0.252311575572367	0.0991345897215161	0	0	1
LOC_Os02g12570	0.89268354001664	0.0316768075057092	0.14889584069116	0	1	0
LOC_Os01g02750	0.820924284293967	0.340663881460121	0.857264967053496	0	0	0
LOC_Os05g50280	0.590241692209051	0.878615626494428	0.641100849840604	0	0	0
LOC_Os01g74640	0.17272735146665	0.148581959138192	0.923824476664483	0	0	0
LOC_Os03g63330	0.488252015446056	0.594291997794813	0.622281362314654	0	0	0
LOC_Os08g29650	0.658861194722064	0.176558403017638	0.193980336616725	0	0	0
LOC_Os05g06340	0.184598512229032	0.177870681407555	0.613071168891334	0	0	0
LOC_Os03g10680	0.539400741809866	0.241074149006885	0.306131306101179	0	0	0
LOC_Os12g06620	0.191070347741623	0.235829415894236	0.310501855095669	0	0	0
LOC_Os11g30500	0.234620669177846	0.318438057968026	0.870668933859587	0	0	0
LOC_Os04g44830	0.566931648221968	0.168925372342722	0.350232529111483	0	0	0
LOC_Os01g36570	0.819461649116988	0.132876418598644	0.25931042467244	0	0	0
LOC_Os03g10190	0.588621181886179	0.238545534468567	0.509084548246248	0	0	0
LOC_Os08g33082	0.475201965060879	0.13128242959769	0.790265260136537	0	0	0
LOC_Os07g45360	0.817588922934648	0.128913156649125	0.473336151540766	0	0	0
LOC_Os05g33520	0.465166960372429	0.316721609667794	0.708432864781051	0	0	0
LOC_Os10g37670	0.103629029671401	0.700061370619692	0.24140436265282	0	0	0
LOC_Os01g70270	0.524021042846311	0.169274936731147	0.378146719141061	0	0	0
LOC_Os03g18590	0.279046900346973	0.15740950979344	0.947202959101795	0	0	0
LOC_Os02g55150	0.56559499603821	0.139858874837229	0.180357344037024	0	0	0
LOC_Os07g03000	0.293628268529129	0.204192046962905	0.590235811880629	0	0	0
LOC_Os03g02480	0.698012700612286	0.157909280315832	0.382559822297044	0	0	0
LOC_Os05g32210	0.913770482254707	0.220179834895491	0.38723430934717	0	0	0
LOC_Os10g11140	0.848955331139938	0.241569096721566	0.42106635061578	0	0	0
LOC_Os10g19860	0.326247812713817	0.201170201211128	0.685051619057104	0	0	0
LOC_Os02g02720	0.503900812473828	0.391257232260199	0.224455689108143	0	0	0
LOC_Os02g44220	0.767254981747085	0.237385628607049	0.477037104072605	0	0	0
LOC_Os10g28320	0.0960745250260961	0.702036031971203	0.901668703064782	1	0	0
LOC_Os06g08550	0.810958302724246	0.239380762543941	0.08169161442488	0	0	1
LOC_Os07g35350	0.148569361928195	0.69115040307925	0.796775085278105	0	0	0
LOC_Os08g07340	0.227299094288351	0.303728057244763	0.918862434915526	0	0	0
LOC_Os04g16822	0.615846198960517	0.110012599872543	0.126046350743725	0	0	0
LOC_Os05g49800	0.753073512825749	0.351688865852469	0.674402768786343	0	0	0
LOC_Os12g44220	0.0699075820659846	0.750694406654491	0.632922980673188	1	0	0
LOC_Os07g41240	0.400741952229289	0.58945686584396	0.936175611715664	0	0	0
LOC_Os03g48300	0.384042579592204	0.421024358869544	0.543364836932838	0	0	0
LOC_Os01g46932	0.751084532794466	0.312955738754336	0.689142594373059	0	0	0
LOC_Os02g58510	0.891156750236254	0.0941783015675381	0.26599249232199	0	1	0
LOC_Os05g12040	0.266289100005353	0.486074791630117	0.89418617023073	0	0	0
LOC_Os03g53910	0.357304131322391	0.128160228244131	0.498513643024286	0	0	0
LOC_Os03g18220	0.585619990621798	0.362129526401769	0.136676810026519	0	0	0
LOC_Os04g10160	0.741950118998405	0.638779465546701	0.472839594043997	0	0	0
LOC_Os09g08660	0.880651282952543	0.191316225346932	0.177825312026199	0	0	0
LOC_Os08g33630	0.172340822503601	0.112456707657237	0.673531164013733	0	0	0
LOC_Os03g46550	0.531749500822928	0.293369000182456	0.862257242729699	0	0	0
LOC_Os01g49000	0.670591909681406	0.116224991249154	0.204352359576268	0	0	0
LOC_Os07g30020	0.454950708425883	0.671098965799674	0.241908921269129	0	0	0
LOC_Os10g17260	0.833286230845515	0.536115010878996	0.390418019097645	0	0	0
LOC_Os05g03070	0.300751297526194	0.500192714434042	0.500986352122891	0	0	0
LOC_Os10g34380	0.790338283650677	0.112848554255709	0.101326797425792	0	0	0
LOC_Os10g04110	0.429184871945027	0.307135028754396	0.911007949723389	0	0	0
LOC_Os12g13550	0.281407119366996	0.301847548126478	0.918962178674045	0	0	0
LOC_Os03g09250	0.311487812655976	0.433555472013199	0.548825097048636	0	0	0
LOC_Os11g04600	0.950525798089716	0.105692644897561	0.14511242708336	0	0	0
LOC_Os06g50300	0.248562636834131	0.214887653498174	0.704992308688726	0	0	0
LOC_Os10g36420	0.522640329413489	0.091642253762906	0.240534195330391	0	1	0
LOC_Os10g21230	0.411041998427871	0.262356184919834	0.285932302366388	0	0	0
LOC_Os06g22020	0.399368270332412	0.651332504482622	0.903765693995289	0	0	0
LOC_Os01g57900	0.955383931319465	0.0917742547402553	0.242262649374731	0	1	0
LOC_Os01g66500	0.991527509391839	0.252479952579809	0.0244084742891414	0	0	1
LOC_Os05g30880	0.825864258117875	0.354836824064151	0.67869554652126	0	0	0
LOC_Os07g28110	0.0678545575696884	0.475658453898324	0.956914700351999	1	0	0
LOC_Os05g51790	0.769372079562872	0.0677721071710321	0.637366277131997	0	1	0
LOC_Os02g48210	0.992233653403198	0.211837451046317	0.032713632950126	0	0	1
LOC_Os07g33880	0.930873970550096	0.145307679956291	0.334778102609413	0	0	0
LOC_Os11g41890	0.563753090620466	0.129193441993665	0.457150911154367	0	0	0
LOC_Os11g03710	0.466242295653012	0.136016975357207	0.237005938382436	0	0	0
LOC_Os06g11730	0.231398694649977	0.185626879097938	0.393177829447302	0	0	0
LOC_Os02g18180	0.281255336050258	0.232857342488115	0.293743892736659	0	0	0
LOC_Os09g36600	0.0308337098029971	0.42014553183824	0.653589063449565	1	0	0
LOC_Os09g16910	0.861614933031857	0.12176763556106	0.787778500386657	0	0	0
LOC_Os03g15350	0.743934892016944	0.217201216792843	0.599280090237541	0	0	0
LOC_Os05g29050	0.574422306787774	0.285030990311287	0.257387149936425	0	0	0
LOC_Os08g07270	0.404530654153987	0.210986749379158	0.776247742936107	0	0	0
LOC_Os05g07850	0.448774032429906	0.525841512007042	0.805490683215619	0	0	0
LOC_Os11g19480	0.0493631827613626	0.635410343273375	0.472217301745739	1	0	0
LOC_Os03g21470	0.94848574618246	0.11964945944291	0.232894460889851	0	0	0
LOC_Os03g07300	0.256716293373123	0.121550579493025	0.790825602063689	0	0	0
LOC_Os08g31840	0.673450801770909	0.179957242834104	0.380202076323327	0	0	0
LOC_Os01g42030	0.0949204076960212	0.730433246673395	0.823417086760386	1	0	0
LOC_Os11g13530	0.468231971752737	0.364494187068533	0.117678844370648	0	0	0
LOC_Os01g02420	0.625005328425294	0.175207829899976	0.982037029926778	0	0	0
LOC_Os05g23320	0.765769472104582	0.136365581771834	0.117446923875477	0	0	0
LOC_Os01g67240	0.343664665348822	0.349307746312093	0.21198664636736	0	0	0
LOC_Os11g47210	0.955397685563972	0.254370176030603	0.840386937977274	0	0	0
LOC_Os11g36480	0.934890997186727	0.137022694898172	0.245612724187844	0	0	0
LOC_Os02g12880	0.544849383497588	0.143695322223904	0.114601108391363	0	0	0
LOC_Os01g32350	0.363921904232169	0.151084686300577	0.895978133084942	0	0	0
LOC_Os03g55260	0.656186534308099	0.625641544970195	0.642178271103829	0	0	0
LOC_Os09g36110	0.422042406999386	0.277111909849687	0.246709699754618	0	0	0
LOC_Os02g03440	0.982194911992152	0.119734830831991	0.0326825582133181	0	0	1
LOC_Os01g43940	0.105255753773027	0.734257421283125	0.668996936042032	0	0	0
LOC_Os04g27060	0.176906117361202	0.752216182955622	0.9489909618871	0	0	0
LOC_Os05g09440	0.0457917592689968	0.677764125246329	0.322787326205251	1	0	0
LOC_Os01g08020	0.226714658692574	0.635691773687909	0.927357429510407	0	0	0
LOC_Os07g01490	0.691356353060932	0.0667449355581341	0.331440271990777	0	1	0
LOC_Os08g02420	0.405220261923323	0.312518037952212	0.411286613546213	0	0	0
LOC_Os03g02100	0.141386069656441	0.12441428010267	0.80598835262508	0	0	0
LOC_Os01g12570	0.872615180971458	0.248611593186848	0.283114803224266	0	0	0
LOC_Os06g50890	0.698285340988842	0.211646651281892	0.130961117627508	0	0	0
LOC_Os10g28000	0.688126260869742	0.265239418008835	0.303399059349347	0	0	0
LOC_Os02g36280	0.941012733158099	0.608332134186815	0.417125195170312	0	0	0
LOC_Os05g37120	0.958662391556272	0.0717545317640204	0.328972768867069	0	1	0
LOC_Os04g42000	0.590848043093602	0.148938071374672	0.78509562742359	0	0	0
LOC_Os06g09660	0.735241356722329	0.230433613373758	0.372378458534251	0	0	0
LOC_Os07g44740	0.706695954134642	0.204560898648313	0.893076354678642	0	0	0
LOC_Os02g47770	0.513035651638189	0.109321685118577	0.289592200687507	0	0	0
LOC_Os04g44280	0.717567174639451	0.23427640976665	0.283405306614353	0	0	0
LOC_Os02g35200	0.0332784322445129	0.656113457542113	0.716131702583033	1	0	0
LOC_Os07g38970	0.503022120138081	0.137780644276731	0.798991519916911	0	0	0
LOC_Os11g16470	0.316859544695866	0.297076892533291	0.921861318788078	0	0	0
LOC_Os12g01170	0.387652631055728	0.215706059286444	0.37289248517386	0	0	0
LOC_Os02g38970	0.584383234609283	0.150005546482561	0.229313372580913	0	0	0
LOC_Os07g10230	0.431731058042511	0.246457999946425	0.625888584942175	0	0	0
LOC_Os11g43700	0.245016200656819	0.302682969446755	0.930425654055111	0	0	0
LOC_Os02g02830	0.169182283486066	0.401817508880555	0.49648098951673	0	0	0
LOC_Os06g40600	0.770247014039267	0.0679925091433695	0.503877823123078	0	1	0
LOC_Os07g38400	0.387517201239757	0.890184774261362	0.500639516418969	0	0	0
LOC_Os01g69950	0.296583414971321	0.160492705201258	0.959413857019972	0	0	0
LOC_Os10g42870	0.0213940373200337	0.815414240917881	0.824994171103038	1	0	0
LOC_Os12g37740	0.239779845194965	0.302310808928202	0.950614766010689	0	0	0
LOC_Os02g44470	0.0298177701816719	0.711080487316302	0.179886730206612	1	0	0
LOC_Os11g03650	0.435997760011303	0.297375486324844	0.865117097531905	0	0	0
LOC_Os01g67040	0.116454106139981	0.210184125952749	0.841532484874151	0	0	0
LOC_Os01g31610	0.655888363743711	0.0924175103572473	0.784531996754012	0	1	0
LOC_Os01g71240	0.829423929778031	0.507631069786899	0.363372688175724	0	0	0
LOC_Os04g56670	0.354522280908742	0.241982023064632	0.710234284127889	0	0	0
LOC_Os04g58720	0.54997474956131	0.551337907406522	0.171786268954027	0	0	0
LOC_Os02g51280	0.691847406192314	0.285445371742675	0.143298709303891	0	0	0
LOC_Os03g59350	0.39009905806151	0.242596382514732	0.832026410685277	0	0	0
LOC_Os01g17010	0.453239728232679	0.471337091483101	0.518539600931881	0	0	0
LOC_Os10g11620	0.462278518316566	0.0530167438135483	0.703232882322906	0	1	0
LOC_Os03g37960	0.638123782633114	0.182366532903241	0.381843773146225	0	0	0
LOC_Os12g01500	0.475650995251568	0.332237595966846	0.577202055733569	0	0	0
LOC_Os11g20790	0.261823137020125	0.116762587156602	0.821681996183496	0	0	0
LOC_Os12g39660	0.663091199899936	0.403476057310368	0.482528885128831	0	0	0
LOC_Os01g58114	0.629989928130117	0.224968599907464	0.251358794460453	0	0	0
LOC_Os01g58690	0.826168976935357	0.123021660393783	0.481640701624767	0	0	0
LOC_Os11g47180	0.769980640559152	0.311228588044356	0.643940511695031	0	0	0
LOC_Os01g18440	0.522010698785061	0.17994414518466	0.883624952593011	0	0	0
LOC_Os03g20560	0.966082162004932	0.0857235928574237	0.149712729642133	0	1	0
LOC_Os11g07225	0.168638289846697	0.170231193089512	0.797467196738654	0	0	0
LOC_Os01g55270	0.375540098673402	0.1626912217096	0.143677875591886	0	0	0
LOC_Os10g02720	0.571441563390911	0.46360238013452	0.977786048076256	0	0	0
LOC_Os07g48310	0.211549707029311	0.559906341038357	0.873937841231997	0	0	0
LOC_Os11g03440	0.061151155974147	0.269874152204994	0.757824473239605	1	0	0
LOC_Os07g37890	0.243278750652873	0.205822014161563	0.879342590307779	0	0	0
LOC_Os07g04130	0.773182293957353	0.198301547731334	0.336285719568741	0	0	0
LOC_Os08g30810	0.165459666563394	0.16617612482845	0.62983760371998	0	0	0
LOC_Os12g01770	0.137941647129417	0.214066337488802	0.916746938714178	0	0	0
LOC_Os07g37690	0.341098373319252	0.196410869178667	0.902313466641579	0	0	0
LOC_Os02g36770	0.842065895746554	0.619102676103256	0.161043558000768	0	0	0
LOC_Os03g14720	0.909751665302291	0.122566640347156	0.75538022216106	0	0	0
LOC_Os11g07200	0.935797467474762	0.143312577302865	0.199747149332589	0	0	0
LOC_Os08g24630	0.43886887347652	0.481602752611788	0.747093925028755	0	0	0
LOC_Os02g49370	0.951429920939214	0.0807760085673123	0.206794257011465	0	1	0
LOC_Os12g37510	0.136790979758056	0.219255107755026	0.781800507086213	0	0	0
LOC_Os10g43050	0.308604570913359	0.142770971931255	0.993176467833013	0	0	0
LOC_Os12g04240	0.194325895167577	0.214118917560049	0.514725952708849	0	0	0
LOC_Os01g54490	0.0468383859429843	0.3803769027574	0.970659754119709	1	0	0
LOC_Os08g10260	0.249806643522376	0.303287394743421	0.945247365264678	0	0	0
LOC_Os08g44870	0.318703604167182	0.870955293522545	0.144731552603127	0	0	0
LOC_Os06g17880	0.598711088818648	0.308606063363541	0.907518089535714	0	0	0
LOC_Os06g06790	0.227570832751217	0.397793168275276	0.356768548310188	0	0	0
LOC_Os02g47220	0.6948111715068	0.214908615992991	0.356768995591323	0	0	0
LOC_Os03g41438	0.594254526970825	0.319250816597787	0.487597375464476	0	0	0
LOC_Os02g36030	0.937036414736923	0.577001403051158	0.546539410604556	0	0	0
LOC_Os06g39600	0.968084196916512	0.172586730345416	0.313549603616227	0	0	0
LOC_Os03g11100	0.382132669278337	0.292710688691272	0.810318583956617	0	0	0
LOC_Os08g38410	0.987048929082506	0.105793870725021	0.125645586230002	0	0	0
LOC_Os08g36310	0.917446913658948	0.598737127135799	0.46108104805118	0	0	0
LOC_Os05g07810	0.80909168966967	0.291408225410914	0.455609638439358	0	0	0
LOC_Os04g28100	0.0513232423942101	0.374646586925948	0.611327112140956	1	0	0
LOC_Os04g55260	0.884382037697798	0.3522075817801	0.274518967645684	0	0	0
LOC_Os12g33160	0.217815223933113	0.299250344694876	0.925041631930583	0	0	0
LOC_Os06g05090	0.665344809711804	0.110526437081039	0.0576228149483624	0	0	1
LOC_Os01g41565	0.824363052144047	0.122272719411132	0.189958387531444	0	0	0
LOC_Os03g23970	0.727775977817337	0.0786940097978647	0.0902225862320915	0	1	1
LOC_Os04g56110	0.968144268726138	0.178866436345452	0.629485014604407	0	0	0
LOC_Os03g21080	0.343167724009142	0.109120566864323	0.611453484885361	0	0	0
LOC_Os07g19560	0.482235321285982	0.164582215967171	0.470190986405783	0	0	0
LOC_Os06g36890	0.488382342508161	0.242829552903028	0.17010144976658	0	0	0
LOC_Os08g25460	0.798110071266108	0.130048383919119	0.538108446126094	0	0	0
LOC_Os06g06760	0.266636338436442	0.131696280199842	0.588149183458348	0	0	0
LOC_Os08g06140	0.773326601868885	0.646739482475301	0.648859749609177	0	0	0
LOC_Os10g39540	0.938507614123907	0.17165348802656	0.675873366754883	0	0	0
LOC_Os07g16970	0.311001441555276	0.279106446435101	0.865198403565634	0	0	0
LOC_Os04g24790	0.367849597880198	0.220844462414708	0.988865097269838	0	0	0
LOC_Os02g53120	0.884108187769042	0.0869252016078707	0.654536545362278	0	1	0
LOC_Os01g60430	0.351786266212366	0.219807685062695	0.581019419353774	0	0	0
LOC_Os08g17600	0.92187247104286	0.291541073625151	0.658615865742094	0	0	0
LOC_Os02g38220	0.261277914558555	0.280937650914686	0.290157014585507	0	0	0
LOC_Os04g36840	0.598415694297962	0.292493795974053	0.214962593062714	0	0	0
LOC_Os06g17120	0.226765571136875	0.245049108333947	0.664864107459423	0	0	0
LOC_Os02g57670	0.367673233035771	0.104118601474088	0.382868187793565	0	0	0
LOC_Os05g29810	0.498757178186179	0.0962114049329536	0.753850728544709	0	1	0
LOC_Os12g40900	0.392916363053042	0.508031328287816	0.957187190673608	0	0	0
LOC_Os05g50710	0.612055894705177	0.682907759810811	0.710872228084845	0	0	0
LOC_Os05g45840	0.209685655993544	0.715057641678091	0.688356084052208	0	0	0
LOC_Os01g04990	0.400218207645222	0.224498626206974	0.955738639080771	0	0	0
LOC_Os08g29854	0.422800835412292	0.306407252817711	0.878612548572996	0	0	0
LOC_Os09g25370	0.838450665409842	0.318814624507124	0.128754212249164	0	0	0
LOC_Os03g08060	0.328672188091981	0.187388587841194	0.883740565954619	0	0	0
LOC_Os07g02710	0.712700906330217	0.106494010946887	0.251022658144834	0	0	0
LOC_Os04g38026	0.597352176171525	0.702301943224786	0.690876051578729	0	0	0
LOC_Os02g56510	0.0704400741710527	0.630933718087296	0.445562864764439	1	0	0
LOC_Os05g41780	0.753755817709825	0.0985257750302019	0.705517396173695	0	1	0
LOC_Os04g38600	0.803713664375772	0.201257020523607	0.942202712322774	0	0	0
LOC_Os04g01140	0.905891954761266	0.61719917574852	0.316593640736568	0	0	0
LOC_Os06g12250	0.19727653132181	0.335005066141048	0.483749419542323	0	0	0
